1975/043   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 0:00:15 0.64 354.34  87.79 -6.33 1624   4.47   691.5 213151. -1.15 -1.68  10.54  -1.68   5.68 0.18 0.34 0.23  0.15 761.6 712270.  4.23 692.9 175936.
10:50:21 0.64 354.63  82.13 -6.38 1624   7.14   702.4 323494. -0.88  0.14   9.73  -2.51   3.38 0.28 0.52 0.57  0.19 768.41042002.  6.10 697.2 297559.
10:51:02 0.64 354.63  82.12 -6.38 1624   7.56   704.4 420480. -2.05 -0.87   9.83  -1.24   3.17 0.64 1.57 1.21  0.21 783.71358843.  7.01 705.5 368505.
10:51:42 0.64 354.63  82.12 -6.38 1624  -1.00    -1.0     -1. -1.00 -1.00  10.38   2.07  -0.52 0.56 1.15 0.75 -1.00  -1.0     -1. -1.00  -1.0     -1.
10:52:22 0.64 354.63  82.11 -6.38 1624   6.90   691.1 278484. -4.23  1.59   9.55   3.46   1.31 0.51 1.45 1.24  0.19 757.2 982958.  6.69 698.0 324742.
10:53:03 0.64 354.63  82.11 -6.38 1624   7.45   699.5 311956. -4.68  0.69   8.85   5.41   1.06 0.87 1.35 0.82 -1.00  -1.0     -1.  6.82 696.9 311332.
10:53:44 0.64 354.63  82.10 -6.38 1624   7.15   695.6 273494.  0.00  0.00   9.97   3.07   1.18 0.38 0.82 0.91  0.25 779.31372148.  6.58 700.8 327912.
10:54:24 0.64 354.63  82.09 -6.38 1624   7.45   697.7 302652. -3.98  0.55   9.91   3.33   1.46 0.27 0.62 0.60 -1.00  -1.0     -1.  6.88 694.0 288411.
10:55:05 0.64 354.63  82.09 -6.38 1624   7.22   687.8 260604. -3.20  0.86  10.24   2.78   1.71 0.32 0.75 0.52  0.19 768.81095640.  6.48 694.2 316842.
10:55:45 0.64 354.63  82.08 -6.38 1624   7.04   692.1 275937. -1.63  0.53  10.52   0.44   1.76 0.17 1.51 0.51 -1.00  -1.0     -1.  6.78 690.5 292621.
10:56:26 0.64 354.63  82.08 -6.38 1624   7.29   693.3 272611. -1.87 -1.15  10.26  -0.89   2.55 0.22 0.58 0.89  0.17 776.41190235.  6.68 695.8 299274.
10:57:06 0.64 354.63  82.07 -6.38 1624   7.16   693.6 288099. -2.02 -0.58  10.31  -0.95   3.05 0.23 0.37 0.35  0.25 760.71361961.  6.60 693.3 266010.
10:57:47 0.64 354.63  82.06 -6.38 1624   7.03   690.9 260656. -1.97 -0.56  10.34  -0.71   3.06 0.22 0.51 0.53  0.21 777.21139299.  6.83 694.7 304991.
10:58:27 0.64 354.63  82.06 -6.38 1624  -1.00    -1.0     -1. -1.00 -1.00  10.71  -0.60   0.94 0.23 0.50 0.45 -1.00  -1.0     -1. -1.00  -1.0     -1.
10:59:10 0.64 354.63  82.05 -6.38 1624   7.22   686.0 245947. -1.90  1.90  11.15  -0.06   0.17 0.22 0.55 0.51  0.18 753.5 970276.  6.69 692.6 312008.
10:59:48 0.64 354.63  82.05 -6.38 1624   7.18   691.9 295636. -1.49  0.80  11.07  -0.48   0.81 0.19 0.33 0.46  0.17 740.3 827863.  6.46 679.0 169648.
11:00:29 0.64 354.63  82.04 -6.38 1624   7.09   685.4 248442. -1.62  1.31  11.03  -0.47   0.44 0.18 0.49 0.23 -1.00  -1.0     -1.  6.42 685.7 212007.
11:01:09 0.64 354.63  82.03 -6.38 1624   7.36   687.1 191477.  0.00  0.00  11.05  -0.50   0.46 0.18 0.33 0.35 -1.00  -1.0     -1.  6.97 687.3 246467.
11:01:50 0.64 354.63  82.03 -6.38 1624   7.17   686.3 244336. -2.73  0.55  11.10   0.07   0.85 0.18 0.32 0.34  0.18 770.31677140.  6.70 693.5 309929.
11:02:30 0.64 354.63  82.02 -6.38 1624   7.17   691.5 286956. -2.03  0.46  10.92   0.17   1.34 0.28 0.67 0.54 -1.00  -1.0     -1.  6.77 685.8 249637.
11:03:11 0.64 354.63  82.02 -6.38 1624   7.34   686.1 246155. -2.25  1.76  10.91  -0.54  -1.02 0.20 0.40 0.48  0.19 775.61787119.  7.00 691.3 288723.
11:03:51 0.64 354.63  82.01 -6.38 1624   7.05   691.1 283837. -2.06  2.27  10.85  -0.63  -1.73 0.18 0.35 0.25  0.20 753.01326826.  6.93 684.6 255199.
11:04:32 0.64 354.63  82.00 -6.38 1624   6.80   685.5 238567. -1.79  1.67  10.71  -0.45  -2.05 0.26 0.83 0.55  0.21 765.11093976.  6.04 683.9 198910.
11:05:12 0.64 354.63  82.00 -6.38 1624   7.22   694.9 294648. -1.83  3.03  10.38  -0.67  -3.27 0.41 0.77 1.08  0.18 779.51031191.  6.54 689.5 271779.
11:05:53 0.64 354.63  81.99 -6.38 1624   7.50   687.3 254835. -1.22  0.69  10.57  -1.62  -1.32 0.23 0.71 1.31  0.22 755.1 981087.  6.31 684.4 200261.
11:06:33 0.64 354.63  81.99 -6.38 1624   7.27   694.2 302496. -1.81  2.06  10.41  -0.91  -2.54 0.29 0.82 0.87  0.18 779.5 923914.  6.60 688.8 244024.
11:07:14 0.64 354.64  81.98 -6.38 1624   7.07   690.5 256966. -1.28  2.35  10.24  -0.97  -3.30 0.25 0.59 0.62  0.17 758.6 921419.  6.20 695.3 292933.
11:07:54 0.64 354.64  81.98 -6.38 1624   7.14   694.6 314763. -2.25  2.62  10.13  -1.26  -3.16 0.30 0.67 0.80  0.20 773.2 881086.  6.54 690.4 262371.
11:08:35 0.64 354.64  81.97 -6.38 1624   7.04   690.7 278224. -1.36  2.33  10.08  -1.87  -2.69 0.27 0.64 0.72  0.21 762.01221212.  6.63 694.4 303536.
11:09:15 0.64 354.64  81.96 -6.38 1624  -1.00    -1.0     -1. -1.00 -1.00   9.99  -2.92  -0.90 0.62 1.62 1.04 -1.00  -1.0     -1. -1.00  -1.0     -1.
11:09:58 0.64 354.64  81.96 -6.38 1624   7.38   688.7 284357. -0.28  0.33   9.22  -5.10   0.42 0.70 1.14 1.08  0.23 753.71030567.  6.43 693.8 306602.
11:10:36 0.64 354.64  81.95 -6.38 1624   8.39   708.5 347143. -0.01 -2.34   8.25  -3.92   4.11 1.35 1.31 1.62  0.32 749.91574021.  7.61 703.1 323339.
11:11:16 0.64 354.64  81.95 -6.38 1624   8.06   698.8 409254.  0.29  2.27   7.31  -3.49  -3.08 1.94 1.58 4.40  0.22 744.7 985037.  7.06 701.9 386956.
11:12:38 0.64 354.64  81.93 -6.38 1624   7.33   704.6 350782.  0.00  3.29   7.75  -4.14  -4.56 0.96 1.40 1.75  0.21 751.41260505.  6.65 702.6 339919.
11:13:59 0.64 354.64  81.92 -6.38 1624   7.02   685.2 294336.  0.27  0.37   8.66  -4.15  -1.64 1.33 1.51 2.59  0.19 748.8 980463.  6.37 684.4 336800.
11:15:20 0.64 354.64  81.91 -6.38 1624   7.06   699.4 318817.  0.00  1.87   8.30  -4.69  -0.30 0.72 2.11 3.47  0.17 736.7 801875.  6.73 694.6 334253.
11:16:41 0.64 354.64  81.90 -6.38 1624   5.99   729.5 316842.  0.82  4.05   5.08  -6.15  -5.94 2.04 1.38 1.32  0.25 755.9 698549.  5.80 718.6 302496.
11:18:02 0.64 354.64  81.89 -6.38 1624   7.16   713.1 345376.  0.70  4.17   3.90  -6.05  -7.29 1.08 0.70 0.88  0.29 742.01178384.  6.58 709.6 340231.
11:19:23 0.64 354.64  81.88 -6.38 1624   7.37   697.2 319648.  0.00  0.00   4.44  -6.50  -5.44 2.98 1.68 2.72  0.20 757.4 669442.  6.73 701.4 391946.
11:20:44 0.64 354.64  81.86 -6.38 1624   6.61   723.7 328900.  0.00  2.18   4.46  -7.71  -3.97 1.83 2.29 2.15  0.29 745.01405828.  6.32 721.6 402081.
11:22:05 0.64 354.64  81.85 -6.38 1624   7.00   703.3 298234.  0.00  0.00   4.29  -8.18  -4.75 0.97 1.17 1.79  0.22 758.6 785659.  6.39 704.4 312892.
11:23:26 0.64 354.64  81.84 -6.38 1624  -1.00    -1.0     -1. -1.00 -1.00   2.62  -6.43  -7.68 1.58 1.02 1.10 -1.00  -1.0     -1. -1.00  -1.0     -1.
11:24:47 0.64 354.64  81.83 -6.38 1624   6.93   727.1 323546. -0.58  4.77   3.05  -4.43  -9.10 0.46 0.32 0.48  0.22 748.5 862375.  6.59 722.2 321571.
11:26:08 0.64 354.64  81.82 -6.38 1624  -1.00    -1.0     -1. -1.00 -1.00   3.36  -4.08  -8.88 1.53 0.95 0.92 -1.00  -1.0     -1. -1.00  -1.0     -1.
11:27:30 0.64 354.64  81.80 -6.38 1624   7.00   717.4 355095.  0.47  4.10   2.90  -6.04  -7.97 1.09 0.81 0.84  0.26 746.4 979423.  6.20 718.7 324430.
11:28:50 0.64 354.64  81.79 -6.38 1624   6.72   722.3 305719. -0.71  4.77   3.11  -3.60  -8.87 1.45 0.72 1.07  0.24 732.4 814765.  5.63 715.8 283889.
11:30:11 0.64 354.65  81.78 -6.38 1624   6.95   715.9 363308.  0.53  4.23   3.90  -5.64  -7.70 0.71 1.18 0.86  0.21 741.0 894807.  6.46 712.9 343817.
11:31:32 0.64 354.65  81.77 -6.38 1624   7.36   719.7 350314.  0.00  4.15   3.46  -6.22  -7.48 0.80 0.51 0.51  0.29 747.01208322.  6.98 715.3 323131.
11:32:53 0.64 354.65  81.76 -6.38 1624   6.89   713.2 368401.  0.67  4.27   3.54  -6.60  -7.07 1.00 0.65 0.60  0.24 743.8 956762.  6.74 710.6 346000.
11:34:14 0.64 354.65  81.75 -6.38 1624   7.10   729.9 321623.  0.00  3.55  -0.03  -8.07  -6.73 0.92 0.62 0.60  0.26 735.51265703.  6.77 730.1 397455.
11:35:35 0.64 354.65  81.73 -6.38 1624   6.42   718.4 340594.  1.70  3.31   2.38  -8.30  -5.28 2.20 1.87 1.17  0.29 723.61375267.  6.47 710.5 338463.
11:36:56 0.64 354.65  81.72 -6.38 1624   6.91   685.9 352133.  0.13  2.34   7.69  -4.08  -4.16 0.76 1.03 1.35  0.24 722.1 980463.  6.03 685.0 290802.
11:38:17 0.64 354.65  81.71 -6.38 1624   7.82   704.3 398027.  0.40  3.04   6.22  -5.50  -4.55 1.50 1.49 1.40  0.23 756.3 742000.  7.08 700.4 391998.
11:39:38 0.64 354.65  81.70 -6.38 1624   7.32   718.5 321727.  0.00  3.81   3.65  -7.18  -5.48 1.14 1.19 1.32  0.32 741.71308739.  6.61 713.5 303120.
11:40:59 0.64 354.65  81.69 -6.38 1624   6.54   729.5 312112.  1.31  4.67   3.40  -6.95  -6.26 1.27 1.11 1.16  0.27 732.21355309.  6.16 725.4 307122.
11:42:20 0.64 354.65  81.68 -6.38 1624   6.72   707.0 358006.  0.00  3.76   5.42  -6.79  -5.32 0.75 0.97 0.84  0.27 761.11095432.  6.29 701.9 324742.
11:43:41 0.64 354.65  81.67 -6.38 1624   7.14   715.4 404420. -0.65  4.82   5.35  -5.48  -6.52 1.12 1.28 1.39  0.30 749.4 844703.  6.63 710.7 343609.
11:45:02 0.64 354.65  81.65 -6.38 1624   7.45   701.0 371780.  0.00  3.73   5.04  -5.43  -6.61 1.38 1.45 1.43  0.30 740.91357387.  6.59 699.7 312684.
11:46:23 0.64 354.65  81.64 -6.38 1624   6.57   704.0 374950.  0.42  4.19   6.20  -6.31  -5.05 1.85 1.11 1.84 -1.00  -1.0     -1.  6.09 696.4 384513.
11:47:44 0.64 354.65  81.63 -6.38 1624   6.87   697.4 305043.  0.00  2.49   7.19  -6.94  -3.59 0.58 0.61 0.92  0.22 733.2 770275.  6.18 695.5 279627.
11:49:05 0.64 354.65  81.62 -6.38 1624   7.01   696.3 310397.  1.11  3.25   7.08  -6.19  -4.34 0.75 1.23 1.85  0.18 762.3 800836.  6.39 694.7 363412.
11:50:26 0.64 354.65  81.61 -6.38 1624   7.04   705.7 365439. -2.76 -3.17   5.04   1.65   7.01 1.81 2.16 1.27  0.30 748.41091274.  6.90 706.8 443661.
11:51:47 0.64 354.66  81.59 -6.38 1624   7.19   711.2 440543.  1.01 -2.03   6.49  -2.88   4.92 2.41 2.05 2.06  0.24 752.2 976928.  7.13 699.8 423911.
11:53:08 0.64 354.66  81.58 -6.38 1624   7.31   703.4 409358.  0.00 -2.21   7.14  -3.63   5.14 0.68 0.93 0.55  0.34 748.01358011.  6.89 696.3 366790.
11:54:29 0.64 354.66  81.57 -6.38 1624   7.36   705.8 414867.  3.31 -0.56   7.21  -5.14   3.56 0.58 1.61 1.57  0.27 751.3 854059.  6.95 699.8 415387.
11:55:50 0.64 354.66  81.56 -6.38 1624   7.73   702.4 396936.  0.00  0.48   6.93  -6.03   1.77 0.52 1.48 2.73  0.27 751.21364872.  6.91 703.8 379420.
11:57:11 0.64 354.66  81.55 -6.38 1624   7.15   704.8 407383.  2.26  0.33   6.96  -6.71  -2.72 0.96 1.12 1.57  0.33 751.5 926408.  6.80 701.8 404784.
11:58:32 0.64 354.66  81.54 -6.38 1624   7.63   698.1 388412. -1.92  4.05   7.15  -3.71  -5.51 1.16 1.82 2.08  0.25 760.51046991.  7.30 695.2 335865.
11:59:53 0.64 354.66  81.52 -6.38 1624   7.39   700.7 403381. -3.74  3.46   6.84   2.51  -4.67 1.27 3.91 2.48 -1.00  -1.0     -1.  6.63 700.7 369077.
12:01:14 0.64 354.66  81.51 -6.38 1624   6.71   729.6 333058.  0.00  2.03   4.38  -6.76  -4.55 1.92 2.18 2.18  0.36 740.01412066.  6.42 731.4 383890.
12:02:35 0.64 354.66  81.50 -6.38 1624   7.31   676.8 322715. -1.33  1.14   8.60  -2.10  -3.44 1.53 1.89 1.75 -1.00  -1.0     -1.  6.65 671.3 296571.
12:03:56 0.64 354.66  81.49 -6.38 1624   6.90   718.0 369701. -3.33  5.12   2.51  -1.20  -8.36 3.23 2.48 1.41  0.26 764.41009777.  6.68 719.3 412008.
12:05:17 0.64 354.66  81.48 -6.38 1624   7.25   707.6 389607. -3.53  2.99   6.17   2.02  -5.90 1.19 2.86 2.49  0.27 747.2 961336.  6.58 706.4 378017.
12:06:38 0.64 354.66  81.46 -6.38 1624   7.89   705.0 421104.  1.09  1.83   6.39  -3.75  -5.11 1.38 1.39 2.49  0.25 734.9 789194.  7.01 703.8 460657.
12:07:59 0.64 354.66  81.45 -6.38 1624   6.66   714.6 449743.  0.09  4.07   7.42  -3.57  -1.65 1.29 2.60 2.65  0.28 747.0 901876.  5.84 706.4 416167.
12:09:20 0.64 354.66  81.44 -6.38 1624  -1.00    -1.0     -1. -1.00 -1.00   8.11  -0.19   3.94 1.20 1.31 2.01 -1.00  -1.0     -1. -1.00  -1.0     -1.
12:10:42 0.64 354.66  81.43 -6.38 1624   7.32   721.3 396728.  0.10 -2.93   4.16  -2.82   7.09 1.16 2.19 1.92  0.27 746.9 838882.  6.83 722.6 346987.
12:12:02 0.64 354.66  81.42 -6.38 1624   7.50   701.0 385761. -0.43  3.41   7.29  -1.88  -2.83 0.82 2.12 3.15  0.27 757.51288988.  7.05 701.5 471156.
12:13:23 0.64 354.67  81.41 -6.38 1624   7.27   713.6 436385.  0.04  4.33   6.33  -1.22  -6.09 0.92 2.13 1.04  0.28 753.4 867780.  6.82 709.5 414763.
12:14:44 0.64 354.67  81.39 -6.38 1624   6.72   727.6 354680. -1.97  6.34   4.10   1.86  -7.31 2.47 2.42 1.52  0.33 748.11323915.  6.55 729.0 426198.
12:16:05 0.64 354.67  81.38 -6.38 1624   7.45   724.2 404784.  0.42  5.67   3.61   2.85  -7.63 1.19 1.76 1.57  0.26 749.8 828903.  6.44 723.3 367725.
12:17:26 0.64 354.67  81.37 -6.38 1624   7.58   718.2 385709. -4.78  3.59   4.15   4.96  -6.00 1.25 1.55 1.89  0.29 746.11490652.  6.96 720.8 472612.
12:18:47 0.64 354.67  81.36 -6.38 1624   6.79   738.2 347455. -4.92  3.81   2.32   5.25  -6.42 1.18 1.68 1.86  0.25 750.4 786075.  6.16 736.6 344077.
12:20:08 0.64 354.67  81.35 -6.38 1624   6.77   710.9 338204. -5.79  1.73   5.20   7.42  -0.53 0.86 1.28 1.66  0.30 760.41185869.  6.37 714.1 417050.
12:21:29 0.64 354.67  81.34 -6.38 1624   6.87   711.4 463776. -5.31  0.95   6.31   4.51  -0.70 1.11 3.19 2.19  0.31 747.71056762.  6.55 721.3 544130.
12:22:50 0.64 354.67  81.32 -6.38 1624   6.87   703.3 345480. -0.53  4.07   6.10  -3.47  -6.52 0.83 1.06 0.87  0.27 752.31116014.  6.55 697.8 330927.
12:24:11 0.64 354.67  81.31 -6.38 1624   6.76   706.7 390387.  0.71  4.02   4.77  -5.48  -7.14 0.92 1.59 1.63  0.20 751.7 928487.  6.20 709.1 358890.
12:25:32 0.64 354.67  81.30 -6.38 1624   6.26   703.6 290958.  0.00  4.29   6.08  -6.50  -5.96 1.28 0.82 1.05  0.28 730.6 723289.  5.93 698.0 283941.
12:26:53 0.64 354.67  81.29 -6.38 1624   7.31   683.2 314763.  0.32  0.60   7.35  -6.40  -2.91 1.00 1.57 2.23  0.26 746.2 858633.  6.75 682.2 378069.
12:28:14 0.64 354.67  81.28 -6.38 1624  -1.00    -1.0     -1. -1.00 -1.00   5.53  -8.44  -3.91 0.70 0.73 0.73 -1.00  -1.0     -1. -1.00  -1.0     -1.
12:29:34 0.64 354.67  81.27 -6.38 1624   6.64   707.1 304316.  3.71  2.30   5.50  -8.84  -3.87 0.87 0.75 0.67  0.20 751.7 967989.  6.14 706.1 313463.
12:30:56 0.64 354.67  81.25 -6.38 1624   7.04   695.6 344181.  0.00  2.07   5.99  -8.67  -3.02 1.26 1.13 0.79  0.24 744.61106866.  6.38 693.9 296623.
12:32:17 0.64 354.67  81.24 -6.38 1624   7.10   687.8 308110.  1.65  2.28   6.86  -7.26  -3.52 1.43 1.36 1.77 -1.00  -1.0     -1.  6.37 685.8 367933.
12:33:38 0.64 354.67  81.23 -6.38 1624   7.90   701.1 329056.  0.00  1.74   6.67  -7.60  -3.14 0.92 1.04 1.26  0.27 767.51040962.  7.03 696.8 332070.
12:34:59 0.64 354.67  81.22 -6.38 1624  -1.00    -1.0     -1. -1.00 -1.00   8.48  -5.17  -3.76 0.74 1.40 1.40 -1.00  -1.0     -1. -1.00  -1.0     -1.
12:36:26 0.64 354.68  81.21 -6.38 1624   6.68   721.8 286436.  0.00  3.29   4.37  -6.62  -1.91 3.05 3.51 4.43  0.26 761.71353022.  6.15 715.8 251353.
12:37:41 0.64 354.68  81.20 -6.38 1624   6.51   758.2 313879.  0.00  1.69  -0.71 -10.25  -0.29 0.94 1.19 2.24  0.28 746.9 892520.  6.22 760.3 320844.
12:39:02 0.64 354.68  81.18 -6.38 1624   8.16   741.8 398703.  0.00  3.16  -2.14  -9.08  -4.17 1.64 1.09 1.62  0.31 741.61306660.  6.87 738.6 401302.
12:40:22 0.64 354.68  81.17 -6.38 1624   7.16   760.0 327497.  2.71  1.30  -1.70  -9.74  -0.94 1.80 2.05 2.62  0.27 750.6 869028.  7.05 754.7 398339.
12:41:44 0.64 354.68  81.16 -6.38 1624   7.63   783.0 324742.  0.00  1.53  -5.48  -8.67  -2.92 0.62 0.69 0.97  0.28 761.7 847406.  6.72 782.2 293868.
12:43:05 0.64 354.68  81.15 -6.38 1624   7.19   793.0 320584.  1.47  0.26  -6.39  -8.35  -0.68 0.77 0.63 0.39  0.26 756.4 891273.  6.68 788.0 337684.
12:44:26 0.64 354.68  81.14 -6.38 1624   7.04   761.7 319804.  0.00  0.75  -2.81 -10.01  -1.32 0.96 0.93 0.99  0.30 748.31239300.  6.65 759.3 309097.
12:45:47 0.64 354.68  81.13 -6.38 1624   7.04   790.9 320272.  1.49  0.79  -4.80  -8.99  -1.67 1.85 1.02 0.67  0.30 772.51434727.  6.74 786.3 343401.
12:47:08 0.64 354.68  81.11 -6.38 1624   7.38   779.1 334981.  0.00  1.72  -5.07  -8.92  -2.20 0.94 0.60 0.57  0.27 763.31041378.  6.50 774.1 320740.
12:48:29 0.64 354.68  81.10 -6.38 1624   6.97   753.3 317933.  2.52  2.44  -1.60  -9.74  -3.26 1.88 0.81 1.15  0.30 743.6 811231.  6.62 744.2 324482.
12:49:50 0.64 354.68  81.09 -6.38 1624   7.35   759.9 308734.  0.00  1.84  -1.76 -10.02  -3.39 1.24 0.82 0.69  0.33 750.31283998.  6.52 758.7 321000.
12:51:11 0.64 354.68  81.08 -6.38 1624   7.18   737.2 362788.  2.07  3.35   1.09  -9.80  -3.96 2.04 0.79 0.74  0.25 750.91015182.  7.09 738.6 440855.
12:52:32 0.64 354.68  81.07 -6.38 1624   7.37   731.7 310968.  0.00  2.03   0.40 -10.29  -2.71 1.99 0.66 0.61  0.32 745.41319342.  6.41 732.0 326717.
12:53:53 0.64 354.68  81.05 -6.38 1624  -1.00    -1.0     -1. -1.00 -1.00   4.94  -6.62  -2.34 4.35 4.98 1.17 -1.00  -1.0     -1. -1.00  -1.0     -1.
12:55:14 0.64 354.68  81.04 -6.38 1624   8.21   674.3 331811. -3.30  1.29  10.23  -0.75  -1.94 0.46 1.95 1.33  0.31 745.91443251.  7.34 674.7 301821.
12:56:35 0.64 354.68  81.03 -6.38 1624  -1.00    -1.0     -1. -1.00 -1.00   9.38   0.27  -3.35 1.25 4.15 1.48 -1.00  -1.0     -1. -1.00  -1.0     -1.
12:57:56 0.64 354.69  81.02 -6.38 1624   7.10   711.5 309877. -7.57  0.18   8.68   6.35  -1.09 1.46 2.75 1.67  0.30 748.71587326.  6.48 710.2 298182.
12:59:17 0.64 354.69  81.01 -6.38 1624   8.25   709.2 411333.  1.29  3.10   8.09  -2.28  -1.53 2.06 7.20 1.73  0.24 747.1 978384.  7.69 704.5 399742.
13:00:38 0.64 354.69  81.00 -6.38 1624   8.02   680.1 335553. -0.15  1.86  10.23  -5.63  -2.23 0.58 0.67 0.75  0.25 752.41360298.  7.36 678.2 289139.
13:01:59 0.64 354.69  80.98 -6.39 1624   7.91   684.9 271779. -0.11  1.88  10.70  -5.32  -1.91 0.28 0.38 0.42  0.23 748.9 875265.  7.02 688.1 286540.
13:03:20 0.64 354.69  80.97 -6.39 1624   8.15   686.1 288307. -0.11  1.68  10.25  -6.10  -1.33 0.71 0.86 0.59  0.25 754.11280048.  7.12 680.2 265594.
13:04:41 0.64 354.69  80.96 -6.39 1624   8.10   685.7 248494.  0.31  1.70  10.55  -5.70  -0.79 0.35 0.57 0.55  0.26 777.31417679.  7.63 680.7 239762.
13:06:02 0.64 354.69  80.95 -6.39 1624   8.28   677.8 238619. -0.32  0.78  10.49  -5.64  -0.02 0.57 0.87 0.69  0.22 736.7 791273.  7.84 680.1 273546.
13:07:23 0.64 354.69  80.94 -6.39 1624   7.92   688.6 264710.  0.61  0.60  10.29  -6.10   1.01 0.69 1.28 0.48  0.22 754.6 835763.  7.37 688.9 325470.
13:08:44 0.64 354.69  80.92 -6.39 1624   7.31   692.0 312060.  0.00  1.23   9.90  -6.87   1.18 0.70 0.98 0.73  0.22 768.11078384.  6.79 688.3 279471.
13:10:05 0.64 354.69  80.91 -6.39 1624   7.44   690.8 284045.  0.56  0.29  10.09  -6.47   1.47 0.59 0.79 0.69  0.28 750.2 997926.  6.22 687.0 237735.
13:11:25 0.64 354.69  80.90 -6.39 1624   7.27   690.3 302548.  0.43  0.70  10.24  -6.40   1.59 0.36 0.47 0.41  0.30 757.01235765.  6.69 686.9 292361.
13:12:06 0.64 354.69  80.90 -6.39 1624   6.75   686.4 294076.  0.24  0.56   9.72  -7.08   1.77 0.67 0.90 0.52  0.26 739.51216638.  6.29 691.8 323235.
13:12:47 0.64 354.69  80.89 -6.39 1624   6.64   683.7 334877. -0.16  0.33  10.14  -6.07   1.89 0.51 0.80 0.86 -1.00  -1.0     -1.  5.84 682.1 297455.
13:13:27 0.64 354.69  80.88 -6.39 1624   7.22   680.3 288983. -0.34 -0.21  10.19  -5.21   1.76 0.42 0.54 0.73  0.27 758.31035972.  6.83 680.3 344493.
13:14:08 0.64 354.69  80.88 -6.39 1624   7.23   693.6 312684. -5.14  0.27   9.65   4.24   0.76 0.57 4.34 1.65  0.22 772.8 814142.  7.10 689.6 292413.
13:14:48 0.64 354.69  80.87 -6.39 1624   7.48   673.8 275833. -3.89  0.32  10.82   2.61   0.83 0.55 1.77 0.83  0.24 743.7 903747.  6.87 669.2 256238.
13:15:29 0.64 354.69  80.87 -6.39 1624   6.96   694.2 294440.  1.10 -0.03   9.21  -5.54   1.64 1.43 2.67 1.93 -1.00  -1.0     -1.  6.26 689.6 291686.
13:16:09 0.64 354.69  80.86 -6.39 1624   8.36   674.6 284253. -3.41 -0.78  10.37  -1.02   2.13 0.30 2.01 1.01 -1.00  -1.0     -1.  7.24 671.5 241217.
13:16:50 0.64 354.69  80.85 -6.39 1624   8.15   678.9 323079. -4.59 -0.20  10.44   1.30   1.36 0.32 1.13 0.74  0.21 772.1 887531.  7.53 679.1 278276.
13:17:30 0.64 354.69  80.85 -6.39 1624   7.99   671.8 287112. -4.44  0.33  10.60   1.40   0.91 0.33 1.14 0.57  0.25 750.6 932645.  7.63 672.2 348495.
13:18:11 0.64 354.69  80.84 -6.39 1624   8.05   669.1 344233. -3.90  0.44  10.67  -1.59   0.73 0.23 0.62 0.39  0.24 722.01117469.  6.78 664.2 190594.
13:18:51 0.64 354.69  80.84 -6.39 1624   7.19   670.8 323442. -3.00  0.64  10.55  -1.74   0.99 0.30 0.77 0.82  0.23 745.61050525.  6.90 666.2 275989.
13:19:32 0.64 354.70  80.83 -6.39 1624   8.27   675.1 341374. -3.23 -0.56   9.64  -3.99   2.38 0.87 1.23 1.33  0.34 748.51368198.  6.96 675.9 303744.
13:20:12 0.64 354.70  80.83 -6.39 1624  -1.00    -1.0     -1. -1.00 -1.00   9.29  -4.44   3.16 0.54 0.96 0.77 -1.00  -1.0     -1. -1.00  -1.0     -1.
13:20:52 0.64 354.70  80.82 -6.39 1624   7.49   680.8 354004. -1.00 -0.21   9.70  -4.22   2.64 0.37 0.98 0.71  0.31 751.41347200.  6.61 677.9 308318.
13:21:33 0.64 354.70  80.81 -6.39 1624   7.27   684.5 292517. -0.64 -0.21   9.46  -5.13   2.16 0.50 1.05 0.90  0.23 753.71041170.  6.85 687.7 352237.
13:22:14 0.64 354.70  80.81 -6.39 1624   7.44   681.4 331499. -2.36 -0.66  10.48  -1.67   2.83 0.51 1.59 1.15  0.20 725.31035765.  6.65 680.5 277704.
13:22:54 0.64 354.70  80.80 -6.39 1624   7.43   679.1 257798. -5.06 -0.15  10.87   0.90   2.74 0.27 0.48 0.60 -1.00  -1.0     -1.  6.44 677.9 202756.
13:23:35 0.64 354.70  80.80 -6.39 1624   7.51   674.9 328380. -5.77 -0.08  10.64   0.62   2.53 0.27 1.73 1.25  0.24 718.8 944496.  6.71 677.3 267101.
13:24:15 0.64 354.70  80.79 -6.39 1624   7.53   669.7 265282. -4.41  0.03  10.90   0.29   2.23 0.27 1.01 0.59 -1.00  -1.0     -1.  6.50 669.7 229783.
13:24:56 0.64 354.70  80.78 -6.39 1624   7.23   673.3 332850. -4.57  0.69  10.91   1.49   0.60 0.32 1.12 1.21  0.27 728.6 890234.  6.74 676.3 282694.
13:25:36 0.64 354.70  80.78 -6.39 1624   7.31   678.4 294024. -4.73  1.71  10.50   1.72  -0.64 0.34 1.17 0.82  0.26 765.51068197.  6.76 679.8 350106.
13:26:17 0.64 354.70  80.77 -6.39 1624   7.52   684.8 338723. -3.80  3.17  10.63  -0.94  -1.15 0.33 0.72 1.14  0.27 725.11038259.  6.78 681.1 284253.
