1975/045   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
11:44:43 0.61 356.08  56.75 -6.57 1624   7.03   661.7 272507. -4.62  3.11   8.97   1.41  -4.24 0.43 2.08 1.33  0.32 731.1 870483.  6.38 665.9 349274.
11:45:24 0.61 356.08  56.74 -6.57 1624   6.92   673.5 300833. -1.66  2.63   8.32  -5.28  -3.10 0.91 1.45 1.96  0.33 737.41197511.  6.17 670.5 283006.
11:46:04 0.61 356.08  56.73 -6.57 1624   6.79   674.9 268920.  0.58  1.92   8.42  -6.08  -3.20 0.55 0.66 0.87  0.24 725.5 880254.  6.22 674.6 294336.
11:46:45 0.61 356.08  56.73 -6.57 1624  -1.00    -1.0     -1. -1.00 -1.00   8.65  -6.30  -3.53 0.39 0.79 0.65 -1.00  -1.0     -1. -1.00  -1.0     -1.
11:47:25 0.61 356.08  56.72 -6.57 1624   6.65   665.6 251405.  0.07  2.25   8.65  -6.48  -3.85 0.42 0.67 0.38  0.29 729.5 805202.  6.21 666.9 272922.
11:48:06 0.61 356.08  56.72 -6.57 1624   6.62   664.1 253899.  0.16  1.80   8.89  -6.41  -3.64 0.54 0.70 0.66  0.29 734.31302502.  5.52 658.9 237319.
11:48:46 0.61 356.08  56.71 -6.57 1624   6.34   680.5 339295.  0.60  2.92   7.23  -6.93  -5.05 0.85 0.95 0.63  0.27 738.61322460.  5.81 676.8 286332.
11:49:27 0.61 356.08  56.70 -6.57 1624   7.22   678.8 281342. -0.13  1.53   7.06  -6.61  -4.37 1.08 1.22 1.11  0.29 730.51010816.  6.35 673.7 272455.
11:50:07 0.61 356.08  56.70 -6.57 1624   7.78   682.2 323131. -0.34  1.50   8.02  -5.67  -3.38 1.32 1.25 1.15  0.31 746.71321005.  7.17 678.6 289607.
11:50:47 0.61 356.08  56.69 -6.57 1624  -1.00    -1.0     -1. -1.00 -1.00  10.11  -3.37  -1.25 0.24 0.46 0.76 -1.00  -1.0     -1. -1.00  -1.0     -1.
11:51:33 0.61 356.08  56.69 -6.57 1624   7.54   686.5 326873. -0.38  3.45   8.37  -5.47  -4.34 0.44 0.59 0.60  0.32 734.4 742416.  6.84 684.7 311696.
11:52:09 0.61 356.09  56.68 -6.57 1624   7.40   676.0 263879. -0.18  0.28   9.51  -5.46  -1.19 0.27 0.85 0.74  0.25 750.1 699796.  6.47 672.1 249014.
11:52:49 0.61 356.09  56.68 -6.57 1624   7.23   663.6 217205. -1.26 -0.41  10.13  -4.42  -0.13 0.52 1.02 1.34  0.30 753.51441588.  6.73 665.5 239970.
11:53:30 0.61 356.09  56.67 -6.57 1624  -1.00    -1.0     -1. -1.00 -1.00  10.70  -2.97   1.74 0.25 0.74 0.71 -1.00  -1.0     -1. -1.00  -1.0     -1.
11:54:10 0.61 356.09  56.66 -6.57 1624   7.44   663.1 232642. -1.88 -1.52  10.26  -3.73   2.13 0.39 1.12 0.78  0.30 734.2 858840.  6.55 669.1 269388.
11:54:51 0.61 356.09  56.66 -6.57 1624   7.28   669.7 265698. -0.96 -0.29  10.27  -3.60   1.58 0.37 1.05 1.16  0.26 751.4 981087.  6.54 662.7 227080.
11:55:31 0.61 356.09  56.65 -6.57 1624   6.86   657.1 229523. -1.89 -0.26  10.59  -2.67   2.03 0.36 1.14 0.78  0.31 725.6 953228.  5.92 656.3 185396.
11:56:12 0.61 356.09  56.65 -6.57 1624   6.66   658.6 175677. -1.48  0.06  10.73  -2.75   1.29 0.26 0.67 0.97  0.27 760.81370485.  6.30 651.2 160812.
11:57:33 0.61 356.09  56.63 -6.57 1624   7.10   670.0 258785. -1.28  2.58   9.79  -4.69  -2.55 0.78 0.74 1.84  0.29 733.41098966.  6.40 668.9 233889.
11:58:13 0.61 356.09  56.63 -6.57 1624   6.84   679.5 250313.  0.03  3.86   8.19  -6.04  -5.26 1.04 1.12 0.88  0.28 726.6 748237.  6.09 681.3 249741.
11:58:54 0.61 356.09  56.62 -6.57 1624   6.65   660.2 180510. -1.38  2.45   9.79  -4.49  -4.20 0.42 0.63 0.86  0.30 729.71064870.  6.14 659.6 232278.
11:59:34 0.61 356.09  56.62 -6.57 1624   7.28   670.5 251145. -0.84  3.17   9.50  -4.80  -4.27 0.59 0.65 0.76  0.33 745.21341171.  7.44 667.1 330563.
12:00:14 0.61 356.09  56.61 -6.57 1624   7.29   678.3 302808.  0.36  1.72   8.36  -5.25  -4.80 1.03 0.98 1.33  0.39 741.0 853019.  7.26 679.0 367310.
12:00:55 0.61 356.09  56.61 -6.57 1624   7.45   668.6 261748.  0.14  0.41   8.67  -5.83  -1.98 0.52 1.35 1.97  0.42 750.11083166.  6.96 675.5 274118.
12:01:36 0.61 356.09  56.60 -6.57 1624   6.68   734.7 199429. -2.77  5.50   5.77  -5.28  -6.56 2.81 1.89 2.29  0.42 730.51217470.  5.14 729.9 167984.
12:02:16 0.61 356.09  56.59 -6.57 1624   6.89   671.5 310605. -1.85 -1.98   6.24  -5.62  -3.12 3.39 2.18 4.94  0.33 742.91171524.  6.42 672.1 280823.
12:02:57 0.61 356.09  56.59 -6.57 1624   7.51   675.9 268712. -1.57 -0.55   9.56  -3.45   3.50 0.45 1.26 1.58  0.38 731.11326202.  6.85 669.8 259565.
12:03:37 0.61 356.09  56.58 -6.57 1624   6.71   671.2 229991. -0.86  0.05  10.03  -4.46  -0.58 0.55 1.03 1.32  0.33 728.7 919963.  6.54 672.6 275989.
12:04:18 0.61 356.09  56.58 -6.57 1624   6.97   669.1 240126. -1.09  0.93  10.39  -4.38  -1.78 0.39 0.85 0.91  0.36 732.61247616.  6.67 663.7 246779.
12:04:58 0.61 356.09  56.57 -6.57 1624   7.02   671.8 222922. -1.23  2.32  10.54  -3.91  -2.48 0.46 0.60 1.14  0.29 752.01290651.  6.39 666.9 192361.
12:05:39 0.61 356.09  56.57 -6.57 1624   7.37   682.8 262319. -1.00  3.52   8.36  -5.24  -5.40 1.43 1.26 1.73  0.34 735.91274019.  6.98 679.9 283733.
12:06:19 0.61 356.09  56.56 -6.57 1624   6.79   674.2 245012. -0.35 -0.87   9.61  -5.86  -0.82 0.33 0.93 1.88  0.37 750.31318926.  6.73 673.8 290334.
12:07:00 0.61 356.09  56.55 -6.57 1624   7.33   671.1 229523. -1.11  0.32   9.94  -4.14  -2.87 0.60 1.66 1.70  0.34 755.7 674640.  7.26 667.9 242569.
12:07:40 0.61 356.09  56.55 -6.57 1624   6.33   681.3 199585. -1.31  3.10   9.17  -4.37  -4.65 0.90 1.63 0.83  0.34 744.81120796.  6.06 679.7 255719.
12:08:21 0.61 356.09  56.54 -6.57 1624   7.22   701.2 286488.  1.11  2.72   6.49  -7.33  -4.40 2.18 1.94 1.21  0.27 761.0 686282.  6.46 698.6 291114.
12:09:01 0.61 356.09  56.54 -6.57 1624   7.43   668.2 233005. -0.91  1.62   9.70  -4.63  -3.15 0.78 1.02 1.08  0.34 752.41263208.  6.51 674.6 265178.
12:09:42 0.61 356.09  56.53 -6.57 1624   7.26   670.3 257538. -2.42  1.79  10.14  -2.51  -3.49 0.32 0.50 0.56  0.35 761.51133894.  6.42 665.7 214658.
12:10:22 0.61 356.10  56.52 -6.57 1624   7.70   671.6 308682. -2.48  1.62  10.07  -0.91  -3.02 0.30 0.78 0.92  0.28 727.1 912271.  6.58 673.2 250157.
12:11:03 0.61 356.10  56.52 -6.57 1624   7.51   666.6 281083. -2.72  1.63  10.29  -0.14  -2.45 0.28 0.79 0.68  0.28 706.8 976097.  6.66 664.4 234773.
12:11:43 0.61 356.10  56.51 -6.57 1624   7.68   657.5 271675. -3.59  0.85  10.43   0.28  -1.39 0.23 1.23 0.76  0.44 748.01223083.  6.42 664.6 283370.
12:12:24 0.61 356.10  56.51 -6.57 1624   6.90   667.1 279211. -3.58  0.88  10.58  -0.48  -0.86 0.21 1.30 0.68  0.30 758.71231815.  6.58 663.3 254835.
12:13:04 0.61 356.10  56.50 -6.57 1624   7.31   658.6 246467. -3.74  0.24  10.52   0.40  -0.77 0.17 0.51 0.57  0.36 746.31276514.  6.90 667.3 305043.
12:13:45 0.61 356.10  56.50 -6.57 1624   6.97   664.7 267621. -4.16  0.19  10.63   0.33  -0.88 0.17 0.36 0.29  0.36 731.21236389.  7.12 660.1 260656.
12:14:25 0.61 356.10  56.49 -6.57 1624   7.23   657.0 244856. -3.24 -0.13  10.66  -0.04  -0.51 0.18 0.40 0.42  0.33 724.7 940130.  6.29 662.8 261696.
12:15:06 0.61 356.10  56.48 -6.57 1624   7.32   664.8 263359. -4.43  0.28  10.53   1.56  -1.63 0.24 0.48 0.45  0.35 730.01192522.  6.96 660.2 241062.
12:15:46 0.61 356.10  56.48 -6.57 1624   7.05   663.5 240750. -4.07  0.27  10.76   1.04  -0.92 0.24 0.38 0.58  0.34 726.7 821834.  6.30 669.4 250313.
12:16:27 0.61 356.10  56.47 -6.57 1624   7.51   665.9 264451. -4.07  0.16  10.72   0.09  -0.45 0.20 0.60 0.39  0.30 731.91141170.  7.04 662.4 237007.
12:17:07 0.61 356.10  56.47 -6.57 1624   7.27   659.3 250469. -3.69  0.31  10.76   0.34  -0.16 0.19 0.37 0.33  0.40 743.21339092.  6.88 666.8 270688.
12:17:48 0.61 356.10  56.46 -6.57 1624   7.88   666.0 242985. -3.88 -0.31  10.77  -0.29   0.30 0.19 0.31 0.32  0.35 757.31221004.  6.76 659.5 234305.
12:18:28 0.61 356.10  56.45 -6.58 1624   7.40   657.4 239502. -3.39  0.01  10.75  -0.67   0.16 0.20 0.31 0.35  0.38 745.71455725.  7.00 664.7 291114.
12:19:09 0.61 356.10  56.45 -6.58 1624   6.90   665.1 267985. -2.26  0.34  10.68  -0.59  -0.64 0.22 0.88 0.53  0.31 761.31092313.  6.79 656.4 240594.
12:19:49 0.61 356.10  56.44 -6.58 1624   7.33   660.5 258109. -2.59  1.56  10.44  -2.05  -1.55 0.22 0.40 0.57  0.32 744.21444498.  6.49 666.6 280199.
12:20:30 0.61 356.10  56.44 -6.58 1624   7.64   666.5 261956. -3.42  2.38  10.44  -1.60  -2.76 0.24 0.66 0.82  0.31 734.21314768.  7.23 661.8 242621.
12:21:10 0.61 356.10  56.43 -6.58 1624   7.21   660.4 229055. -2.60  1.22  10.68  -1.70  -2.14 0.31 0.81 0.82  0.32 742.81275890.  6.54 666.1 277704.
12:21:51 0.61 356.10  56.43 -6.58 1624   7.10   663.4 272351. -2.66 -0.47  10.60  -2.20  -0.56 0.28 1.02 1.46  0.37 735.21324955.  6.90 658.0 244700.
12:22:31 0.61 356.10  56.42 -6.58 1624   7.37   660.0 225313. -2.52  0.50  10.48  -1.84   0.65 0.27 1.32 1.75  0.37 751.91221212.  6.64 659.0 181134.
12:23:12 0.61 356.10  56.41 -6.58 1624   7.37   671.3 274430. -1.54 -0.99   9.90  -2.72   1.07 0.55 1.55 2.31  0.38 734.91334934.  6.59 666.2 208993.
12:23:52 0.61 356.10  56.41 -6.58 1624   7.23   666.0 271259. -1.38 -0.16   9.55  -3.87   1.73 0.58 1.05 2.11  0.38 726.1 885868.  6.34 667.2 301301.
12:24:33 0.61 356.10  56.40 -6.58 1624   7.13   688.4 301509.  0.14  0.78   7.33  -6.20  -0.57 2.10 3.50 2.68  0.41 739.81129112.  6.82 687.1 377393.
12:25:13 0.61 356.10  56.40 -6.58 1624   7.55   734.9 333058. -3.51  4.69   2.98  -5.09  -7.80 2.84 3.16 3.87  0.37 726.7 796886.  6.69 738.2 327133.
12:25:54 0.61 356.10  56.39 -6.58 1624   7.02   731.9 301301. -1.02  4.77   0.72  -5.01 -10.35 0.97 0.68 1.01  0.41 730.11151981.  6.19 729.9 269752.
12:26:34 0.61 356.10  56.39 -6.58 1624   8.03   691.5 278380. -2.90 -3.59   8.68  -1.51   6.25 1.22 2.63 2.39  0.32 730.0 800004.  6.98 687.6 291426.
12:27:15 0.61 356.10  56.38 -6.58 1624   7.68   679.3 271571. -2.44 -2.79   9.36  -2.59   6.24 0.44 0.46 0.51  0.35 726.21393146.  6.56 678.7 250573.
12:27:55 0.61 356.10  56.37 -6.58 1624   7.93   674.7 308474. -3.17 -2.54   9.32  -3.67   5.10 0.55 1.07 0.97  0.39 741.61303125.  7.79 676.7 303744.
12:28:36 0.61 356.10  56.37 -6.58 1624   7.18   673.3 318037. -1.14 -1.47   9.22  -3.58   3.94 0.95 3.30 2.85  0.51 732.71413313.  6.71 666.1 294388.
12:29:16 0.61 356.11  56.36 -6.58 1624   7.87   681.9 246363.  0.40  0.26   8.56  -7.53   1.14 0.45 1.19 2.40  0.30 741.21144912.  6.99 682.2 254367.
12:29:57 0.61 356.11  56.36 -6.58 1624   7.27   689.8 287164.  0.82 -1.15   7.34  -7.90  -0.98 1.28 2.28 3.26  0.42 729.11349903.  6.83 684.5 270947.
12:30:37 0.61 356.11  56.35 -6.58 1624   7.12   684.6 212423. -0.55 -2.08   8.09  -6.09   4.71 0.65 1.55 1.51  0.34 747.01198967.  6.84 682.1 272351.
12:31:18 0.61 356.11  56.34 -6.58 1624   7.08   693.7 299274.  1.74  2.45   5.80  -8.03  -3.77 2.09 2.22 2.63  0.42 726.31391483.  6.77 687.3 306135.
12:31:58 0.61 356.11  56.34 -6.58 1624   6.65   715.5 307746.  0.00  3.51   0.74  -9.70  -6.51 1.93 0.96 0.50  0.37 723.8 773393.  5.75 711.4 282850.
12:32:39 0.61 356.11  56.33 -6.58 1624   6.50   704.1 266166.  2.38  3.33   3.23  -9.36  -6.51 2.38 1.22 1.19  0.33 727.11058841.  6.29 700.4 301769.
12:33:19 0.61 356.11  56.33 -6.58 1624   7.15   715.5 289243.  0.00  4.62   2.02  -9.07  -8.31 0.77 1.15 1.24  0.29 723.2 942001.  6.61 713.0 290490.
12:34:00 0.61 356.11  56.32 -6.58 1624   7.14   712.1 278172.  1.01  4.44   2.24  -7.17  -9.59 0.78 0.88 0.98  0.46 726.51240339.  6.91 709.3 263931.
12:34:40 0.61 356.11  56.32 -6.58 1624   7.50   701.4 291010.  0.00  4.88   2.56  -7.32  -8.86 1.25 1.55 1.50  0.41 725.9 710191.  7.25 697.5 309409.
12:35:21 0.61 356.11  56.31 -6.58 1624   6.97   717.7 244908.  0.97  4.60   2.64  -6.34  -8.94 1.30 2.51 2.18  0.48 722.71321005.  6.77 715.2 254783.
12:36:01 0.61 356.11  56.30 -6.58 1624   7.44   733.0 287787.  0.36  4.06  -0.41  -8.12  -7.18 2.19 1.65 2.30  0.37 728.1 710607.  6.52 734.4 290126.
12:36:42 0.61 356.11  56.30 -6.58 1624   7.72   723.3 338567.  0.95  3.77  -1.92  -7.45  -8.45 0.96 1.38 1.45  0.48 720.51196472.  6.82 722.6 301353.
12:37:22 0.61 356.11  56.29 -6.58 1624   7.05   733.0 327964.  0.00  3.48  -2.96  -7.95  -7.25 2.90 1.90 1.43  0.34 718.8 806034.  6.60 737.5 358474.
12:38:03 0.61 356.11  56.29 -6.58 1624   7.16   741.0 263463.  1.28  3.22  -4.71  -6.85  -6.96 2.64 1.92 1.64  0.37 741.8 842832.  6.41 740.0 222350.
12:38:43 0.61 356.11  56.28 -6.58 1624   7.04   727.9 335137.  0.00  2.87  -1.73  -8.77  -6.78 1.67 1.14 1.17  0.39 727.8 826200.  6.69 735.0 362476.
12:39:24 0.61 356.11  56.27 -6.58 1624   6.51   726.7 292101.  0.55  4.35  -1.45  -7.84  -8.48 0.76 0.86 0.94  0.42 724.91121212.  6.15 718.8 302808.
12:40:04 0.61 356.11  56.27 -6.58 1624   7.35   729.0 286488.  0.64  4.73  -1.94  -7.03  -9.16 0.85 0.91 1.20  0.39 719.0 800628.  6.43 724.6 244908.
12:40:45 0.61 356.11  56.26 -6.58 1624   7.22   737.5 289243.  0.16  4.70  -3.65  -4.98 -10.01 0.84 0.50 0.92  0.36 724.71267574.  6.66 731.8 307018.
12:41:25 0.61 356.11  56.26 -6.58 1624   7.01   728.7 290802.  0.00  4.09  -2.39  -7.04  -9.24 0.67 0.88 0.84  0.38 715.9 689817.  5.87 726.7 223598.
12:42:06 0.61 356.11  56.25 -6.58 1624   6.81   732.1 299638.  0.99  4.22  -2.80  -7.52  -8.79 0.63 0.38 0.32  0.33 719.01176513.  6.39 731.3 297091.
12:42:46 0.61 356.11  56.25 -6.58 1624   6.69   728.1 271415.  1.16  4.33  -2.86  -6.69  -9.13 1.13 0.32 0.43  0.33 715.3 887115.  5.76 723.9 224377.
12:43:27 0.61 356.11  56.24 -6.58 1624   7.72   740.9 295064.  0.75  3.98  -2.76  -6.53  -9.18 1.04 0.56 0.57  0.39 720.8 901876.  7.18 737.5 296675.
12:44:07 0.61 356.11  56.23 -6.58 1624   6.71   712.8 256186.  0.00  4.84  -2.11  -6.48  -9.55 0.96 0.33 0.46  0.30 719.7 832645.  5.99 715.1 231810.
12:44:48 0.61 356.11  56.23 -6.58 1624   6.97   739.9 279315. -0.23  4.34  -2.44  -6.42  -9.37 0.95 0.69 0.65  0.38 725.11140338.  6.05 734.7 266374.
12:45:28 0.61 356.11  56.22 -6.58 1624   6.96   739.0 220843.  0.51  4.26  -3.52  -5.99  -8.17 1.71 2.05 1.77  0.43 733.91283998.  5.41 733.6 197870.
12:46:09 0.61 356.11  56.22 -6.58 1624   7.85   672.9 227704. -1.48 -0.46   4.97  -3.35  -0.65 7.85 2.44 4.13  0.28 768.91012480.  6.63 669.3 209668.
12:46:49 0.61 356.11  56.21 -6.58 1624   8.34   677.0 293141. -0.94 -0.69  10.90  -4.21  -0.21 0.39 1.18 0.70  0.31 730.8 797302.  7.40 670.5 188255.
12:47:30 0.61 356.12  56.21 -6.58 1624   7.60   672.6 236852. -1.12  0.21  11.14  -4.06   1.84 0.30 0.54 0.54  0.27 748.4 879631.  6.50 667.2 193972.
12:48:10 0.61 356.12  56.20 -6.58 1624   7.30   670.6 229159. -0.99 -0.44  10.80  -4.16   2.96 0.36 0.68 0.84  0.28 751.3 992313.  6.48 669.2 184616.
12:48:51 0.61 356.12  56.19 -6.58 1624   7.85   677.8 243245.  0.19  1.61  10.29  -5.59   1.18 0.41 1.17 2.00  0.28 749.7 774225.  6.83 673.7 219440.
12:49:31 0.61 356.12  56.19 -6.58 1624   7.93   677.0 241633.  0.49 -0.43  10.21  -5.67   0.11 0.47 1.19 1.10  0.28 753.91117469.  6.70 678.8 258317.
12:50:12 0.61 356.12  56.18 -6.58 1624   7.66   668.5 252132. -0.96  1.02  10.88  -4.10  -1.55 0.37 0.97 0.79  0.34 735.71184414.  6.73 666.7 218920.
12:50:52 0.61 356.12  56.18 -6.58 1624   7.14   671.1 243920. -0.17 -0.49  10.37  -4.78   1.64 0.64 1.47 1.15  0.33 757.01140546.  6.19 665.3 189034.
12:51:33 0.61 356.12  56.17 -6.58 1624   7.57   671.0 265490. -1.10 -1.14  10.44  -4.02   3.35 0.39 0.69 0.76  0.36 735.11113727.  7.01 668.9 237319.
12:52:13 0.61 356.12  56.16 -6.58 1624   7.60   690.6 293245.  0.00  0.28   9.64  -5.94   2.10 0.99 1.85 1.15  0.29 731.7 778591.  6.88 687.9 321312.
12:52:54 0.61 356.12  56.16 -6.58 1624   7.33   674.9 275001. -0.79 -1.39  10.33  -4.50   2.87 0.35 0.85 0.87  0.27 754.7 684619.  6.21 672.3 244856.
12:53:34 0.61 356.12  56.15 -6.58 1624   7.00   666.5 237735. -1.43 -1.32  10.73  -3.67   3.33 0.34 0.87 0.85  0.32 752.71475268.  6.30 664.6 189866.
12:54:15 0.61 356.12  56.15 -6.58 1624   7.42   677.4 274222.  0.51  1.29  10.76  -4.29   2.27 0.41 1.27 1.25  0.24 764.5 992521.  6.50 670.2 232434.
12:54:55 0.61 356.12  56.14 -6.58 1624   7.20   664.9 226924. -0.57 -0.11  11.18  -3.16   2.38 0.36 1.10 1.49  0.38 744.21305412.  6.18 663.9 181394.
12:55:36 0.61 356.12  56.14 -6.58 1624   7.21   657.7 168504. -2.48 -0.37  11.68  -1.96   1.77 0.20 0.64 0.67  0.33 733.91239923.  6.10 656.2 134356.
12:56:16 0.61 356.12  56.13 -6.58 1624   6.21   651.3 145999. -2.69 -1.04  11.50  -2.25   2.33 0.27 0.59 0.90  0.31 725.4 989403.  5.99 655.3 174273.
12:56:57 0.61 356.12  56.12 -6.58 1624   6.46   655.3 158785. -1.28  0.96  11.62  -2.83   0.50 0.26 1.03 0.67  0.30 749.6 857177.  5.83 651.2 134668.
12:57:37 0.61 356.12  56.12 -6.58 1624   7.88   664.1 227080. -0.91  0.53  10.89  -3.95   0.81 0.73 0.91 2.82  0.35 752.81061336.  6.76 663.3 189450.
12:58:18 0.61 356.12  56.11 -6.58 1624   7.49   669.1 252288. -0.83 -0.99  10.43  -4.69   3.40 0.39 0.53 0.66  0.33 738.11092313.  6.76 666.8 240542.
12:58:58 0.61 356.12  56.11 -6.58 1624   6.41   668.1 227912. -1.16 -2.35  10.53  -4.19   3.90 0.35 0.64 0.38  0.31 744.41225578.  5.86 665.9 182122.
12:59:39 0.61 356.12  56.10 -6.58 1624   7.31   678.8 283370. -0.93 -2.61   9.59  -4.89   3.90 1.27 0.87 1.50  0.40 739.41037012.  7.12 675.9 269284.
13:00:19 0.61 356.12  56.10 -6.58 1624   6.79   674.2 429680. -1.61  2.41   9.30  -4.82   0.99 0.94 1.19 3.31  0.35 749.41074018.  6.13 676.6 393089.
13:01:00 0.61 356.12  56.09 -6.58 1624   6.38   677.7 347039. -0.65  2.48   7.97  -5.09  -5.10 1.51 0.98 2.21  0.46 721.11233062.  6.28 680.1 406967.
13:01:40 0.61 356.12  56.08 -6.58 1624   6.23   666.4 460138.  0.29  1.37   6.30  -1.30  -5.35 4.24 3.50 3.33  0.37 718.4 860712.  6.65 658.9 441115.
13:02:21 0.61 356.12  56.08 -6.58 1624   7.52   719.6 384150.  0.33  4.63   3.59  -2.01  -7.97 3.31 2.78 3.17  0.35 742.1 987947.  6.77 717.0 349378.
13:03:01 0.61 356.12  56.07 -6.58 1624   6.86   684.5 381759. -0.44  4.19   5.51  -1.00  -9.01 1.00 1.38 1.63  0.35 745.81170692.  6.11 685.9 331499.
13:03:42 0.61 356.12  56.07 -6.58 1624   6.58   702.5 327185. -4.74  4.55   5.27   1.14  -9.19 0.85 1.74 1.27  0.36 745.0 811023.  5.97 706.1 316790.
13:04:22 0.61 356.12  56.06 -6.58 1624   6.68   701.2 313567. -0.22  4.25   4.76  -0.58  -9.46 1.15 1.33 1.36  0.37 728.5 730565.  6.39 693.4 298650.
13:05:03 0.61 356.13  56.05 -6.58 1624   7.81   715.7 434670. -4.25  4.95   3.24   3.56  -8.99 1.70 1.00 1.12  0.41 727.81054683.  7.32 716.5 373547.
13:05:43 0.61 356.13  56.05 -6.58 1624   7.09   683.9 408370. -2.95  3.79   3.81   2.99  -8.48 2.33 1.69 1.20  0.38 722.2 720378.  6.67 680.5 391790.
13:06:24 0.61 356.13  56.04 -6.58 1624   8.00   677.8 367154. -0.30  3.87   4.04   4.68  -5.12 2.65 4.32 4.05  0.46 721.21122043.  7.22 673.8 330823.
13:07:04 0.61 356.13  56.04 -6.58 1624   7.03   727.4 355823. -3.57  4.41   1.89   2.07  -9.94 1.99 1.94 2.20  0.34 717.7 939922.  5.90 730.1 403433.
13:07:45 0.61 356.13  56.03 -6.58 1624   7.09   726.9 425626. -5.24  3.94   2.05   4.83  -9.08 2.89 1.33 1.20  0.38 744.1 833684.  6.96 735.6 487737.
13:08:25 0.61 356.13  56.03 -6.58 1624   6.72   728.5 446364. -7.05 -0.03   1.44   7.46  -6.59 1.93 2.30 1.89  0.43 740.9 993145.  6.13 729.9 420428.
13:09:06 0.61 356.13  56.02 -6.58 1624   6.51   731.6 350885. -5.44  3.46   1.68   5.87  -9.08 1.24 2.12 1.63  0.33 735.1 793144.  6.12 725.6 347975.
13:09:46 0.61 356.13  56.01 -6.58 1624   6.02   701.8 279367. -1.90  5.10   0.92  -1.58 -10.23 1.42 3.83 2.30  0.42 741.9 952188.  5.53 700.6 291790.
13:10:27 0.61 356.13  56.01 -6.58 1624   6.42   737.6 331914. -1.31  5.13  -0.04  -2.84 -11.33 1.05 0.56 0.55  0.33 741.1 894392.  6.01 730.9 322247.
13:11:07 0.61 356.13  56.00 -6.58 1624   5.35   743.1 199793. -1.33  5.28  -0.12  -1.94 -11.15 3.23 1.03 1.02  0.39 717.7 878175.  4.83 729.0 212995.
13:11:48 0.61 356.13  56.00 -6.58 1624   6.77   755.0 317050. -3.54  4.95   1.45  -1.53 -10.71 3.77 1.94 1.94  0.38 737.6 831605.  5.52 753.6 253588.
13:12:28 0.61 356.13  55.99 -6.58 1624   7.25   719.4 352913. -3.60  4.96   0.41   2.09 -11.59 1.00 1.27 1.44  0.32 724.9 663413.  6.68 721.0 426094.
13:13:09 0.61 356.13  55.98 -6.58 1624   6.59   688.4 324170.  2.89  0.10   5.18  -8.73  -1.17 1.16 2.83 3.62  0.37 736.61183790.  6.33 686.1 380979.
13:13:49 0.61 356.13  55.98 -6.58 1624   6.74   699.8 310345.  0.80  4.26   5.04  -5.47  -8.83 1.50 1.24 1.45  0.36 744.61093769.  6.29 693.8 312840.
13:14:30 0.61 356.13  55.97 -6.58 1624   7.07   710.5 382123. -0.45  4.96   3.31  -3.80 -10.41 1.20 1.34 1.23  0.31 738.0 782957.  6.81 703.6 388620.
13:15:10 0.61 356.13  55.97 -6.58 1624   7.80   717.6 364191. -1.96  4.94   1.30  -1.49 -11.52 1.13 0.63 0.64  0.35 726.2 771106.  7.23 719.3 444025.
13:15:51 0.61 356.13  55.96 -6.58 1624   7.04   698.9 423495.  2.77 -0.32   2.00  -1.76  -9.83 2.69 3.91 3.25  0.41 735.21090026.  7.02 698.7 445688.
13:16:31 0.61 356.13  55.96 -6.58 1624   8.02   722.9 454784. -1.14  5.60   1.01  -1.61 -10.73 2.37 3.32 1.93  0.37 751.91149486.  7.19 723.8 474379.
13:17:12 0.61 356.13  55.95 -6.58 1624   7.31   748.8 381863. -1.57  5.42  -1.42  -1.71 -11.55 1.31 0.33 0.72  0.30 745.0 816221.  6.71 747.8 387008.
13:17:52 0.61 356.13  55.94 -6.58 1624   6.95   754.2 329680. -0.56  5.23  -1.97  -2.57 -11.09 1.19 1.17 0.84  0.34 745.51096055.  6.05 751.3 325885.
13:18:33 0.61 356.13  55.94 -6.58 1624   6.93   752.7 323494. -1.80  5.22  -2.70  -1.04 -10.86 1.36 1.30 0.82  0.44 738.6 840753.  6.16 749.6 277704.
13:19:13 0.61 356.13  55.93 -6.58 1624   7.32   761.0 320740. -1.60  5.16  -3.28  -0.93 -10.61 1.26 0.62 0.86  0.42 740.81247616.  6.59 753.7 345584.
13:19:54 0.61 356.13  55.93 -6.58 1624   6.66   754.8 320272. -0.36  5.23  -3.14  -3.98 -10.26 0.81 1.22 0.75  0.36 743.0 836387.  6.33 753.8 328848.
13:20:34 0.61 356.13  55.92 -6.58 1624   6.78   763.6 337268. -0.47  5.28  -2.90  -2.55 -10.77 0.89 1.01 0.83  0.41 742.91094184.  6.19 764.6 311176.
13:21:15 0.61 356.13  55.91 -6.58 1624   6.88   745.7 357019.  0.11  5.64  -1.79  -1.76 -11.09 1.18 1.23 0.98  0.36 741.8 805826.  6.41 740.1 339815.
13:21:55 0.61 356.13  55.91 -6.58 1624   6.90   755.0 390803. -2.22  5.44  -1.17  -1.96 -10.77 1.72 1.57 1.29  0.42 743.61309778.  6.14 755.0 344648.
