1981/047   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
11:24:53 0.95 274.71 177.55  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.00 416.4 181995.
11:26:14 0.95 274.71 177.54  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.18 413.5  79701.
11:27:35 0.95 274.71 177.53  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.93 422.1  81936.
11:28:56 0.95 274.71 177.52  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.06 417.4  75504.
11:30:17 0.95 274.71 177.51  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.02 409.2  70553.
11:31:38 0.95 274.71 177.49  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.21 413.1 104662.
11:32:59 0.95 274.71 177.48  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.39 417.5  96239.
11:34:20 0.95 274.71 177.47  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.00 412.1 102547.
11:35:41 0.95 274.71 177.45  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.65 423.6 156118.
11:37:02 0.95 274.71 177.44  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.11 425.2 222630.
11:38:23 0.95 274.71 177.43  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.94 423.4  88121.
11:39:44 0.95 274.71 177.42  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  3.69 423.9  71050.
11:41:05 0.95 274.71 177.40  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.51 434.3 119261.
11:42:26 0.95 274.71 177.39  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.93 419.3  78509.
11:43:47 0.95 274.71 177.38  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.21 434.3 121648.
11:45:08 0.95 274.71 177.37  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.43 421.5  70755.
11:46:29 0.95 274.71 177.35  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.35 427.4  75098.
11:47:50 0.95 274.71 177.34  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.45 418.3  64813.
11:49:11 0.95 274.70 177.33  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.49 417.3 123760.
11:50:32 0.95 274.70 177.31  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.15 421.2  61006.
11:51:53 0.95 274.70 177.30  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.60 428.6 105809.
11:53:14 0.95 274.70 177.29  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.87 425.3 112676.
11:54:35 0.95 274.70 177.28  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  3.51 417.0  54980.
11:55:56 0.95 274.70 177.27  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.16 418.8  66652.
11:57:17 0.95 274.70 177.25  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.40 406.5  90775.
11:58:38 0.95 274.70 177.24  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.17 414.2 109642.
11:59:59 0.95 274.70 177.23  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  3.83 413.8  97792.
12:01:20 0.95 274.70 177.21  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.40 420.8  67613.
12:02:41 0.95 274.70 177.20  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.86 417.7  97347.
12:04:02 0.95 274.70 177.19  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.70 412.1  93741.
12:05:23 0.95 274.70 177.18  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.64 408.7  72317.
12:06:44 0.95 274.70 177.16  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.15 411.3  89463.
12:08:05 0.95 274.70 177.15  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.22 414.4 107361.
12:09:26 0.95 274.70 177.14  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.28 417.2  78116.
12:10:47 0.95 274.70 177.13  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.54 410.5 144940.
12:12:08 0.95 274.70 177.11  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.24 426.6 251963.
12:13:29 0.95 274.70 177.10  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.74 423.1 201960.
12:14:50 0.95 274.70 177.09  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.93 431.3 140041.
12:16:11 0.95 274.70 177.08  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.47 431.5 169560.
12:17:32 0.95 274.70 177.06  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.51 425.3 162351.
12:18:53 0.95 274.70 177.05  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.57 429.6 187267.
12:20:14 0.95 274.70 177.04  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.16 427.0 133430.
12:21:35 0.95 274.70 177.03  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.21 426.1 149705.
12:22:56 0.95 274.70 177.01  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.75 429.2 162783.
12:24:17 0.95 274.70 177.00  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.11 430.4 185399.
12:25:38 0.95 274.70 176.99  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.93 426.4 151303.
12:26:59 0.95 274.70 176.98  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.96 427.2 172685.
12:28:20 0.95 274.70 176.96  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.60 431.6 153405.
12:29:41 0.95 274.70 176.95  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.26 420.9 158804.
12:31:02 0.95 274.70 176.94  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.80 436.4 179662.
12:32:23 0.95 274.70 176.92  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.55 423.9 132280.
12:33:44 0.95 274.70 176.91  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.19 443.9 206102.
12:35:05 0.95 274.70 176.90  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.00 437.1 170729.
12:36:26 0.95 274.70 176.89  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.10 438.0 184789.
12:37:47 0.95 274.70 176.88  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.44 436.4 159639.
12:39:08 0.95 274.70 176.86  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 10.06 439.2 199251.
12:40:29 0.95 274.70 176.85  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.12 437.1 159684.
12:41:50 0.95 274.70 176.84  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.41 435.3 149916.
12:43:11 0.95 274.70 176.82  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.61 437.3 173926.
12:44:32 0.95 274.70 176.81  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.56 437.8 158876.
12:45:53 0.95 274.70 176.80  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.30 431.9 212807.
12:47:14 0.95 274.69 176.79  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.39 427.5 142672.
12:48:35 0.95 274.69 176.77  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.36 421.3 157518.
12:49:56 0.95 274.69 176.76  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.40 429.2 135821.
12:51:17 0.95 274.69 176.75  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.38 427.9 131241.
12:52:38 0.95 274.69 176.74  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.29 415.7 112501.
12:53:59 0.95 274.69 176.72  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.17 411.8 106072.
12:55:20 0.95 274.69 176.71  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.10 403.1 129672.
12:56:41 0.95 274.69 176.70  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.63 420.7 119589.
12:58:02 0.95 274.69 176.68  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.85 423.7 165259.
12:59:21 0.95 274.69 176.67  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.25 419.0 137030.
13:02:03 0.95 274.69 176.65  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.31 419.2 123204.
13:04:45 0.95 274.69 176.63  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.11 423.4 138417.
13:07:27 0.95 274.69 176.60  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.92 412.5 150430.
13:08:48 0.95 274.69 176.59  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.29 399.7 163830.
13:10:11 0.95 274.69 176.57  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.66 411.0  93809.
13:11:32 0.95 274.69 176.56  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.17 406.1 129013.
13:12:53 0.95 274.69 176.55  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.10 407.8 128821.
13:14:14 0.95 274.69 176.53  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.82 412.1 161825.
13:15:35 0.95 274.69 176.52  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.86 406.0 105679.
13:16:56 0.95 274.69 176.51  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.65 413.2 134486.
13:18:17 0.95 274.69 176.50  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.15 410.2 115687.
13:19:38 0.95 274.69 176.49  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.54 411.9 110603.
13:20:59 0.95 274.69 176.47  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.11 409.8 130318.
13:22:20 0.95 274.69 176.46  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.02 405.2 122262.
13:23:41 0.95 274.69 176.45  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.48 414.3 130341.
13:25:02 0.95 274.69 176.43  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.45 409.7 113267.
13:26:23 0.95 274.69 176.42  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.76 406.7  85785.
13:27:44 0.95 274.69 176.41  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.65 412.4 131127.
13:29:05 0.95 274.69 176.40  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.12 409.9 103967.
13:30:26 0.95 274.69 176.38  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.08 404.7 119163.
13:31:47 0.95 274.69 176.37  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.11 411.4 118179.
13:33:08 0.95 274.69 176.36  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.11 406.8 125933.
13:34:29 0.95 274.69 176.35  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.89 398.4 110474.
13:35:50 0.95 274.69 176.33  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.13 410.2 108729.
13:37:11 0.95 274.69 176.32  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.41 415.3 100546.
13:38:32 0.95 274.69 176.31  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.38 408.3 106991.
13:39:53 0.95 274.69 176.29  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 12.38 412.6 115515.
13:41:14 0.95 274.68 176.28  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 11.21 411.6 115736.
13:42:35 0.95 274.68 176.27  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 13.78 412.5 126875.
13:43:56 0.95 274.68 176.26  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.58 409.9 106111.
13:45:17 0.95 274.68 176.25  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.75 414.2 103304.
13:46:38 0.95 274.68 176.23  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.48 410.5  81637.
13:47:59 0.95 274.68 176.22  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.76 414.7  78609.
13:49:20 0.95 274.68 176.21  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.99 414.0  69459.
13:50:41 0.95 274.68 176.20  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.68 416.3  91084.
13:52:02 0.95 274.68 176.18  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.07 414.5  71083.
13:53:23 0.95 274.68 176.17  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.29 410.5  89651.
13:54:44 0.95 274.68 176.16  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.21 416.5  76592.
13:56:05 0.95 274.68 176.14  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.92 417.0  91249.
13:57:26 0.95 274.68 176.13  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.27 419.7 118478.
13:58:47 0.95 274.68 176.12  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.92 412.5 142175.
14:00:08 0.95 274.68 176.11  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.93 407.2 104831.
14:01:29 0.95 274.68 176.10  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.27 404.7 120755.
14:02:50 0.95 274.68 176.08  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.18 401.5 105643.
14:04:11 0.95 274.68 176.07  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.24 404.2 129029.
14:05:32 0.95 274.68 176.06  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.02 401.7 112978.
14:06:53 0.95 274.68 176.04  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.17 404.5 133957.
14:08:14 0.95 274.68 176.03  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.83 399.8 130828.
14:09:35 0.95 274.68 176.02  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.65 404.2 120927.
14:10:56 0.95 274.68 176.01  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.38 401.5 130214.
14:12:17 0.95 274.68 175.99  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.60 409.5 128152.
14:13:38 0.95 274.68 175.98  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.99 407.0 102096.
14:14:59 0.95 274.68 175.97  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.50 397.4 107079.
14:16:20 0.95 274.68 175.96  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.38 395.8 126102.
14:17:41 0.95 274.68 175.94  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.11 416.7  96697.
14:19:02 0.95 274.68 175.93  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.82 406.2  94001.
14:20:23 0.95 274.68 175.92  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.44 408.1 106991.
14:21:44 0.95 274.68 175.90  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.96 403.1  98025.
14:23:05 0.95 274.68 175.89  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.39 396.4 103808.
14:24:26 0.95 274.68 175.88  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.76 396.5 142331.
14:25:47 0.95 274.68 175.87  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.23 397.9 103116.
14:27:08 0.95 274.68 175.86  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.09 403.8 123932.
14:28:29 0.95 274.68 175.84  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.07 401.5 145466.
14:29:50 0.95 274.68 175.83  1.67 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.76 400.2 102645.
14:31:11 0.95 274.68 175.82  1.66 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.78 401.5 135048.
14:32:32 0.95 274.68 175.80  1.66 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.21 398.0 123354.
14:33:53 0.95 274.68 175.79  1.66 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.22 402.4 134577.
14:35:14 0.95 274.68 175.78  1.66 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.29 401.4 110074.
14:36:35 0.95 274.68 175.77  1.66 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.57 403.5 137238.
