15:49:48 0.93 165.78  10.79 -5.97 1657   1.82   712.9 113098.  0.61 -3.92   5.48  -3.29   3.32 0.41 0.78 0.74  0.09 765.81271524.  1.55 709.1 104886.
15:50:29 0.93 165.78  10.79 -5.97 1657   2.12   714.3 144284.  2.06 -1.95   5.22  -4.55   1.50 0.34 0.58 0.83  0.10 768.4 765077.  1.74 709.3 133005.
15:51:09 0.93 165.78  10.78 -5.97 1657   2.02   710.5 135915.  2.22 -1.86   5.24  -4.43   2.05 0.36 0.48 0.35  0.10 770.61000213.  1.78 706.0 140905.
15:51:50 0.93 165.78  10.78 -5.97 1657   1.97   713.1 150521.  1.43 -0.39   5.44  -4.09  -0.06 0.34 0.75 1.45  0.06 776.5 715389.  1.72 710.5 134252.
15:52:30 0.93 165.78  10.77 -5.97 1657   2.02   711.9 152028.  2.27 -1.48   5.34  -4.64   0.39 0.27 0.57 0.43  0.08 770.21064039.  1.69 718.2 158681.
15:53:11 0.93 165.78  10.76 -5.97 1657   1.91   722.1 176924.  2.76 -0.75   5.34  -4.51   0.26 0.29 0.53 0.53  0.08 772.0 845119.  1.74 722.4 157017.
15:53:51 0.93 165.78  10.76 -5.97 1657   1.99   702.8 109408. -0.66  0.93   6.44  -1.81  -1.99 0.54 1.14 0.63  0.06 762.51230152.  1.73 702.5 103743.
15:54:32 0.93 165.78  10.75 -5.97 1657   1.97   718.2 162943.  1.63  0.79   5.54  -3.88  -1.77 0.30 0.50 0.54  0.09 782.21106035.  1.78 715.0 149689.
15:55:12 0.93 165.78  10.74 -5.97 1657   1.92   710.8 136851.  1.87 -0.63   5.70  -4.17  -0.84 0.25 0.40 0.31  0.07 767.11105827.  1.63 710.3 119023.
15:55:53 0.93 165.78  10.74 -5.97 1657   1.86   710.5 137215.  1.53 -2.35   5.94  -3.78   0.90 0.43 0.92 0.75  0.09 775.6 887947.  1.58 711.4 135032.
15:56:33 0.93 165.78  10.73 -5.97 1657   2.01   718.7 143244.  2.76 -0.80   5.13  -4.76   0.01 0.46 0.58 0.58  0.06 773.0 957386.  1.67 718.4 118504.
15:57:14 0.93 165.78  10.73 -5.97 1657   1.92   737.0 159200.  3.53  1.00   4.70  -5.10  -1.08 0.40 0.47 0.55  0.10 772.0 608943.  1.74 730.2 150832.
15:57:54 0.93 165.78  10.72 -5.97 1657   1.91   718.5 116217.  2.25 -0.28   5.27  -4.51  -0.46 0.41 0.59 0.72  0.08 747.7 596053.  1.72 717.2 149949.
15:58:35 0.93 165.78  10.71 -5.97 1657   1.87   716.1 199793.  2.49 -0.71   5.29  -4.43  -0.10 0.39 0.63 0.69  0.08 771.5 735347.  1.73 715.3 162423.
15:59:15 0.93 165.78  10.71 -5.97 1657   2.09   704.5 136955.  1.12 -1.13   6.03  -3.19  -0.71 0.29 0.56 0.47  0.10 766.51037428.  1.72 705.2 118036.
15:59:56 0.93 165.78  10.70 -5.97 1657   2.11   698.3  92828. -0.48 -3.00   6.49  -2.20   0.04 0.40 0.95 1.19  0.08 785.41118301.  1.67 696.6 100936.
16:00:36 0.93 165.78  10.70 -5.97 1657   2.09   694.4  73025.  0.26 -1.09   6.86  -1.43  -0.63 0.22 0.91 0.82  0.09 769.51440548.  1.76 696.6  99429.
16:01:17 0.93 165.78  10.69 -5.97 1657   1.90   692.8  99793. -2.23 -0.37   7.10   0.78  -0.96 0.17 0.56 0.47  0.09 767.9 915390.  1.58 700.8 147246.
16:01:57 0.93 165.78  10.68 -5.97 1657   1.77   689.9  71258. -3.14 -0.75   7.27   0.00  -0.10 0.18 0.54 0.63  0.09 740.3 871730.  1.53 688.3  51456.
16:02:38 0.93 165.78  10.68 -5.97 1657   1.66   687.4  91321. -1.35 -1.26   7.32  -0.11   0.11 0.14 0.50 0.37  0.07 751.31394394.  1.39 696.3 172766.
16:03:18 0.93 165.78  10.67 -5.97 1657   2.03   693.3  73701.  0.30 -0.97   6.89  -0.93   0.90 0.22 0.78 0.67  0.09 776.9 830982.  1.72 696.8  96778.
16:03:59 0.93 165.78  10.66 -5.97 1657   2.05   712.4 154367.  2.33 -1.00   5.84  -3.78  -0.31 0.40 0.52 0.26  0.11 767.3 972563.  1.79 709.3 147766.
16:04:39 0.93 165.78  10.66 -5.97 1657   2.09   744.0 186176.  3.38  0.32   2.87  -5.78  -1.39 0.99 0.59 0.40  0.06 767.3 982126.  1.80 739.6 191477.
16:05:20 0.93 165.78  10.65 -5.97 1657   2.08   755.5 196986.  4.80  0.18   1.24  -6.49  -1.19 0.52 0.40 0.30  0.09 777.5 545325.  1.72 752.9 169803.
16:06:00 0.93 165.78  10.64 -5.97 1657   1.76   761.9 166529.  3.98 -0.22   1.32  -6.63  -1.09 0.38 0.23 0.28  0.06 773.91153644.  1.61 757.9 162891.
16:06:41 0.93 165.78  10.64 -5.97 1657   1.96   748.5 155666.  4.15  0.50   1.43  -6.58  -1.45 0.43 0.23 0.27  0.09 764.4 907074.  1.65 752.9 158265.
16:07:21 0.93 165.78  10.63 -5.97 1657   1.74   754.6 163410.  4.23 -0.25   0.76  -6.76  -1.45 0.62 0.18 0.23  0.08 764.6 810607.  1.64 753.3 169388.
16:08:02 0.93 165.78  10.63 -5.97 1657   2.14   775.8 165074.  4.15  0.33  -0.14  -6.57  -1.84 0.57 0.21 0.19  0.07 780.5 521001.  1.79 773.8 168920.
16:08:42 0.93 165.78  10.62 -5.97 1657   1.89   719.5 103067.  2.12 -2.33   1.72  -5.52  -0.48 2.60 0.99 1.65  0.07 758.11236389.  1.67 712.8 105198.
16:09:23 0.93 165.78  10.61 -5.97 1657   2.19   771.2 209668.  3.57 -0.15   2.25  -5.74  -0.22 0.35 0.58 0.42  0.13 795.01163623.  1.82 765.0 209513.
16:10:03 0.93 165.78  10.61 -5.97 1657   2.03   763.2 216425.  2.53 -0.60   1.97  -5.88  -0.23 0.42 0.56 0.52  0.14 796.5 618299.  1.76 763.6 235448.
16:10:44 0.93 165.78  10.60 -5.97 1657   2.26   780.9 219804.  3.44 -0.54   0.90  -5.97  -0.39 0.96 0.43 0.31  0.14 790.9 905202.  1.77 778.8 205718.
16:11:24 0.93 165.78  10.59 -5.97 1657   1.94   789.4 149637.  2.37  0.34   1.02  -5.67  -0.61 1.71 0.51 0.49  0.18 770.71281919.  1.64 788.6 180458.
16:12:05 0.93 165.78  10.59 -5.97 1657   1.98   751.7 250885.  2.37 -0.61   2.73  -5.35  -0.12 0.35 0.47 0.34  0.13 790.71191482.  1.83 752.4 266374.
16:12:45 0.93 165.78  10.58 -5.97 1657   2.23   751.3 242465.  1.77 -0.67   3.11  -5.09  -0.06 0.34 0.32 0.25  0.15 803.41060296.  1.76 748.1 234409.
16:13:26 0.93 165.78  10.57 -5.97 1657   2.39   747.6 283473.  2.37 -1.32   3.68  -4.66   0.42 0.24 0.40 0.31  0.11 789.61064455.  1.92 744.6 264658.
16:14:06 0.93 165.78  10.57 -5.97 1657   2.47   738.0 272143. -3.64 -4.22   3.65  -0.76   2.06 0.57 3.71 2.03  0.13 782.21134309.  2.07 744.0 244752.
16:14:47 0.93 165.78  10.56 -5.97 1657   2.19   745.5 293245. -5.34 -3.33   4.86   3.28   2.52 0.38 0.46 0.52  0.16 788.5 920587.  1.85 747.9 291166.
16:15:27 0.93 165.78  10.56 -5.97 1657   2.20   732.2 220064. -4.11 -3.31   5.46   1.07   2.81 0.35 1.18 0.79  0.15 774.41090442.  1.83 728.7 234825.
16:16:08 0.93 165.77  10.55 -5.97 1657   2.29   736.2 283162. -2.74 -4.12   5.25   0.29   3.29 0.29 0.63 0.59  0.15 784.21070899.  1.99 735.3 277288.
16:16:48 0.93 165.77  10.54 -5.97 1657   2.16   724.9 233629. -2.20 -3.15   5.63  -0.19   2.68 0.20 0.51 0.41  0.15 800.31186077.  1.93 725.1 227132.
16:17:29 0.93 165.77  10.54 -5.97 1657   2.17   733.3 266685. -1.87 -3.77   5.51  -0.23   3.14 0.17 0.26 0.50  0.14 793.31250734.  1.95 731.0 258785.
16:18:09 0.93 165.77  10.53 -5.97 1657   2.12   732.9 271155. -2.08 -3.43   5.13  -0.38   3.33 0.28 0.38 0.53  0.13 788.6 686698.  1.87 741.7 339971.
16:18:50 0.93 165.77  10.52 -5.97 1657   2.11   738.8 304575. -2.59 -3.85   5.53   0.68   2.59 0.34 0.62 0.73  0.14 785.41212480.  1.86 736.6 302496.
16:19:30 0.93 165.77  10.52 -5.97 1657  -1.00    -1.0     -1. -1.00 -1.00   5.62   0.57   2.55 0.29 0.70 0.51 -1.00  -1.0     -1. -1.00  -1.0     -1.
16:37:05 0.93 165.77  10.35 -5.97 1657   2.57   809.6 227236.  1.25  1.13  -2.90   0.14  -4.93 0.72 0.42 0.94  0.13 781.4 786283.  2.16 808.7 219648.
16:37:45 0.93 165.77  10.35 -5.97 1657   2.45   768.0 248130.  2.76  0.02  -1.08  -3.45  -3.26 1.64 2.00 1.33  0.15 784.3 993353.  2.08 766.3 234825.
16:38:26 0.93 165.77  10.34 -5.97 1657   2.41   756.5 229263.  1.44  0.89   0.33  -4.49  -2.91 1.32 0.63 0.51  0.12 788.6 589816.  2.09 757.6 266166.
16:39:06 0.93 165.77  10.34 -5.97 1657   2.30   776.2 220219.  1.33  1.38  -0.58  -4.34  -3.40 0.42 0.33 0.25  0.11 784.31058841.  2.09 775.6 222662.
16:39:48 0.93 165.77  10.33 -5.97 1657   2.64   789.1 242101.  0.93  1.57  -0.93  -4.04  -3.69 0.34 0.24 0.22  0.12 773.21117054.  2.06 788.7 215594.
16:40:28 0.93 165.77  10.32 -5.97 1657   2.70   772.1 215022.  1.64  1.20   0.09  -4.67  -3.08 0.49 0.40 0.35  0.14 787.4 959881.  2.14 770.8 224845.
16:41:09 0.93 165.77  10.32 -5.97 1657   2.47   773.2 248650.  1.35  1.28   0.45  -4.71  -3.02 0.51 0.62 0.63  0.16 772.9 945951.  2.19 772.2 257278.
16:41:49 0.93 165.77  10.31 -5.97 1657   2.35   776.0 235084.  2.36  0.58   0.45  -5.14  -2.26 0.45 0.39 0.47  0.16 794.5 858009.  2.12 772.6 238099.
16:42:30 0.93 165.77  10.30 -5.97 1657   2.20   769.9 219024.  1.92  1.29   0.51  -5.02  -2.77 0.54 0.30 0.27  0.13 776.41011024.  1.94 771.9 233369.
16:43:10 0.93 165.77  10.30 -5.97 1657   2.51   773.3 256550.  2.10  1.05   0.96  -5.03  -2.67 0.66 0.33 0.32  0.12 787.61047199.  2.08 772.4 238411.
16:43:51 0.93 165.77  10.29 -5.97 1657   2.31   754.3 224429.  1.95  0.92   2.32  -4.85  -1.98 0.33 0.26 0.21  0.16 775.5 881502.  1.96 749.2 216061.
16:44:31 0.93 165.77  10.28 -5.97 1657   2.39   753.0 259617.  1.85  0.68   2.39  -4.79  -1.42 0.54 0.51 0.61  0.16 788.01201461.  2.07 754.3 253536.
16:45:12 0.93 165.77  10.28 -5.97 1657   2.45   736.7 248702.  1.56 -0.99   3.54  -4.53  -0.75 0.22 0.26 0.24  0.16 773.8 842832.  1.99 739.1 218764.
16:45:52 0.93 165.77  10.27 -5.97 1657   2.43   745.2 269908.  2.06 -0.13   2.90  -4.72  -1.42 0.40 0.28 0.28  0.13 773.9 758008.  2.13 744.6 263255.
16:46:33 0.93 165.77  10.27 -5.97 1657   2.40   755.7 223702.  1.67  0.14   2.21  -5.24  -1.24 0.24 0.36 0.51  0.19 769.31115598.  2.03 752.9 214450.
16:47:13 0.93 165.77  10.26 -5.97 1657   2.31   759.1 246519.  2.43 -1.19   2.26  -5.36  -0.17 0.33 0.35 0.33  0.15 785.31114767.  1.99 759.4 227600.
16:47:54 0.93 165.77  10.25 -5.97 1657   2.69   761.3 232849.  1.48 -0.98   1.69  -5.51  -0.77 0.44 0.41 0.39  0.16 770.51174434.  2.14 762.1 274326.
16:48:34 0.93 165.77  10.25 -5.97 1657   2.61   752.2 254003.  1.70  0.33   2.22  -4.96  -1.78 0.45 0.52 0.52  0.11 787.61135141.  2.01 751.2 242569.
16:49:15 0.93 165.77  10.24 -5.97 1657   2.34   749.5 218712.  1.47 -0.17   2.36  -5.10  -1.45 0.27 0.25 0.29  0.15 781.6 730773.  1.95 748.4 214346.
16:49:55 0.93 165.77  10.24 -5.97 1657   2.40   758.6 260033.  2.32 -0.71   1.36  -5.42  -1.19 0.56 0.36 0.35  0.18 778.6 965078.  2.12 757.2 278432.
16:50:36 0.93 165.77  10.23 -5.97 1657   2.41   762.7 213982.  1.43 -0.67   1.66  -5.38  -1.00 0.37 0.29 0.23  0.17 775.51170484.  2.06 761.8 241945.
16:51:16 0.93 165.77  10.22 -5.97 1657   2.35   766.0 249378.  2.65 -0.88   1.38  -5.52  -0.77 0.54 0.41 0.29  0.14 789.7 853851.  2.01 764.9 234357.
16:51:57 0.93 165.77  10.22 -5.97 1657   2.52   758.5 222350.  1.03 -0.09   1.59  -5.37  -1.10 0.56 0.35 0.31  0.16 775.51106451.  2.14 759.2 267933.
16:52:37 0.93 165.77  10.21 -5.97 1657   2.38   785.1 210864.  3.18 -2.33   0.49  -5.41   0.31 1.23 0.60 1.11  0.17 796.91015182.  1.98 783.0 208161.
16:53:18 0.93 165.77  10.20 -5.97 1657   2.65   766.0 272767.  1.36 -0.98   1.14  -5.57  -0.40 0.49 0.33 0.33  0.15 767.01053644.  2.22 764.9 255823.
16:53:58 0.93 165.77  10.20 -5.97 1657   2.50   757.6 275781.  2.83 -0.68   1.99  -5.32  -1.23 0.26 0.24 0.22  0.13 791.01293562.  2.05 759.6 229627.
16:54:39 0.93 165.77  10.19 -5.97 1657   2.47   738.8 248442.  1.26 -0.51   2.80  -4.94  -1.12 0.67 0.43 0.22  0.12 778.6 909776.  2.14 738.3 224845.
16:55:19 0.93 165.77  10.18 -5.97 1657   2.31   758.8 219700.  2.53 -0.97   2.63  -5.08  -0.99 0.69 0.55 0.43  0.15 784.1 943664.  1.89 758.1 203899.
16:56:00 0.93 165.77  10.18 -5.97 1657   2.49   752.9 208785.  1.63 -0.09   2.07  -5.23  -1.48 0.58 0.36 0.45  0.14 771.41360922.  2.05 752.5 207797.
16:56:40 0.93 165.77  10.17 -5.97 1657   2.55   753.3 237475.  2.19 -0.10   1.65  -5.21  -1.80 0.40 0.31 0.29  0.12 788.3 990442.  2.22 755.9 259565.
16:57:21 0.93 165.77  10.17 -5.97 1657   2.49   759.7 221311.  1.78 -0.39   1.69  -5.27  -1.56 0.46 0.55 0.67  0.16 767.61189403.  2.13 760.9 246051.
16:58:01 0.93 165.77  10.16 -5.97 1657   2.37   749.6 259513.  2.14 -0.60   2.10  -4.98  -1.67 0.71 0.47 0.53  0.16 767.2 835348.  2.11 748.5 247766.
16:58:42 0.93 165.77  10.15 -5.97 1657   2.83   728.1 243556.  0.64 -1.35   4.08  -2.80  -1.72 1.38 1.35 1.36  0.12 781.41155307.  2.05 730.9 219024.
16:59:22 0.93 165.77  10.15 -5.97 1657   2.35   736.9 255095. -0.49  1.92   4.37  -2.07  -2.88 0.41 0.77 1.02  0.17 780.4 961960.  2.03 733.0 257330.
17:00:03 0.93 165.77  10.14 -5.97 1657   2.56   721.0 216581. -1.30  1.25   4.78  -2.70  -1.90 0.23 0.44 0.64  0.15 780.31077552.  2.19 722.8 210656.
17:00:43 0.93 165.77  10.13 -5.97 1657   2.64   729.3 282070.  0.17 -0.83   4.46  -3.21  -0.99 0.49 0.93 0.85  0.15 765.6 861335.  2.33 725.7 273858.
17:01:24 0.93 165.77  10.13 -5.97 1657   2.56   728.8 242257.  0.22 -1.34   4.16  -3.91  -0.35 0.36 0.68 0.47  0.11 790.8 770067.  2.05 729.8 224222.
17:02:04 0.93 165.77  10.12 -5.97 1657   2.55   726.6 208109.  0.62 -1.03   4.43  -3.79  -0.50 0.22 0.44 0.55  0.14 770.5 775264.  2.20 726.3 252444.
17:02:45 0.93 165.77  10.11 -5.97 1657   2.49   733.0 244440.  0.31 -1.54   4.49  -3.83   0.16 0.25 0.47 0.69  0.14 785.31077136.  2.10 735.7 216893.
17:03:25 0.93 165.77  10.11 -5.97 1657   2.69   731.4 277444. -0.18 -3.26   4.81  -2.67   2.12 0.30 0.55 0.55  0.12 768.5 698133.  2.27 729.7 269856.
17:04:06 0.93 165.77  10.10 -5.97 1657   2.81   728.0 251873.  0.03 -1.14   4.55  -3.44  -0.28 0.30 0.55 1.48  0.14 773.3 903747.  2.32 728.0 232901.
17:04:46 0.93 165.77  10.10 -5.97 1657   2.43   742.0 249689.  0.96 -1.04   3.95  -3.79  -1.74 0.43 0.62 0.39  0.13 787.91075889.  2.10 739.2 265074.
17:05:27 0.93 165.77  10.09 -5.97 1657   2.43   742.1 221207.  0.38  0.51   3.46  -3.89  -2.36 0.32 0.28 0.36  0.17 778.51158426.  2.11 739.0 222610.
17:06:07 0.93 165.77  10.08 -5.97 1657   2.75   757.7 254107.  1.20  1.22   2.41  -4.29  -2.66 0.49 0.38 0.29  0.15 790.51126409.  2.26 757.5 269908.
17:06:48 0.93 165.77  10.08 -5.97 1657   2.65   735.8 255979. -0.28  1.10   3.29  -3.87  -2.28 0.47 0.50 0.42  0.15 788.2 713933.  2.30 738.1 242101.
17:07:28 0.93 165.77  10.07 -5.97 1657   2.68   737.0 211696. -0.85  1.83   3.72  -2.59  -3.50 0.26 0.43 0.42  0.16 770.9 729526.  2.34 739.8 264658.
17:08:04 0.93 165.77  10.06 -5.97 1657   2.25   779.4 246779. -1.58  2.46   4.04  -2.46  -2.80 0.39 0.46 0.67  0.15 779.51160505.  1.93 777.1 245999.
17:08:49 0.93 165.77  10.06 -5.97 1657   2.48   733.4 270636. -0.75  0.64   4.15  -1.73  -3.30 0.45 0.58 0.72  0.18 784.71178177.  2.12 730.5 274846.
17:09:30 0.93 165.77  10.05 -5.97 1657   2.47   753.7 252184. -2.03  3.07   2.81  -0.21  -4.61 0.91 0.95 0.69  0.16 781.41083581.  2.16 753.8 281706.
17:10:10 0.93 165.77  10.05 -5.97 1657   2.68   759.8 276041. -2.42  3.45   1.39   0.83  -5.26 0.23 0.16 0.17  0.16 774.6 906450.  2.17 757.5 273078.
17:10:51 0.93 165.77  10.04 -5.97 1657   2.50   739.2 245272. -1.42  2.69   3.19  -0.51  -3.62 1.19 1.62 1.87  0.16 765.01093145.  2.02 738.6 225261.
17:11:31 0.93 165.77  10.03 -5.97 1657   2.34   735.8 279211.  0.28 -1.59   4.71  -2.90   0.72 0.47 0.68 0.63  0.13 779.2 916637.  2.19 732.9 274898.
17:13:41 0.93 165.77  10.01 -5.97 1657  -1.00    -1.0     -1. -1.00 -1.00   4.11  -2.85  -1.00 0.00 0.20 0.00 -1.00  -1.0     -1. -1.00  -1.0     -1.
17:14:21 0.93 165.77  10.01 -5.97 1657  -1.00    -1.0     -1. -1.00 -1.00   4.11  -2.50  -1.38 0.12 0.44 0.32 -1.00  -1.0     -1. -1.00  -1.0     -1.
17:14:54 0.93 165.73   9.97 -6.11 1658  -1.00    -1.0     -1. -1.00 -1.00   4.00  -2.60  -2.14 0.30 0.38 0.50 -1.00  -1.0     -1. -1.00  -1.0     -1.
17:15:02 0.93 165.77  10.00 -5.97 1657  -1.00    -1.0     -1. -1.00 -1.00   4.02  -2.80  -2.28 0.31 0.33 0.28 -1.00  -1.0     -1. -1.00  -1.0     -1.
17:15:34 0.93 165.73   9.96 -6.11 1658  -1.00    -1.0     -1. -1.00 -1.00   4.18  -3.43  -1.74 0.16 0.28 0.40 -1.00  -1.0     -1. -1.00  -1.0     -1.
17:15:42 0.93 165.77   9.99 -5.97 1657   2.54   731.2 319856. -0.11 -1.59   4.11  -3.48  -1.78 0.17 0.27 0.44  0.11 771.9 908321.  2.26 730.1 292049.
17:16:15 0.93 165.77   9.99 -5.97 1657   2.66   745.3 232330.  0.34  0.90   3.10  -2.91  -2.89 0.84 1.34 1.21  0.15 772.5 969444.  2.18 741.2 234669.
17:16:55 0.93 165.77   9.98 -5.97 1657   2.65   747.9 256342. -0.36  2.24   2.66  -1.82  -4.41 0.49 0.78 0.59  0.17 776.81056346.  2.16 749.9 274482.
17:17:36 0.93 165.77   9.98 -5.97 1657   2.45   747.0 237839.  0.27  1.49   3.21  -3.06  -3.03 0.22 0.43 0.48  0.14 777.81027656.  2.14 743.5 231446.
17:18:16 0.93 165.77   9.97 -5.97 1657   2.50   748.8 258006. -0.50  2.07   2.81  -1.98  -2.39 0.53 0.86 1.27  0.15 782.2 988779.  2.21 746.6 267361.
17:18:57 0.93 165.77   9.96 -5.97 1657   2.37   737.7 258785.  0.92 -2.02   3.06  -3.18   0.24 0.24 0.27 0.58  0.18 764.8 858217.  1.98 737.0 228795.
17:19:37 0.93 165.77   9.96 -5.97 1657   2.60   741.9 274066.  0.57 -2.95   2.68  -3.12   1.48 0.29 0.33 0.43  0.15 773.2 864246.  2.27 741.5 272870.
17:20:18 0.93 165.77   9.95 -5.97 1657   2.28   751.5 219960.  0.26 -3.39   1.97  -2.93   3.15 0.39 0.48 0.40  0.20 778.11017885.  1.91 749.6 209876.
17:20:58 0.93 165.77   9.95 -5.97 1657   2.45   744.3 256498.  1.03 -0.71   3.20  -4.12   0.58 0.47 0.72 0.78  0.16 782.81143041.  2.18 740.7 254419.
17:21:39 0.93 165.77   9.94 -5.97 1657   2.41   749.3 234201.  1.19 -0.22   3.32  -4.61  -0.79 0.51 0.45 0.48  0.15 766.71013103.  1.94 745.1 223234.
17:22:19 0.93 165.77   9.93 -5.97 1657   2.57   743.9 275417.  1.23 -0.34   3.86  -4.04  -1.27 0.21 0.37 0.51  0.14 769.8 708112.  2.12 743.1 259825.
17:23:00 0.93 165.77   9.93 -5.97 1657   2.61   741.8 260344.  0.94 -0.93   3.73  -4.24  -0.34 0.30 0.48 0.79  0.17 787.21020588.  2.08 740.9 234461.
17:23:40 0.93 165.77   9.92 -5.97 1657   2.33   754.8 248806.  1.82 -1.78   3.38  -4.63   0.07 0.77 0.53 0.69  0.12 781.31055515.  1.96 753.3 256238.
17:24:21 0.93 165.77   9.91 -5.97 1657   2.69   736.4 251873.  0.72 -0.59   4.23  -3.98  -0.92 0.24 0.32 0.29  0.16 774.21054475.  2.22 737.4 233005.
17:25:01 0.93 165.76   9.91 -5.97 1657   2.47   745.0 262475.  0.76  1.00   3.78  -3.30  -2.67 0.37 0.58 0.97  0.12 785.3 811231.  2.19 741.8 263619.
17:25:42 0.93 165.76   9.90 -5.97 1657   2.52   758.6 250105. -1.38  4.55   1.73  -1.75  -4.59 1.39 0.80 0.85  0.16 785.2 771730.  2.19 760.0 275053.
17:26:22 0.93 165.76   9.89 -5.97 1657   2.32   749.0 236488.  0.05  1.95   2.05  -2.20  -4.43 0.81 0.81 0.81  0.14 767.2 746366.  2.14 751.3 255615.
17:27:03 0.93 165.76   9.89 -5.97 1657   2.50   748.4 219804. -0.79  2.29   2.71  -1.88  -4.24 0.90 0.40 0.47  0.17 764.41023290.  2.00 746.1 219336.
17:27:43 0.93 165.76   9.88 -5.97 1657   2.43   748.5 252028.  0.05  2.03   3.25  -2.01  -4.14 0.32 0.60 0.29  0.14 783.9 981294.  2.12 746.2 255407.
17:28:24 0.93 165.76   9.88 -5.97 1657   2.57   751.0 229367. -0.88  2.59   3.01  -1.01  -4.68 0.37 0.41 0.31  0.15 778.01099382.  2.24 747.8 233265.
17:29:04 0.93 165.76   9.87 -5.97 1657   2.49   759.5 257798. -0.93  3.10   2.12  -1.62  -4.87 0.36 0.35 0.39  0.16 767.3 725576.  2.08 759.7 216737.
17:29:45 0.93 165.76   9.86 -5.97 1657   2.46   761.0 224066. -0.67  2.88   0.71  -2.46  -4.14 1.06 0.75 0.71  0.15 773.11068613.  2.14 761.6 280823.
17:30:25 0.93 165.76   9.86 -5.97 1657   2.36   731.9 212891. -4.11  0.56   1.56  -1.61  -4.22 1.38 1.44 1.00  0.17 759.2 717260.  2.07 734.3 252964.
17:31:06 0.93 165.76   9.85 -5.97 1657   2.50   757.2 225781.  0.00  1.67   0.31  -3.91  -3.26 0.99 0.64 0.90  0.14 766.3 904579.  2.10 759.6 259669.
17:31:46 0.93 165.76   9.84 -5.97 1657   2.48   765.5 243504.  0.67  1.74   0.12  -4.05  -3.27 0.84 0.54 0.72  0.17 757.51063831.  2.00 765.8 221415.
17:32:27 0.93 165.76   9.84 -5.97 1657   2.50   757.9 237579.  0.90  1.40   0.93  -3.84  -3.65 0.31 0.26 0.34  0.15 767.71156555.  2.12 760.4 249014.
17:33:07 0.93 165.76   9.83 -5.97 1657   2.38   762.0 250261.  2.39 -0.25   1.61  -4.19  -2.68 0.63 0.96 0.96  0.14 769.8 852396.  2.06 762.4 221311.
17:33:48 0.93 165.76   9.82 -5.97 1657   2.53   746.0 231030. -0.39  2.04   2.59  -2.69  -3.67 0.35 1.04 0.84  0.14 795.2 537425.  2.26 744.4 239658.
17:34:28 0.93 165.76   9.82 -5.97 1657   2.60   750.2 241893. -1.26  3.02   2.90  -0.72  -4.82 0.24 1.16 0.59  0.16 766.0 542623.  2.21 748.3 244336.
17:35:09 0.93 165.76   9.81 -5.97 1657   2.52   749.3 217673. -2.38  2.49   3.06   2.10  -4.55 0.39 0.50 0.25  0.18 774.21199175.  2.04 746.3 224689.
17:35:49 0.93 165.76   9.81 -5.97 1657   2.38   742.7 291478. -0.29  2.12   3.14   1.45  -4.09 0.47 1.28 0.52  0.18 763.7 659671.  2.05 740.6 277236.
17:36:30 0.93 165.76   9.80 -5.97 1657   2.45   755.6 250677.  0.49  1.25   2.07  -1.80  -3.21 0.84 2.51 1.01  0.14 777.11008737.  2.08 757.4 298650.
17:37:10 0.93 165.76   9.79 -5.97 1657   2.35   761.8 253380.  2.17 -0.70   1.47  -4.61  -1.88 0.31 0.49 0.41  0.12 763.3 553018.  1.98 761.8 224533.
17:37:51 0.93 165.76   9.79 -5.97 1657   2.42   758.3 231134.  1.45 -1.66   1.29  -5.04  -0.34 0.51 0.26 0.33  0.16 767.01052604.  2.10 759.0 276717.
17:38:31 0.93 165.76   9.78 -5.97 1657   2.48   754.9 269336.  2.40 -1.38   1.83  -4.81  -1.02 0.30 0.38 0.66  0.13 767.1 818508.  2.06 752.9 266374.
17:39:12 0.93 165.76   9.77 -5.97 1657   2.25   759.0 228172.  1.13 -0.01   1.35  -4.78  -1.45 0.38 0.44 0.68  0.19 761.7 983997.  2.04 760.3 268245.
17:39:52 0.93 165.76   9.77 -5.97 1657   2.64   749.3 250001.  1.17  1.24   1.65  -4.26  -2.36 0.25 0.37 0.40  0.14 770.4 836595.  2.15 752.9 259357.
17:40:33 0.93 165.76   9.76 -5.97 1657   2.56   749.7 235500. -0.34  2.27   2.29  -3.54  -2.80 0.38 0.70 0.75  0.17 768.71058009.  2.18 751.7 290542.
17:41:13 0.93 165.76   9.76 -5.97 1657   2.35   745.5 257174. -0.30  1.83   2.24  -2.45  -3.60 0.27 0.21 0.21  0.13 773.3 726823.  2.00 747.5 270376.
17:41:54 0.93 165.76   9.75 -5.97 1657   2.41   754.3 229627. -0.14  1.87   1.76  -2.77  -3.57 0.71 0.61 0.28  0.16 769.71036388.  2.07 755.7 287839.
17:42:34 0.93 165.76   9.74 -5.97 1657   2.55   757.2 294076. -0.48  2.33   0.71  -3.17  -3.54 0.67 0.43 0.48  0.12 762.6 759048.  2.14 759.7 295272.
17:43:15 0.93 165.76   9.74 -5.97 1657   2.54   742.9 251561. -2.91  2.52   1.97  -1.40  -4.10 0.61 0.66 0.69  0.16 759.31311441.  2.02 743.1 235136.
17:43:55 0.93 165.76   9.73 -5.97 1657   2.57   758.9 278328.  0.42  1.41   1.86  -2.65  -3.43 0.38 0.87 0.78  0.15 761.5 905826.  2.11 754.8 286072.
