1981/294   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 6:15:57 0.89  76.36 318.08 -3.41 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.01 459.6 110373.
 6:17:18 0.89  76.36 318.07 -3.41 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.91 459.9 104441.
 6:18:39 0.89  76.36 318.06 -3.41 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.28 460.7 118630.
 6:20:00 0.89  76.36 318.05 -3.41 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.10 461.6 109116.
 6:21:21 0.89  76.36 318.04 -3.41 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.16 461.7 106809.
 6:22:42 0.89  76.36 318.02 -3.41 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.67 455.2 113933.
 6:24:03 0.89  76.36 318.01 -3.41 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.78 459.1 114160.
 6:25:24 0.89  76.36 318.00 -3.41 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.73 460.1 110538.
 6:26:45 0.89  76.36 317.98 -3.41 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.83 459.1 109444.
 6:28:06 0.89  76.36 317.97 -3.41 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.26 455.6 110155.
 6:29:27 0.89  76.36 317.96 -3.41 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.88 458.7 114622.
 6:30:48 0.89  76.36 317.94 -3.41 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.56 456.7 117276.
 6:32:09 0.89  76.36 317.93 -3.41 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.98 457.5 120989.
 6:33:30 0.89  76.36 317.92 -3.41 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.31 455.8 114797.
 6:34:51 0.89  76.36 317.91 -3.41 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.70 461.0 118133.
 6:36:12 0.89  76.36 317.90 -3.41 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.45 460.2 111666.
 6:37:33 0.89  76.36 317.89 -3.41 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.74 459.9 114865.
 6:38:54 0.89  76.36 317.87 -3.41 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.39 458.2 119283.
 6:40:15 0.89  76.36 317.86 -3.41 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.27 455.1 116769.
 6:41:36 0.89  76.36 317.85 -3.41 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.74 454.9 110093.
 6:42:57 0.89  76.36 317.83 -3.41 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.54 455.4 114489.
 6:44:18 0.89  76.36 317.82 -3.41 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.65 449.0 143273.
 6:45:39 0.89  76.36 317.81 -3.41 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.07 452.6 149377.
 6:47:00 0.89  76.36 317.79 -3.41 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.56 453.9 138157.
 6:48:21 0.89  76.36 317.78 -3.41 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.54 450.2 153789.
 6:49:42 0.89  76.36 317.77 -3.41 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.09 447.2 128584.
 6:51:03 0.89  76.36 317.76 -3.41 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.74 451.3  96635.
 6:52:24 0.89  76.36 317.75 -3.41 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.27 451.6 115090.
 6:53:45 0.89  76.36 317.74 -3.41 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.11 447.5 109470.
 6:55:06 0.89  76.36 317.72 -3.41 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.46 455.5 127502.
 6:56:27 0.89  76.36 317.71 -3.41 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.00 456.6 161952.
 6:57:48 0.89  76.36 317.70 -3.41 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.06 455.6 126625.
 6:59:09 0.89  76.36 317.68 -3.41 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.84 461.6 123883.
 7:00:30 0.89  76.36 317.67 -3.41 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.98 456.2 121648.
 7:01:51 0.89  76.36 317.66 -3.41 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.74 450.9 147756.
 7:03:12 0.89  76.36 317.65 -3.41 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.31 454.9 122064.
 7:04:33 0.89  76.36 317.63 -3.41 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.59 451.9 145414.
 7:05:54 0.89  76.36 317.62 -3.41 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.41 447.3 131462.
 7:07:15 0.89  76.36 317.61 -3.41 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.10 450.7 152905.
 7:08:36 0.89  76.36 317.60 -3.41 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.27 453.8 128217.
 7:09:57 0.89  76.36 317.59 -3.41 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.59 446.4 112819.
 7:11:18 0.89  76.36 317.57 -3.41 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.42 458.9 117692.
 7:12:39 0.89  76.36 317.56 -3.41 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.88 459.8 109441.
 7:14:00 0.89  76.35 317.55 -3.41 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.50 457.3 114148.
 7:15:21 0.89  76.35 317.53 -3.41 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.79 448.9 106186.
 7:16:42 0.89  76.35 317.52 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.74 449.4 124322.
 7:18:03 0.89  76.35 317.51 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.06 446.7 106637.
 7:19:24 0.89  76.35 317.50 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.37 445.5 123633.
 7:20:45 0.89  76.35 317.48 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.63 445.5 106241.
 7:22:06 0.89  76.35 317.47 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.00 444.3 114372.
 7:23:27 0.89  76.35 317.46 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.92 439.2 118965.
 7:24:48 0.89  76.35 317.45 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.34 434.7 134415.
 7:26:09 0.89  76.35 317.44 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.28 439.8 118244.
 7:27:30 0.89  76.35 317.42 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.16 444.7 117545.
 7:28:51 0.89  76.35 317.41 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.28 450.2  92380.
 7:31:41 0.89  76.35 317.38 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.94 445.1 117429.
 7:33:02 0.89  76.35 317.37 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 13.08 426.7 104422.
 7:34:23 0.89  76.35 317.36 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 13.65 485.0  92961.
 7:35:36 0.89  76.35 317.35 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.75 485.1 109801.
 7:36:57 0.89  76.35 317.33 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.87 485.7 104974.
 7:38:18 0.89  76.35 317.32 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.84 485.3 117178.
 7:39:39 0.89  76.35 317.31 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.34 488.8  91723.
 7:41:00 0.89  76.35 317.30 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.76 481.6  99955.
 7:42:21 0.89  76.35 317.29 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.85 483.8  81283.
 7:43:42 0.89  76.35 317.27 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.87 473.1  80604.
 7:45:03 0.89  76.35 317.26 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.78 474.5  75852.
 7:46:24 0.89  76.35 317.25 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.88 473.6  76690.
 7:47:45 0.89  76.35 317.23 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.29 476.6  78528.
 7:49:06 0.89  76.35 317.22 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.02 473.4  74984.
 7:50:27 0.89  76.35 317.21 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.46 476.1  77014.
 7:51:48 0.89  76.35 317.20 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.90 472.2  74192.
 7:53:09 0.89  76.35 317.18 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.59 475.1  72532.
 7:54:30 0.89  76.35 317.17 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.92 470.7  77050.
 7:55:51 0.89  76.35 317.16 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.54 473.4  77222.
 7:57:12 0.89  76.35 317.15 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.65 473.1  78486.
 7:58:33 0.89  76.35 317.14 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.41 473.4 100673.
 7:59:54 0.89  76.35 317.12 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.04 490.0 144371.
 8:01:15 0.89  76.35 317.11 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 12.82 488.7 191341.
 8:02:36 0.89  76.35 317.10 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.07 495.0  95391.
 8:03:57 0.89  76.35 317.08 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.59 483.8  98172.
 8:05:18 0.89  76.35 317.07 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.93 469.7  97269.
 8:06:39 0.89  76.35 317.06 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.10 463.3 135685.
 8:07:59 0.89  76.35 317.05 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.00 462.6  94712.
 8:09:20 0.89  76.35 317.04 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.88 469.7 108986.
 8:12:29 0.89  76.35 317.01 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.55 463.7  95082.
 8:13:50 0.89  76.35 316.99 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.49 467.9 105412.
 8:14:45 0.89  76.35 316.99 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.60 467.1 109762.
 8:16:06 0.89  76.35 316.97 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.21 466.7  88712.
 8:17:27 0.89  76.35 316.96 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.57 472.3 111455.
 8:18:48 0.89  76.35 316.95 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.24 474.5  85880.
 8:20:09 0.89  76.35 316.93 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.88 471.6 107017.
 8:21:30 0.89  76.35 316.92 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.81 471.5  87770.
 8:22:51 0.89  76.35 316.91 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.92 477.0  89229.
 8:24:12 0.89  76.35 316.90 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.39 471.8  93215.
 8:25:33 0.89  76.35 316.88 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.89 479.7  95700.
 8:26:54 0.89  76.35 316.87 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.36 477.6 109996.
 8:28:15 0.89  76.35 316.86 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.09 474.8 105477.
 8:29:36 0.89  76.35 316.85 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.76 477.9 116480.
 8:30:57 0.89  76.35 316.84 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.84 472.0 108898.
 8:32:18 0.89  76.35 316.82 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.68 469.3  94878.
 8:33:39 0.89  76.35 316.81 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.92 463.7  97239.
 8:35:00 0.89  76.35 316.80 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.49 455.0  90343.
 8:36:21 0.89  76.35 316.78 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.18 464.7 122028.
 8:37:42 0.89  76.35 316.77 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.11 458.1  75130.
 8:39:03 0.89  76.35 316.76 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.07 463.4  95488.
 8:40:24 0.89  76.35 316.75 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.93 467.0  86870.
 8:41:45 0.89  76.35 316.74 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.46 463.5  99429.
 8:43:06 0.89  76.35 316.72 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.07 455.0 104516.
 8:44:27 0.89  76.35 316.71 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.69 468.2 110974.
 8:45:48 0.89  76.35 316.70 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.85 468.3  91058.
 8:47:09 0.89  76.35 316.69 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.24 479.8  94810.
 8:48:30 0.89  76.35 316.67 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.74 468.9  75046.
 8:49:51 0.88  76.35 316.66 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.98 473.4  81510.
 8:51:12 0.88  76.35 316.65 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.88 470.3  77567.
 8:52:33 0.88  76.35 316.63 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.65 478.9  79227.
 8:53:54 0.88  76.35 316.62 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.61 476.7  74870.
 8:55:15 0.88  76.35 316.61 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.34 479.0  76982.
 8:56:36 0.88  76.35 316.60 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.53 475.8  74403.
 8:57:57 0.88  76.35 316.59 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.62 480.4  79532.
 8:59:18 0.88  76.35 316.57 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.27 492.2  76894.
 9:00:39 0.88  76.35 316.56 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 29.96 487.4  81621.
 9:02:00 0.88  76.34 316.55 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 31.46 490.9  73876.
 9:03:21 0.88  76.34 316.54 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 29.74 486.8  81228.
 9:04:42 0.88  76.34 316.52 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 32.54 493.6  75195.
 9:06:03 0.88  76.34 316.51 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 30.43 499.9  81410.
 9:07:24 0.88  76.34 316.50 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 32.69 498.9  66879.
 9:08:45 0.88  76.34 316.49 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 32.86 496.4  67435.
 9:10:06 0.88  76.34 316.47 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 31.85 496.4  65957.
 9:11:27 0.88  76.34 316.46 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.22 505.2  56458.
 9:12:48 0.88  76.34 316.45 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 32.93 500.7  71161.
 9:14:09 0.88  76.34 316.44 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 30.96 496.9  72548.
 9:15:30 0.88  76.34 316.42 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 28.89 501.4  73340.
 9:16:51 0.88  76.34 316.41 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 29.73 492.1  69390.
 9:18:12 0.88  76.34 316.40 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 30.74 494.5  68497.
 9:19:33 0.88  76.34 316.39 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.58 497.6  71843.
 9:20:54 0.88  76.34 316.37 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 30.48 494.9  71089.
 9:22:15 0.88  76.34 316.36 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 28.51 495.1  71710.
 9:23:36 0.88  76.34 316.35 -3.42 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 27.52 488.6  58014.
