1982/055   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 8:47:14 0.92 261.27 282.61  2.37 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.91 433.5  13224.
 8:49:56 0.92 261.26 282.59  2.37 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.98 438.0  19280.
 8:52:38 0.92 261.26 282.56  2.37 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.38 430.5  14725.
 8:55:20 0.92 261.26 282.53  2.37 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.76 429.2  26663.
 8:58:02 0.92 261.26 282.51  2.37 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.75 428.9  20101.
 9:00:44 0.92 261.26 282.49  2.37 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.65 429.2  28028.
 9:03:26 0.92 261.26 282.46  2.37 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.54 427.3  18201.
 9:06:08 0.92 261.26 282.43  2.37 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 11.80 431.2  21810.
 9:08:50 0.92 261.26 282.41  2.37 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.27 434.3  13608.
 9:11:32 0.92 261.26 282.38  2.37 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.14 429.9  14943.
 9:14:14 0.92 261.26 282.36  2.37 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 11.78 433.2  15619.
 9:16:56 0.92 261.26 282.34  2.37 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 10.40 428.4  21284.
 9:19:38 0.92 261.26 282.31  2.37 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 11.47 434.5  16340.
 9:22:20 0.92 261.26 282.28  2.37 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 13.25 426.9  19033.
 9:25:02 0.92 261.26 282.26  2.37 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.20 428.8  17854.
 9:27:44 0.92 261.26 282.24  2.37 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 11.03 427.9  19929.
 9:30:26 0.92 261.26 282.21  2.37 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 13.39 431.9  15096.
 9:33:08 0.92 261.26 282.18  2.37 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 10.11 431.4  26030.
 9:35:50 0.92 261.26 282.16  2.37 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 13.24 432.2  15001.
 9:38:32 0.92 261.26 282.13  2.37 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 12.76 426.1  19380.
 9:41:14 0.92 261.26 282.11  2.37 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.61 429.4  21232.
 9:43:56 0.92 261.26 282.09  2.37 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.95 422.0  15014.
 9:46:38 0.92 261.26 282.06  2.37 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.99 423.1  19127.
 9:49:20 0.92 261.26 282.03  2.37 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.05 422.6  15719.
 9:52:02 0.92 261.26 282.01  2.37 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.39 422.0  16535.
 9:54:44 0.92 261.26 281.98  2.37 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 25.76 421.6  16622.
 9:57:26 0.92 261.26 281.96  2.37 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.87 423.6  20680.
10:00:08 0.92 261.26 281.93  2.37 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 28.19 427.5  21739.
10:02:50 0.92 261.25 281.91  2.37 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 26.60 423.7  19637.
10:05:32 0.92 261.25 281.88  2.37 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 26.51 423.5  21869.
10:08:14 0.92 261.25 281.86  2.37 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 26.72 424.0  20413.
10:10:56 0.92 261.25 281.83  2.37 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 27.96 423.1  21190.
10:13:38 0.92 261.25 281.81  2.37 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 27.19 423.5  23152.
10:16:20 0.92 261.25 281.78  2.37 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.92 421.6  17019.
10:19:02 0.92 261.25 281.76  2.37 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 26.28 421.3  15872.
10:21:44 0.92 261.25 281.73  2.37 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.12 420.3  17694.
10:24:26 0.92 261.25 281.71  2.37 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.60 420.3  20953.
10:27:08 0.92 261.25 281.68  2.37 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.81 420.4  17821.
10:29:50 0.92 261.25 281.66  2.37 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.53 421.3  19611.
10:32:32 0.92 261.25 281.63  2.37 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.72 418.2  23688.
10:35:14 0.92 261.25 281.61  2.37 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.14 418.0  20621.
10:37:56 0.92 261.25 281.58  2.37 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.10 418.4  23239.
10:40:38 0.92 261.25 281.56  2.37 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.44 420.9  21404.
10:43:20 0.92 261.25 281.53  2.37 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.64 419.7  28746.
10:46:02 0.92 261.25 281.51  2.36 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.93 420.0  20910.
10:48:44 0.92 261.25 281.48  2.36 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.52 420.8  29801.
10:51:26 0.92 261.25 281.45  2.36 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 25.40 421.6  26420.
10:54:08 0.92 261.25 281.43  2.36 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 25.08 420.5  29496.
10:56:50 0.92 261.25 281.41  2.36 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.95 420.9  24451.
10:59:32 0.92 261.25 281.38  2.36 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.86 421.3  33781.
11:02:14 0.92 261.25 281.36  2.36 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.53 420.7  33482.
11:04:56 0.92 261.25 281.33  2.36 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.67 423.4  40138.
11:07:38 0.92 261.25 281.31  2.36 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.97 421.9  32472.
11:10:20 0.92 261.25 281.28  2.36 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.44 421.8  39501.
11:13:02 0.92 261.24 281.26  2.36 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.62 422.1  33417.
11:15:44 0.92 261.24 281.23  2.36 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.76 421.4  37383.
11:18:26 0.92 261.24 281.20  2.36 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.00 422.8  32666.
11:21:08 0.92 261.24 281.18  2.36 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.75 422.4  44251.
11:23:50 0.92 261.24 281.16  2.36 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.19 422.2  35356.
11:26:32 0.92 261.24 281.13  2.36 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.44 422.1  45072.
11:29:14 0.92 261.24 281.11  2.36 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.92 422.4  36237.
11:31:56 0.92 261.24 281.08  2.36 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.93 424.3  47619.
11:34:38 0.92 261.24 281.05  2.36 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.52 422.9  35233.
11:37:20 0.92 261.24 281.03  2.36 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.69 423.6  43192.
11:40:02 0.92 261.24 281.01  2.36 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.98 425.8  45790.
11:42:44 0.92 261.24 280.98  2.36 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.56 422.9  50728.
11:45:26 0.92 261.24 280.96  2.36 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.46 424.9  46365.
11:48:08 0.92 261.24 280.93  2.36 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.28 421.3  49438.
11:50:50 0.92 261.24 280.90  2.36 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.99 422.5  36480.
11:53:32 0.92 261.24 280.88  2.36 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.54 421.4  42665.
11:56:14 0.92 261.24 280.86  2.36 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.80 420.6  37117.
11:58:56 0.92 261.24 280.83  2.36 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.74 419.0  42948.
12:01:38 0.92 261.24 280.80  2.36 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.82 421.1  36068.
12:04:20 0.92 261.24 280.78  2.36 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.65 424.0  41837.
12:07:02 0.92 261.24 280.75  2.36 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.17 423.4  35889.
12:09:44 0.92 261.24 280.73  2.36 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.79 423.7  50523.
12:12:26 0.92 261.24 280.71  2.36 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.66 427.8  52086.
12:15:08 0.92 261.24 280.68  2.36 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.47 424.1  47190.
12:17:50 0.92 261.24 280.65  2.36 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.82 425.1  37663.
12:20:32 0.92 261.24 280.63  2.36 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.28 422.4  42006.
12:23:14 0.92 261.23 280.60  2.36 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.15 422.3  35106.
12:25:56 0.92 261.23 280.58  2.36 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.40 420.2  39141.
12:28:38 0.92 261.23 280.55  2.36 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.24 418.1  31075.
12:31:20 0.92 261.23 280.53  2.36 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.39 420.3  37380.
12:34:02 0.92 261.23 280.50  2.36 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.34 418.4  31403.
12:36:44 0.92 261.23 280.48  2.36 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.01 420.2  39976.
12:39:26 0.92 261.23 280.45  2.36 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.80 418.6  29665.
12:42:08 0.92 261.23 280.43  2.36 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.30 419.9  34567.
12:44:50 0.92 261.23 280.40  2.36 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.03 419.1  30152.
12:47:32 0.92 261.23 280.38  2.36 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.00 419.7  35132.
12:50:14 0.92 261.23 280.35  2.36 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.14 420.8  31455.
12:52:56 0.92 261.23 280.33  2.36 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.83 420.7  37325.
12:55:38 0.92 261.23 280.30  2.36 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.28 421.1  32943.
12:58:20 0.92 261.23 280.28  2.36 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.55 420.3  34021.
13:01:02 0.92 261.23 280.25  2.36 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.90 421.0  32845.
13:03:44 0.92 261.23 280.23  2.36 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.58 420.6  36526.
13:06:26 0.92 261.23 280.20  2.36 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.27 417.9  29275.
13:09:08 0.92 261.23 280.18  2.36 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.14 418.3  36224.
13:11:50 0.92 261.23 280.15  2.36 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.91 416.4  30646.
13:14:32 0.92 261.23 280.13  2.36 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.69 417.7  32225.
13:17:14 0.92 261.23 280.10  2.35 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.66 416.1  28206.
13:19:56 0.92 261.23 280.08  2.35 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.58 417.6  34931.
13:22:38 0.92 261.23 280.05  2.35 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.90 415.5  29369.
13:25:20 0.92 261.23 280.03  2.35 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.87 415.6  37594.
13:28:02 0.92 261.23 280.00  2.35 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.99 415.5  27446.
13:30:44 0.92 261.23 279.98  2.35 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.42 417.4  33488.
13:33:26 0.92 261.23 279.95  2.35 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.83 415.6  29577.
13:36:08 0.92 261.22 279.93  2.35 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.82 414.6  35161.
13:38:50 0.92 261.22 279.90  2.35 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.24 413.8  29282.
14:07:18 0.92 261.22 279.64  2.35 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.32 410.6  25120.
14:08:32 0.92 261.22 279.63  2.35 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 26.84 412.6  26943.
14:11:14 0.92 261.22 279.60  2.35 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 26.48 412.9  26995.
14:13:56 0.92 261.22 279.57  2.35 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.66 412.6  27342.
14:16:38 0.92 261.22 279.55  2.35 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 26.24 413.5  29379.
14:19:20 0.92 261.22 279.52  2.35 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.29 412.7  27839.
14:22:02 0.92 261.22 279.50  2.35 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.67 412.3  27469.
14:24:44 0.92 261.22 279.48  2.35 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.59 412.1  27112.
14:27:26 0.92 261.22 279.45  2.35 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.54 411.8  25117.
14:30:08 0.92 261.22 279.42  2.35 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.40 411.3  26881.
14:32:50 0.92 261.22 279.40  2.35 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.31 412.2  23850.
14:35:32 0.92 261.22 279.38  2.35 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.76 412.8  25403.
14:38:14 0.92 261.22 279.35  2.35 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.93 409.7  22054.
14:40:56 0.92 261.22 279.32  2.35 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.62 408.7  25793.
14:43:38 0.92 261.22 279.30  2.35 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.07 409.2  20241.
14:46:20 0.92 261.21 279.27  2.35 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.34 410.1  21534.
14:49:02 0.92 261.21 279.25  2.35 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.80 412.7  20585.
14:51:44 0.92 261.21 279.23  2.35 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.42 411.5  20582.
14:54:26 0.92 261.21 279.20  2.35 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.82 411.3  23113.
14:57:08 0.92 261.21 279.17  2.35 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.71 410.1  22775.
14:59:50 0.92 261.21 279.15  2.35 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.48 411.5  22164.
15:02:32 0.92 261.21 279.12  2.35 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.54 411.3  20897.
15:05:14 0.92 261.21 279.10  2.35 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.46 411.1  24435.
15:07:56 0.92 261.21 279.07  2.35 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.93 409.5  21307.
15:10:38 0.92 261.21 279.05  2.35 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.61 406.9  21414.
15:13:20 0.92 261.21 279.02  2.35 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.98 407.3  20660.
15:16:02 0.92 261.21 279.00  2.35 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.55 408.4  21895.
15:18:44 0.92 261.21 278.97  2.35 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.23 407.5  22898.
15:21:26 0.92 261.21 278.95  2.35 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.12 408.2  20410.
15:24:08 0.92 261.21 278.92  2.35 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.48 408.4  21781.
15:26:50 0.92 261.21 278.90  2.35 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.07 410.0  23883.
