1975/007   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 6:16:45 0.92 351.90 195.78 -2.76 1623   1.87   694.4 284877. -1.41  3.40  -9.45   9.82  -8.46 0.22 0.26 0.27 -1.00  -1.0     -1.  1.70 692.3 243712.
 6:17:26 0.92 351.90 195.78 -2.76 1623   1.54   701.8 295064. -0.19  2.80  -9.23  10.15  -8.54 0.24 0.21 0.22  0.05 722.0 903747.  1.63 696.7 260656.
 6:18:06 0.92 351.90 195.77 -2.76 1623   1.71   696.3 280199. -1.79  3.17  -9.38   9.78  -8.53 0.20 0.25 0.21  0.06 705.9 444493.  1.73 691.0 262579.
 6:18:47 0.92 351.90 195.76 -2.76 1623   1.69   702.9 276613. -1.38  2.58  -9.19   9.79  -8.80 0.19 0.21 0.24 -1.00  -1.0     -1.  1.63 701.2 280251.
 6:19:27 0.92 351.90 195.76 -2.76 1623   1.61   699.3 304160. -1.34  2.67  -9.25   9.72  -8.79 0.22 0.21 0.25 -1.00  -1.0     -1.  1.54 700.6 212007.
 6:20:08 0.92 351.90 195.75 -2.76 1623   1.63   697.6 201145. -0.74  2.86  -9.11  10.03  -8.68 0.25 0.22 0.25  0.03 721.9 619338.  1.54 700.5 290282.
 6:20:48 0.92 351.90 195.74 -2.76 1623   1.79   702.8 290646. -0.76  2.45  -9.12  10.10  -8.59 0.31 0.22 0.26  0.05 707.0 523288.  1.57 701.1 238983.
 6:21:29 0.92 351.90 195.74 -2.76 1623   1.79   699.8 322715. -0.95  2.74  -9.23   9.86  -8.62 0.28 0.25 0.23 -1.00  -1.0     -1.  1.69 702.7 295428.
 6:22:09 0.92 351.90 195.73 -2.76 1623   1.72   701.1 283733. -1.12  2.08  -8.98   9.83  -8.85 0.53 0.33 0.37 -1.00  -1.0     -1.  1.64 702.9 207849.
 6:22:50 0.92 351.90 195.73 -2.76 1623   1.76   708.1 306343. -0.90  2.44  -9.02  10.01  -8.67 0.45 0.30 0.43 -1.00  -1.0     -1.  1.47 704.6 291997.
 6:23:30 0.92 351.90 195.72 -2.76 1623   1.76   703.0 264087. -0.92  2.50  -8.79  10.22  -8.71 0.34 0.35 0.32  0.06 716.5 745742.  1.57 703.9 221831.
 6:24:11 0.92 351.90 195.71 -2.76 1623   1.78   703.9 295584. -1.44  2.14  -8.87   9.89  -8.82 0.28 0.24 0.25 -1.00  -1.0     -1.  1.80 697.4 317673.
 6:24:51 0.92 351.90 195.71 -2.76 1623   1.67   700.5 279991. -1.61  3.00  -8.99  10.02  -8.34 0.24 0.24 0.24  0.08 722.21178177.  1.66 696.1 277236.
 6:25:32 0.92 351.90 195.70 -2.76 1623   1.55   691.9 336384. -0.93  3.34  -9.14   9.99  -8.29 0.23 0.21 0.23 -1.00  -1.0     -1.  1.49 693.8 306291.
 6:26:12 0.92 351.90 195.69 -2.76 1623   1.53   691.7 269024. -1.15  3.08  -9.06  10.24  -8.44 0.29 0.24 0.24 -1.00  -1.0     -1.  1.49 688.9 216113.
 6:26:53 0.92 351.90 195.69 -2.76 1623   1.53   696.6 294856. -0.07  3.84  -8.71  10.30  -8.63 0.31 0.35 0.31 -1.00  -1.0     -1.  1.57 691.6 269804.
 6:27:33 0.92 351.90 195.68 -2.76 1623   1.48   706.3 270376. -1.11  2.28  -7.75  10.43  -9.33 0.32 0.26 0.25 -1.00  -1.0     -1.  1.47 714.3 283577.
 6:28:14 0.92 351.90 195.67 -2.76 1623   1.42   698.6 336592. -1.03  2.27  -8.22  10.34  -9.03 0.30 0.18 0.29 -1.00  -1.0     -1.  1.26 699.7 300521.
 6:28:54 0.92 351.90 195.67 -2.76 1623   1.34   701.0 298494. -1.89  2.96  -8.36  10.29  -8.95 0.27 0.24 0.29 -1.00  -1.0     -1.  1.44 708.3 336956.
 6:29:35 0.92 351.90 195.66 -2.76 1623   1.31   714.1 350210. -1.83  2.83  -7.90  10.64  -8.89 0.26 0.28 0.32 -1.00  -1.0     -1.  1.16 709.8 290698.
 6:30:15 0.92 351.90 195.66 -2.76 1623   1.28   711.3 335553. -2.02  2.69  -8.25  10.35  -8.98 0.24 0.23 0.23 -1.00  -1.0     -1.  1.26 718.0 344233.
 6:30:56 0.92 351.90 195.65 -2.76 1623   1.39   707.6 320272. -1.97  2.16  -8.27  10.22  -8.93 0.21 0.23 0.25 -1.00  -1.0     -1.  1.37 700.1 268245.
 6:31:36 0.92 351.90 195.64 -2.76 1623   1.24   703.4 272922. -2.04  2.67  -8.59  10.35  -8.51 0.25 0.27 0.27 -1.00  -1.0     -1.  1.23 715.9 347403.
 6:32:17 0.92 351.90 195.64 -2.76 1623   1.21   712.5 323650. -2.02  2.72  -8.30  10.53  -8.53 0.24 0.30 0.31 -1.00  -1.0     -1.  1.25 704.6 332954.
 6:32:57 0.92 351.90 195.63 -2.76 1623   1.41   704.6 316166. -2.35  2.48  -8.40  10.84  -7.87 0.19 0.60 0.60 -1.00  -1.0     -1.  1.46 713.8 360865.
 6:33:38 0.92 351.90 195.62 -2.76 1623   1.35   709.1 301613. -2.44  1.97  -8.32  10.63  -8.19 0.18 0.57 0.75  0.04 724.1 788154.  1.30 708.3 289555.
 6:34:18 0.92 351.90 195.62 -2.76 1623   1.38   701.7 262527. -1.70  1.77  -8.42  10.25  -8.69 0.29 0.27 0.23 -1.00  -1.0     -1.  1.54 708.7 462996.
 6:34:59 0.92 351.90 195.61 -2.76 1623   1.11   705.7 277029. -1.59  2.00  -8.49  10.38  -8.45 0.31 0.26 0.25 -1.00  -1.0     -1.  1.33 702.3 280667.
 6:35:39 0.92 351.90 195.61 -2.76 1623   1.42   702.6 243868. -1.69  1.49  -8.55  10.25  -8.48 0.19 0.19 0.21 -1.00  -1.0     -1.  1.37 705.3 221259.
 6:36:20 0.92 351.90 195.60 -2.76 1623   1.40   706.7 255511. -1.34  1.96  -8.49  10.48  -8.29 0.25 0.31 0.31 -1.00  -1.0     -1.  1.37 697.4 243660.
 6:37:00 0.92 351.90 195.59 -2.76 1623   1.31   709.5 238879. -1.87  1.38  -8.43  10.54  -8.24 0.20 0.17 0.21 -1.00  -1.0     -1.  1.23 713.9 198390.
 6:37:41 0.92 351.90 195.59 -2.76 1623   1.47   713.9 257590. -0.88  1.52  -8.62  10.50  -8.08 0.20 0.18 0.18 -1.00  -1.0     -1.  1.28 705.5 225677.
 6:38:21 0.92 351.90 195.58 -2.76 1623   1.31   708.1 255563. -1.65  1.42  -8.28  10.68  -8.05 0.25 0.16 0.19 -1.00  -1.0     -1.  1.23 710.3 192413.
 6:39:02 0.92 351.90 195.57 -2.76 1623   1.42   708.6 265282. -1.40  1.56  -8.29  10.73  -7.98 0.18 0.19 0.20 -1.00  -1.0     -1.  1.27 711.0 185812.
 6:49:50 0.92 351.90 195.47 -2.76 1623   1.01   698.7 202340. -2.49  0.51  -8.32  10.17  -8.06 0.26 0.46 0.57 -1.00  -1.0     -1.  1.04 699.1 258785.
 6:50:30 0.92 351.90 195.47 -2.76 1623   1.02   696.3 213775. -2.28  0.93  -8.09  10.15  -8.39 0.33 0.32 0.37 -1.00  -1.0     -1.  1.09 700.8 173286.
 6:51:11 0.92 351.90 195.46 -2.76 1623   0.97   695.0 203431. -1.34  1.80  -8.22  10.35  -8.00 0.21 0.28 0.30 -1.00  -1.0     -1.  1.01 689.0 178535.
 6:51:51 0.92 351.90 195.46 -2.76 1623   1.04   693.9 232642. -1.91  0.63  -8.25  10.06  -8.22 0.20 0.30 0.23 -1.00  -1.0     -1.  1.13 694.6 187163.
 6:52:32 0.92 351.90 195.45 -2.76 1623   1.08   693.6 203847. -2.14  1.05  -8.38  10.17  -8.02 0.20 0.35 0.32 -1.00  -1.0     -1.  1.14 687.0 211799.
 6:53:12 0.92 351.89 195.44 -2.76 1623   1.18   693.6 244076. -1.56  2.64  -8.31  10.70  -7.26 0.22 0.25 0.30 -1.00  -1.0     -1.  1.09 692.8 193504.
 6:53:53 0.92 351.89 195.44 -2.76 1623   1.09   696.8 195375. -0.93  3.03  -8.47  10.85  -6.64 0.32 0.65 0.85 -1.00  -1.0     -1.  1.11 687.7 182641.
 6:54:33 0.92 351.89 195.43 -2.76 1623   1.14   693.5 210396. -1.85  2.35  -8.48  10.73  -6.68 0.24 0.55 0.51 -1.00  -1.0     -1.  1.27 686.7 244856.
 6:55:14 0.92 351.89 195.42 -2.76 1623   1.01   696.2 220064. -1.93  1.73  -8.75  10.25  -7.16 0.26 0.49 0.61 -1.00  -1.0     -1.  1.16 697.2 292621.
 6:55:54 0.92 351.89 195.42 -2.76 1623   1.12   694.7 257486. -1.69  2.44  -8.81  10.56  -6.55 0.22 0.36 0.32 -1.00  -1.0     -1.  1.14 693.0 203587.
 6:56:35 0.92 351.89 195.41 -2.76 1623   1.04   691.0 197870. -1.97  1.77  -8.84  10.26  -7.09 0.20 0.36 0.32 -1.00  -1.0     -1.  0.96 680.2 179679.
 6:57:15 0.92 351.89 195.41 -2.76 1623   1.06   693.7 241166. -2.12  1.41  -8.87  10.01  -7.43 0.24 0.33 0.23 -1.00  -1.0     -1.  1.08 697.6 234929.
 6:57:56 0.92 351.89 195.40 -2.76 1623   0.92   685.8 243089. -2.73  0.80  -9.18   9.61  -7.49 0.18 0.21 0.19 -1.00  -1.0     -1.  0.99 691.5 194492.
 6:58:36 0.92 351.89 195.39 -2.76 1623   1.00   687.1 246987. -2.61  0.98  -9.16   9.76  -7.40 0.20 0.26 0.25 -1.00  -1.0     -1.  0.89 691.4 211903.
 6:59:17 0.92 351.89 195.39 -2.76 1623   1.00   695.0 208525. -1.69  2.68  -8.88  10.38  -6.76 0.32 0.52 0.34  0.04 719.3 768403.  1.09 698.3 224793.
 6:59:57 0.92 351.89 195.38 -2.76 1623   0.89   694.4 239554. -2.64  1.12  -9.07   9.69  -7.44 0.23 0.50 0.49 -1.00  -1.0     -1.  1.09 689.7 166425.
 7:00:38 0.92 351.89 195.37 -2.76 1623   1.07   701.0 200417. -1.64  2.10  -8.80  10.36  -6.63 0.31 0.25 0.30 -1.00  -1.0     -1.  1.04 695.0 178119.
 7:01:18 0.92 351.89 195.37 -2.76 1623   1.10   694.7 238307. -2.41  2.15  -8.82  10.32  -6.62 0.26 0.27 0.26 -1.00  -1.0     -1.  1.08 692.5 177340.
 7:01:59 0.92 351.89 195.36 -2.76 1623   1.24   709.7 258109. -2.21  2.01  -8.08  10.92  -6.37 0.32 0.32 0.31 -1.00  -1.0     -1.  1.40 712.1 223442.
 7:02:39 0.92 351.89 195.35 -2.76 1623   1.27   704.3 268868. -2.46  1.81  -8.17  10.68  -6.47 0.22 0.19 0.18 -1.00  -1.0     -1.  1.33 696.6 184928.
 7:03:20 0.92 351.89 195.35 -2.76 1623   1.10   707.4 296000. -2.53  1.95  -8.54  10.44  -6.46 0.36 0.23 0.28 -1.00  -1.0     -1.  1.20 710.0 298442.
 7:04:00 0.92 351.89 195.34 -2.76 1623   1.01   696.1 227080. -2.59  1.62  -8.78  10.36  -6.17 0.39 0.34 0.29 -1.00  -1.0     -1.  1.15 697.0 246831.
 7:04:41 0.92 351.89 195.34 -2.76 1623   1.21   705.2 265334. -2.81  2.07  -8.44  10.59  -6.02 0.24 0.22 0.22 -1.00  -1.0     -1.  1.27 699.8 260916.
 7:05:21 0.92 351.89 195.33 -2.76 1623   1.36   699.4 243089. -2.35  1.81  -8.26  10.60  -6.21 0.36 0.24 0.31 -1.00  -1.0     -1.  1.31 701.7 228276.
 7:06:02 0.92 351.89 195.32 -2.76 1623   1.35   703.4 203743. -2.21  1.78  -7.93  10.80  -6.14 0.25 0.21 0.22 -1.00  -1.0     -1.  1.32 704.6 244440.
 7:06:42 0.92 351.89 195.32 -2.76 1623   1.32   689.4 211280. -2.93  1.57  -8.28  10.64  -5.94 0.25 0.20 0.23 -1.00  -1.0     -1.  1.21 695.2 180718.
 7:07:23 0.92 351.89 195.31 -2.76 1623   1.37   693.4 235396. -2.51  1.49  -8.44  10.49  -5.84 0.23 0.21 0.20 -1.00  -1.0     -1.  1.28 695.0 237527.
 7:08:03 0.92 351.89 195.30 -2.76 1623   1.29   698.4 235604. -2.31  2.06  -8.54  10.38  -5.70 0.19 0.22 0.21  0.05 700.2 630149.  1.43 707.1 324742.
 7:08:44 0.92 351.89 195.30 -2.76 1623   1.41   702.5 201560. -2.09  1.24  -8.32  10.58  -5.72 0.26 0.21 0.27 -1.00  -1.0     -1.  1.41 702.9 204003.
 7:09:24 0.92 351.89 195.29 -2.76 1623   1.40   701.5 216893. -1.88  1.33  -8.40  10.60  -5.62 0.21 0.19 0.22 -1.00  -1.0     -1.  1.34 705.7 205822.
 7:10:05 0.92 351.89 195.29 -2.76 1623   1.28   704.1 202912. -2.30  1.51  -8.14  10.93  -5.21 0.26 0.33 0.30 -1.00  -1.0     -1.  1.29 707.1 254471.
 7:10:45 0.92 351.89 195.28 -2.76 1623   1.35   710.4 196103. -2.31  1.28  -7.89  11.01  -5.31 0.18 0.20 0.19  0.06 739.4 964870.  1.21 706.6 170115.
 7:11:26 0.92 351.89 195.27 -2.76 1623   1.28   716.8 255667. -1.95  0.85  -7.49  11.33  -5.27 0.43 0.29 0.27 -1.00  -1.0     -1.  1.33 721.2 215490.
 7:12:06 0.92 351.89 195.27 -2.76 1623   1.30   703.6 197506. -2.30  1.15  -8.03  11.11  -4.84 0.28 0.31 0.26  0.06 715.0 819339.  1.38 708.4 220999.
 7:12:47 0.92 351.89 195.26 -2.76 1623   1.26   713.3 236852. -2.56  1.73  -8.39  11.02  -4.30 0.23 0.29 0.26 -1.00  -1.0     -1.  1.42 707.9 266218.
 7:13:27 0.92 351.89 195.25 -2.76 1623   1.40   715.9 187735. -2.69  1.37  -7.99  11.00  -4.73 0.49 0.37 0.35  0.07 694.21174018.  1.46 709.8 188307.
 7:14:08 0.92 351.89 195.25 -2.76 1623   1.59   714.0 248442. -2.32  1.58  -7.42  11.10  -5.24 0.24 0.23 0.27  0.04 730.9 670274.  1.50 714.2 238723.
 7:14:48 0.92 351.89 195.24 -2.76 1623   1.44   705.4 214294. -2.57  1.61  -7.38  11.13  -5.11 0.22 0.20 0.20 -1.00  -1.0     -1.  1.63 706.4 215905.
 7:15:29 0.92 351.89 195.24 -2.76 1623   1.39   708.4 194180. -2.70  1.09  -7.29  10.98  -5.54 0.28 0.44 0.35  0.05 730.71029735.  1.48 710.2 215022.
 7:16:09 0.92 351.89 195.23 -2.76 1623   1.50   713.3 180614. -2.36  1.64  -7.21  11.14  -5.20 0.22 0.25 0.32  0.06 720.41227657.  1.55 709.5 192932.
 7:16:50 0.92 351.89 195.22 -2.76 1623   1.46   705.6 170219. -2.26  1.77  -7.33  11.13  -5.02 0.25 0.28 0.30 -1.00  -1.0     -1.  1.49 710.6 197610.
 7:17:30 0.92 351.89 195.22 -2.76 1623   1.38   700.9 201872. -1.62  1.81  -7.49  11.34  -4.48 0.17 0.20 0.17  0.07 704.1 956762.  1.40 699.9 170063.
 7:18:11 0.92 351.89 195.21 -2.76 1623   1.40   705.2 193244. -2.21  2.20  -7.37  11.41  -4.21 0.24 0.27 0.49  0.04 713.9 885868.  1.47 705.4 257018.
 7:18:51 0.92 351.89 195.20 -2.76 1623   1.50   704.8 178223. -2.34  1.68  -7.28  11.69  -3.55 0.19 0.22 0.23 -1.00  -1.0     -1.  1.46 708.3 178275.
 7:19:32 0.92 351.89 195.20 -2.76 1623   1.42   705.1 187995. -2.71  1.34  -7.09  11.72  -3.52 0.19 0.19 0.20  0.04 746.0 577550.  1.42 706.8 220323.
 7:20:12 0.92 351.89 195.19 -2.76 1623   1.37   702.8 175469. -1.96  1.64  -7.14  11.61  -3.70 0.21 0.27 0.35  0.07 699.8 824745.  1.28 701.8 146934.
 7:20:53 0.92 351.89 195.19 -2.76 1623   1.40   706.1 173754. -2.44  1.50  -7.20  11.54  -3.70 0.19 0.25 0.28  0.07 736.9 749692.  1.58 705.9 224066.
 7:33:00 0.92 351.89 195.07 -2.76 1623   1.12   694.6 167464. -1.23  0.77  -8.03  10.62  -3.33 0.17 0.19 0.19  0.03 753.8 517882.  1.12 691.6 170375.
 7:33:40 0.92 351.89 195.07 -2.76 1623   1.16   697.0 202496. -1.21  0.50  -7.94  10.66  -3.58 0.19 0.20 0.20  0.05 734.1 945743.  1.01 701.1 199897.
 7:34:21 0.92 351.89 195.06 -2.76 1623   1.02   695.5 170219. -1.06  0.19  -7.95  10.58  -3.66 0.18 0.19 0.19 -1.00  -1.0     -1.  1.08 687.6 176560.
 7:35:01 0.92 351.89 195.05 -2.76 1623   1.12   696.8 173390. -1.21  0.33  -7.94  10.52  -3.72 0.18 0.18 0.17 -1.00  -1.0     -1.  1.08 696.5 170999.
 7:35:42 0.92 351.89 195.05 -2.76 1623   1.12   698.0 175313. -0.82  0.46  -7.85  10.49  -3.82 0.17 0.18 0.20  0.06 711.1 843456.  1.09 693.4 174169.
 7:36:22 0.92 351.89 195.04 -2.76 1623   1.02   693.2 141477. -1.20  0.26  -8.07  10.32  -3.66 0.23 0.22 0.18  0.08 720.2 400210.  1.20 697.9 199585.
 7:37:03 0.92 351.89 195.03 -2.76 1623   1.07   695.5 180770. -1.03 -0.06  -8.09  10.29  -3.87 0.19 0.23 0.19  0.07 693.8 832021.  1.02 695.6 150521.
 7:37:43 0.92 351.89 195.03 -2.76 1623   1.06   693.3 137683. -1.00  0.15  -8.12  10.24  -3.85 0.19 0.18 0.19  0.08 717.8 535554.  1.17 701.6 202860.
 7:38:24 0.92 351.89 195.02 -2.76 1623   0.97   703.1 165386. -1.17 -0.43  -7.95  10.26  -3.87 0.21 0.20 0.21 -1.00  -1.0     -1.  1.21 703.7 246207.
 7:39:04 0.92 351.89 195.02 -2.76 1623   1.00   701.0 158525. -1.35 -0.13  -7.96  10.30  -3.85 0.19 0.18 0.17  0.05 729.7 786491.  1.13 702.0 176352.
 7:39:45 0.92 351.89 195.01 -2.76 1623   1.02   697.1 171726. -1.41 -0.05  -8.11  10.23  -3.81 0.20 0.20 0.23  0.06 712.41066533.  1.08 692.2 169284.
 7:40:25 0.92 351.89 195.00 -2.76 1623   1.09   694.8 191789. -1.25 -0.06  -8.04  10.20  -3.71 0.17 0.19 0.15  0.06 716.4 710399.  0.99 700.7 159148.
 7:41:06 0.92 351.89 195.00 -2.76 1623   0.95   695.8 176404. -1.62 -0.41  -8.12  10.26  -3.71 0.20 0.18 0.18  0.07 719.2 813102.  1.09 691.8 216945.
 7:41:46 0.92 351.89 194.99 -2.76 1623   1.04   696.3 177444. -1.65  0.10  -8.10  10.08  -3.83 0.16 0.17 0.20  0.07 707.9 390855.  1.07 699.9 159980.
 7:42:27 0.92 351.89 194.98 -2.76 1623   0.95   692.4 157589. -0.95  0.10  -8.19  10.06  -3.71 0.19 0.15 0.23  0.08 695.7 596261.  1.05 683.6 192049.
 7:43:07 0.92 351.89 194.98 -2.76 1623   0.96   685.8 139294. -0.95 -0.38  -8.13  10.13  -3.66 0.17 0.25 0.22  0.07 701.0 691064.  0.93 690.1 181082.
 7:43:48 0.92 351.89 194.97 -2.76 1623   0.92   684.8 190853. -1.16 -0.27  -8.18  10.10  -3.63 0.21 0.23 0.23 -1.00  -1.0     -1.  0.90 688.2 176716.
 7:44:28 0.92 351.89 194.97 -2.76 1623   1.10   688.6 135760. -1.25 -0.96  -8.30  10.05  -3.49 0.20 0.16 0.28  0.06 706.3 416011.  0.98 691.1 182122.
 7:45:09 0.92 351.89 194.96 -2.76 1623   0.94   693.8 157797. -0.94 -0.16  -8.46   9.88  -3.57 0.20 0.24 0.18  0.09 698.8 655929.  0.93 687.2 164866.
 7:45:49 0.92 351.89 194.95 -2.76 1623   0.92   695.5 170167. -0.96 -0.61  -8.23   9.93  -3.81 0.22 0.30 0.22  0.06 723.81166534.  0.88 692.2 167049.
 7:46:30 0.92 351.89 194.95 -2.76 1623   1.07   697.2 177132. -0.92 -0.27  -8.36   9.83  -3.75 0.27 0.36 0.31  0.05 706.1 995640.  0.88 691.5 146311.
 7:47:10 0.92 351.89 194.94 -2.76 1623   1.02   685.3 147090. -1.18 -0.77  -8.28   9.96  -3.48 0.24 0.30 0.26  0.04 751.4 621209.  0.99 690.8 182693.
 7:47:51 0.92 351.89 194.94 -2.76 1623   1.12   691.0 176352. -0.77 -0.70  -8.30   9.96  -3.40 0.24 0.29 0.32  0.04 729.1 477549.  1.09 684.9 178275.
 7:48:31 0.92 351.89 194.93 -2.76 1623   0.99   692.9 212787. -1.28 -0.49  -8.34   9.84  -3.56 0.18 0.29 0.26  0.05 734.3 722041.  0.86 694.4 174325.
 7:49:12 0.92 351.89 194.92 -2.76 1623   1.01   694.3 213463. -1.11 -0.30  -8.38   9.75  -3.62 0.18 0.23 0.26  0.06 716.21420382.  1.02 686.2 203587.
 7:49:52 0.92 351.89 194.92 -2.76 1623   0.97   688.0 152756. -1.33 -0.06  -8.35   9.78  -3.50 0.17 0.22 0.21 -1.00  -1.0     -1.  1.00 699.6 199377.
 7:50:33 0.92 351.89 194.91 -2.76 1623   0.93   700.0 187891. -0.30 -0.20  -8.33  10.04  -2.82 0.19 0.20 0.29 -1.00  -1.0     -1.  1.02 703.2 270168.
 7:51:13 0.92 351.89 194.90 -2.76 1623   1.11   699.3 198494. -1.52 -0.19  -8.18  10.24  -2.03 0.20 0.32 0.35 -1.00  -1.0     -1.  1.08 700.3 223390.
 7:51:54 0.92 351.89 194.90 -2.76 1623   0.86   702.4 178743. -1.72 -0.70  -8.21   9.92  -2.81 0.20 0.37 0.51 -1.00  -1.0     -1.  0.91 703.1 136799.
 7:52:34 0.92 351.89 194.89 -2.76 1623   1.05   709.1 242777. -2.16 -1.09  -8.39   9.42  -3.56 0.21 0.31 0.45  0.07 717.5 872354.  1.01 706.3 197922.
 7:53:15 0.92 351.89 194.89 -2.76 1623   1.03   705.9 197090. -2.61 -1.36  -8.51   9.16  -4.14 0.20 0.22 0.38  0.08 717.5 956346.  0.98 702.7 133681.
 7:53:55 0.92 351.89 194.88 -2.76 1623   1.02   713.0 271415. -2.78 -1.84  -8.41   9.11  -4.26 0.17 0.24 0.25  0.05 712.9 571521.  1.06 705.2 180718.
 7:54:36 0.92 351.89 194.87 -2.76 1623   1.29   707.9 258629. -3.04 -0.39  -8.40   8.96  -4.16 0.16 0.20 0.33  0.07 730.9 823289.  1.26 710.7 271987.
 7:55:16 0.92 351.89 194.87 -2.76 1623   1.18   709.4 262164. -2.94 -0.97  -8.31   9.00  -4.12 0.21 0.18 0.24  0.06 710.6 709359.  1.04 710.9 184356.
 7:55:57 0.92 351.89 194.86 -2.76 1623   1.23   714.8 281758. -2.88 -1.05  -8.36   9.06  -3.95 0.21 0.23 0.24  0.06 752.7 957594.  1.24 709.7 287268.
 7:56:37 0.92 351.89 194.85 -2.76 1623   1.25   704.8 287320. -2.92 -0.86  -8.38   8.93  -3.97 0.21 0.25 0.26  0.09 726.61147823.  1.24 718.8 286332.
 7:57:18 0.92 351.88 194.85 -2.76 1623   1.15   709.5 290906. -2.81 -0.43  -8.44   8.95  -3.77 0.28 0.39 0.31  0.05 726.4 846782.  1.19 715.4 259097.
 7:57:58 0.92 351.88 194.84 -2.76 1623   1.29   703.6 273390. -2.74 -0.41  -8.20   9.12  -3.88 0.33 0.37 0.45  0.07 727.01113311.  1.24 707.2 221467.
 7:58:39 0.92 351.88 194.83 -2.76 1623   1.03   712.7 232070. -2.73 -1.10  -8.06   9.18  -4.21 0.19 0.21 0.27  0.06 683.4 772146.  1.12 711.5 206706.
 7:59:19 0.92 351.88 194.83 -2.76 1623   1.25   706.9 245272. -2.56 -0.90  -8.10   9.29  -3.87 0.19 0.20 0.23  0.09 726.5 973602.  1.28 714.9 300210.
 8:00:00 0.92 351.88 194.82 -2.76 1623   1.12   709.8 197506. -2.96 -1.41  -8.06   9.27  -3.86 0.18 0.18 0.26  0.08 704.81133270.  1.23 703.3 249014.
 8:00:40 0.92 351.88 194.82 -2.76 1623   1.35   707.2 273130. -4.06 -2.75  -8.10   8.90  -4.66 0.21 0.29 0.38 -1.00  -1.0     -1.  1.15 708.9 197870.
 8:01:21 0.92 351.88 194.81 -2.76 1623   1.15   713.4 298390. -3.12 -1.59  -8.12   8.94  -4.24 0.28 0.25 0.27  0.05 723.1 774640.  1.15 716.7 239502.
 8:02:01 0.92 351.88 194.80 -2.76 1623   1.18   713.7 239087. -3.34 -1.12  -7.99   9.06  -4.37 0.30 0.36 0.34  0.06 719.81088987.  1.27 707.2 236852.
 8:02:42 0.92 351.88 194.80 -2.76 1623   1.27   714.0 282330. -2.87 -0.99  -7.94   9.08  -4.38 0.25 0.22 0.25  0.05 734.9 491479.  1.31 712.4 288411.
 8:03:22 0.92 351.88 194.79 -2.76 1623   1.14   716.8 265854. -2.87 -0.79  -7.92   9.07  -4.29 0.18 0.19 0.19  0.06 717.3 751979.  1.34 718.1 279367.
 8:04:03 0.92 351.88 194.78 -2.76 1623   1.40   711.4 264243. -2.73 -0.04  -7.80   9.16  -4.03 0.20 0.21 0.29  0.05 768.1 979631.  1.37 709.9 249741.
 8:04:43 0.92 351.88 194.78 -2.76 1623   1.30   724.1 209357. -3.20 -2.02  -7.34   8.83  -5.21 0.25 0.26 0.46 -1.00  -1.0     -1.  1.32 718.9 191165.
 8:05:24 0.92 351.88 194.77 -2.76 1623   3.48   714.2 269388. -2.97 -0.51  -7.42   8.63  -5.26 0.32 0.53 0.36  0.09 732.8 569650.  3.45 712.3 241789.
 8:06:04 0.92 351.88 194.77 -2.76 1623   3.53   722.5 213619. -3.24 -1.25  -8.06   8.06  -1.18 0.22 0.27 0.33  0.11 739.6 778383.  3.70 723.2 272715.
 8:06:45 0.92 351.88 194.76 -2.76 1623   4.05   721.7 272974. -3.04 -0.94  -8.16   7.77  -1.16 0.19 0.24 0.24  0.10 739.5 667363.  3.53 724.0 232694.
 8:07:25 0.92 351.88 194.75 -2.76 1623   3.58   723.3 216009. -3.03 -0.95  -8.52   7.34  -1.32 0.22 0.22 0.28 -1.00  -1.0     -1.  3.79 724.8 275521.
 8:08:06 0.92 351.88 194.75 -2.76 1623   4.03   719.4 258629. -3.17 -0.89  -8.66   7.31  -0.82 0.21 0.21 0.21  0.12 736.2 543038.  3.54 722.0 219700.
 8:08:46 0.92 351.88 194.74 -2.76 1623   3.77   711.1 225729. -2.61 -0.81  -8.44   7.51  -1.15 0.28 0.30 0.31 -1.00  -1.0     -1.  4.05 717.3 295636.
 8:09:27 0.92 351.88 194.73 -2.76 1623   4.45   712.8 238359. -2.30 -1.06  -6.82   8.28  -3.45 0.64 0.35 0.61  0.10 723.8 688153.  4.50 713.5 194544.
 8:10:07 0.92 351.88 194.73 -2.76 1623   4.17   711.8 182174. -2.39 -0.96  -6.22   8.54  -3.92 0.27 0.20 0.22  0.13 703.3 653642.  4.25 707.8 179627.
 8:10:48 0.92 351.88 194.72 -2.76 1623   4.15   707.8 166373. -2.82 -0.86  -6.78   8.32  -3.87 0.33 0.24 0.23  0.17 698.61045120.  4.15 704.7 180874.
 8:11:28 0.92 351.88 194.71 -2.76 1623   4.05   700.5 194959. -1.80 -0.69  -7.02   8.26  -3.49 0.24 0.25 0.23  0.12 717.4 684411.  4.33 701.3 170479.
 8:12:09 0.92 351.88 194.71 -2.76 1623   3.85   704.9 174845. -1.98 -0.88  -6.90   8.31  -3.68 0.22 0.19 0.25  0.13 700.31184206.  3.87 703.1 184824.
