1981/043   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 7:02:29 0.93 275.73 233.66  2.07 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 41.26 336.7  31117.
 7:03:50 0.93 275.73 233.64  2.07 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 40.21 335.1  29987.
 7:05:11 0.93 275.73 233.63  2.07 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 40.66 337.2  30253.
 7:06:32 0.93 275.73 233.62  2.07 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 41.89 335.1  30867.
 7:07:53 0.93 275.73 233.60  2.07 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 40.37 336.0  33583.
 7:09:14 0.93 275.73 233.59  2.07 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 40.28 335.3  30610.
 7:10:35 0.93 275.73 233.58  2.07 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 41.48 335.9  31201.
 7:11:56 0.93 275.73 233.57  2.07 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 41.63 335.3  30087.
 7:13:17 0.93 275.73 233.55  2.07 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 42.42 336.4  33514.
 7:14:38 0.93 275.72 233.54  2.07 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 42.76 334.6  31146.
 7:15:59 0.93 275.72 233.53  2.07 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 41.78 334.5  29412.
 8:18:22 0.93 275.71 232.95  2.06 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 36.86 340.9  47492.
 8:21:04 0.93 275.71 232.93  2.06 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 39.27 354.7  34028.
 8:23:30 0.93 275.71 232.90  2.06 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 35.60 333.5  32683.
 8:26:12 0.93 275.71 232.88  2.06 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 36.61 336.5  34875.
 8:28:54 0.93 275.71 232.85  2.06 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 36.14 345.7  38270.
 8:31:36 0.93 275.71 232.83  2.06 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 30.73 346.2  40625.
 8:34:18 0.93 275.71 232.80  2.06 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 29.04 341.2  42496.
 8:37:00 0.93 275.71 232.77  2.06 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 32.71 345.6  40628.
 8:39:42 0.93 275.71 232.75  2.06 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 30.03 343.3  44117.
 8:42:24 0.93 275.71 232.73  2.06 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 30.02 342.3  54330.
 8:45:06 0.93 275.71 232.70  2.06 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 31.70 343.2  45313.
 8:47:48 0.93 275.71 232.67  2.06 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 31.44 346.3  44543.
 8:50:30 0.93 275.71 232.65  2.06 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 32.45 345.4  52797.
 8:53:12 0.93 275.71 232.62  2.06 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.32 341.9  50572.
 8:55:54 0.93 275.71 232.60  2.06 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 31.45 341.2  43195.
 8:58:36 0.93 275.71 232.58  2.06 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 32.52 343.4  48249.
 9:01:18 0.93 275.71 232.55  2.06 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 38.07 347.1  35886.
 9:03:58 0.93 275.71 232.52  2.06 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 36.25 345.7  38978.
 9:09:22 0.93 275.71 232.48  2.06 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 32.47 345.4  44946.
 9:12:04 0.93 275.71 232.45  2.06 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 32.77 342.8  40996.
 9:14:48 0.93 275.71 232.42  2.06 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 31.45 339.9  44302.
 9:17:30 0.93 275.71 232.40  2.06 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 32.11 338.8  33570.
 9:20:12 0.93 275.70 232.37  2.06 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 34.71 344.0  35480.
 9:22:54 0.93 275.70 232.35  2.06 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 32.29 345.2  34739.
 9:25:36 0.93 275.70 232.32  2.06 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 30.48 345.0  36224.
 9:28:18 0.93 275.70 232.30  2.06 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 29.26 344.2  32556.
 9:31:00 0.93 275.70 232.27  2.06 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 28.64 346.3  33602.
 9:33:42 0.93 275.70 232.25  2.06 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 31.56 347.5  32014.
 9:36:24 0.93 275.70 232.22  2.06 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 36.34 345.6  32956.
 9:39:06 0.93 275.70 232.20  2.06 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 36.82 344.9  33131.
 9:41:48 0.93 275.70 232.17  2.06 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 36.69 342.7  30665.
 9:44:30 0.93 275.70 232.15  2.06 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 36.32 344.9  31945.
 9:47:12 0.93 275.70 232.12  2.06 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 32.25 347.4  34505.
 9:49:54 0.93 275.70 232.10  2.06 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 36.53 346.0  31867.
 9:52:36 0.93 275.70 232.07  2.06 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 35.12 347.0  34346.
 9:55:18 0.93 275.70 232.05  2.06 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.51 346.4  32800.
 9:58:00 0.93 275.70 232.02  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 38.60 345.6  34339.
10:00:42 0.93 275.70 232.00  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 38.97 344.6  33466.
10:03:24 0.93 275.70 231.97  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 38.85 343.8  34612.
10:06:06 0.93 275.70 231.95  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 36.04 347.0  32637.
10:15:31 0.93 275.70 231.86  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 37.61 346.1  32140.
10:15:33 0.93 275.70 231.86  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 39.85 347.8  35389.
10:16:53 0.93 275.70 231.84  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 36.87 352.9  34525.
10:18:14 0.93 275.70 231.83  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 37.03 350.1  33466.
10:19:35 0.93 275.70 231.82  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 35.08 348.6  31377.
10:20:56 0.93 275.70 231.81  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 36.65 349.4  32582.
10:22:17 0.93 275.69 231.80  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 35.55 346.5  31266.
10:23:38 0.93 275.69 231.78  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 36.79 347.1  31604.
10:24:59 0.93 275.69 231.77  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 39.01 353.9  34606.
10:26:20 0.93 275.69 231.76  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 36.53 346.4  43166.
10:27:41 0.93 275.69 231.74  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 35.82 351.3  45592.
10:29:02 0.93 275.69 231.73  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 39.97 347.3  37422.
10:30:23 0.93 275.69 231.72  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 39.70 345.1  35954.
10:31:44 0.93 275.69 231.71  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 40.42 345.5  37338.
10:33:05 0.93 275.69 231.70  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 38.14 347.1  41775.
10:34:26 0.93 275.69 231.68  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 38.81 347.1  38946.
10:35:47 0.93 275.69 231.67  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 38.23 346.4  36860.
10:37:08 0.93 275.69 231.66  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 38.72 347.7  37127.
10:38:29 0.93 275.69 231.65  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 39.74 348.4  42633.
10:39:50 0.93 275.69 231.63  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 39.03 347.2  36656.
10:41:11 0.93 275.69 231.62  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 39.52 346.6  33125.
10:42:32 0.93 275.69 231.61  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 39.85 345.8  37400.
10:43:53 0.93 275.69 231.59  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 38.17 345.8  35200.
10:45:14 0.93 275.69 231.58  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 39.74 346.5  36685.
10:46:35 0.93 275.69 231.57  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 40.46 346.0  46375.
10:47:56 0.93 275.69 231.56  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 38.89 345.8  40297.
10:49:17 0.93 275.69 231.55  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 39.29 349.7  54071.
10:50:38 0.93 275.69 231.53  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 40.61 348.6  47122.
10:51:59 0.93 275.69 231.52  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 35.40 340.4  47434.
10:53:20 0.93 275.69 231.51  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.96 341.8  55497.
10:54:41 0.93 275.69 231.49  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 32.04 341.6  46697.
10:56:02 0.93 275.69 231.48  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 34.37 343.9  42327.
10:57:23 0.93 275.69 231.47  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 36.08 341.4  41009.
10:58:44 0.93 275.69 231.45  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.43 344.3  40892.
11:00:06 0.93 275.69 231.44  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 34.48 343.3  38140.
11:01:26 0.93 275.69 231.43  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 35.10 346.0  41460.
11:02:48 0.93 275.69 231.42  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 35.34 342.9  38582.
11:04:08 0.93 275.69 231.41  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 37.40 347.4  39855.
11:05:30 0.93 275.69 231.39  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 34.82 345.2  38770.
11:06:50 0.93 275.69 231.38  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 36.96 344.1  53012.
11:08:12 0.93 275.69 231.37  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 40.46 350.7  53587.
11:09:32 0.93 275.69 231.36  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 39.72 347.8  49227.
11:10:54 0.93 275.69 231.34  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 39.88 348.1  54386.
11:12:14 0.93 275.69 231.33  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 42.23 348.4  57842.
11:13:36 0.93 275.69 231.32  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 41.43 349.0  61756.
11:14:56 0.93 275.69 231.31  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 40.35 348.4  59856.
11:16:18 0.93 275.69 231.29  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 40.51 349.2  58576.
11:17:38 0.93 275.69 231.28  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 39.44 347.9  56617.
11:19:00 0.93 275.69 231.27  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 40.31 349.0  57927.
11:20:20 0.93 275.69 231.26  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 39.46 350.0  48789.
11:21:42 0.93 275.69 231.24  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 39.79 349.4  53626.
11:23:03 0.93 275.68 231.23  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 39.62 348.7  42701.
11:24:24 0.93 275.68 231.22  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 38.64 347.8  50582.
11:25:45 0.93 275.68 231.20  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 37.03 347.8  41372.
11:27:06 0.93 275.68 231.19  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 38.33 346.7  49893.
11:28:27 0.93 275.68 231.18  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 37.94 344.4  49864.
11:29:48 0.93 275.68 231.17  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 36.64 342.5  43010.
11:31:09 0.93 275.68 231.16  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 37.62 346.4  41171.
11:32:30 0.93 275.68 231.14  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 38.06 349.8  45975.
11:33:51 0.93 275.68 231.13  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 37.72 347.0  41983.
11:35:12 0.93 275.68 231.12  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 37.02 347.1  46765.
11:36:33 0.93 275.68 231.10  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 39.18 347.2  42464.
11:37:54 0.93 275.68 231.09  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 39.02 346.7  51599.
11:39:15 0.93 275.68 231.08  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 38.82 347.5  42246.
11:40:36 0.93 275.68 231.06  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 35.27 347.6  60493.
11:41:57 0.93 275.68 231.05  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 32.15 347.4  47593.
11:43:18 0.93 275.68 231.04  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 35.48 345.1  61721.
11:44:39 0.93 275.68 231.03  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 36.02 351.0  80152.
11:46:00 0.93 275.68 231.02  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 36.94 351.5  61656.
11:47:21 0.93 275.68 231.01  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 36.65 352.2  48451.
11:48:42 0.93 275.68 230.99  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 37.66 352.5  55711.
11:50:03 0.93 275.68 230.98  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 36.73 352.2  52352.
11:51:24 0.93 275.68 230.97  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 38.04 352.4  54110.
11:52:45 0.93 275.68 230.95  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 37.71 352.5  47363.
11:54:06 0.93 275.68 230.94  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 36.41 352.9  46969.
11:55:27 0.93 275.68 230.93  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 37.44 349.7  44562.
11:56:48 0.93 275.68 230.92  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 36.80 351.8  44101.
11:58:09 0.93 275.68 230.90  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 38.65 350.6  44585.
11:59:30 0.93 275.68 230.89  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 37.89 349.0  46778.
12:00:51 0.93 275.68 230.88  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 37.06 351.9  44494.
12:02:12 0.93 275.68 230.87  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 38.09 347.0  51556.
12:03:33 0.93 275.68 230.85  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 37.15 358.3  58375.
12:04:54 0.93 275.68 230.84  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 38.43 356.5  54532.
12:06:15 0.93 275.68 230.83  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 35.39 355.1  45459.
12:07:36 0.93 275.68 230.81  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 36.25 355.9  56192.
12:08:57 0.93 275.68 230.80  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 35.24 355.2  50595.
12:10:18 0.93 275.68 230.79  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 34.41 357.1  54827.
12:11:39 0.93 275.68 230.78  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 35.75 351.6  44962.
12:13:00 0.93 275.68 230.77  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 35.28 352.0  56916.
