1981/293   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 7:22:04 0.89  76.49 330.80 -3.32 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 49.64 325.3  32699.
 7:23:25 0.89  76.49 330.78 -3.32 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 52.95 324.9  41674.
 7:24:46 0.89  76.49 330.77 -3.32 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 48.26 326.9  34726.
 7:26:07 0.89  76.49 330.76 -3.32 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 45.13 328.2  41054.
 7:27:28 0.89  76.49 330.74 -3.32 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 38.44 331.2  69088.
 7:28:49 0.89  76.49 330.73 -3.32 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 39.68 334.1  52658.
 7:30:10 0.89  76.49 330.72 -3.32 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 37.45 333.3  59885.
 7:31:31 0.89  76.49 330.71 -3.32 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 41.32 335.5  48876.
 7:32:52 0.89  76.49 330.69 -3.32 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 38.73 336.5  60736.
 7:34:13 0.89  76.49 330.68 -3.32 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 36.93 338.5  66129.
 7:35:50 0.89  76.49 330.67 -3.32 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 30.14 344.2  79152.
 7:38:16 0.89  76.49 330.65 -3.32 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 32.36 338.1 106082.
 7:39:37 0.89  76.49 330.63 -3.32 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 28.14 345.4  80364.
 7:40:58 0.89  76.49 330.62 -3.32 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 26.92 349.1 101933.
 7:42:19 0.89  76.49 330.61 -3.32 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 30.49 349.6 118068.
 7:43:40 0.89  76.49 330.59 -3.32 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 31.32 350.1 103649.
 7:45:01 0.89  76.49 330.58 -3.32 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 30.58 351.2 110032.
 7:46:22 0.89  76.49 330.57 -3.32 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 30.33 350.7 104607.
 7:47:43 0.89  76.49 330.56 -3.32 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 31.34 352.3 116184.
 7:49:04 0.89  76.49 330.54 -3.32 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 30.51 352.1  98250.
 7:50:25 0.89  76.49 330.53 -3.32 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 31.39 353.2 112695.
 7:51:46 0.89  76.49 330.52 -3.32 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 32.21 355.7  88566.
 7:53:07 0.89  76.49 330.51 -3.32 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 35.30 345.7  77034.
 7:54:28 0.89  76.49 330.50 -3.32 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.50 343.6  90739.
 7:55:49 0.89  76.49 330.48 -3.32 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 31.72 348.2  79535.
 7:57:10 0.89  76.49 330.47 -3.32 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 29.44 351.7  82940.
 7:58:31 0.89  76.49 330.46 -3.32 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 29.38 346.3  79831.
 7:59:52 0.89  76.49 330.44 -3.32 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 30.43 348.4  91519.
 8:01:13 0.89  76.49 330.43 -3.32 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 29.41 347.0  83034.
 8:02:34 0.89  76.49 330.42 -3.32 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 30.37 347.6  94472.
 8:03:55 0.89  76.49 330.41 -3.32 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 31.09 349.7  80854.
 8:08:05 0.89  76.49 330.37 -3.32 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 30.61 346.4  86734.
 8:09:26 0.89  76.49 330.36 -3.32 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 30.69 344.3  76323.
 8:14:41 0.89  76.49 330.31 -3.32 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 30.65 343.0  76274.
 8:16:02 0.89  76.49 330.29 -3.32 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 29.84 342.7  71499.
10:28:39 0.89  76.47 329.07 -3.33 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 29.85 347.2 102099.
11:11:51 0.89  76.47 328.67 -3.34 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 29.88 347.6  83615.
11:55:03 0.89  76.46 328.27 -3.34 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 28.67 344.2  97103.
13:02:07 0.89  76.46 327.65 -3.34 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 27.40 338.3 106942.
13:48:38 0.89  76.45 327.22 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.24 345.4  51920.
13:49:59 0.89  76.45 327.20 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 25.40 347.1  61643.
13:50:18 0.89  76.45 327.20 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.71 344.2  63741.
13:51:39 0.89  76.45 327.19 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.36 344.1  63946.
13:53:00 0.89  76.45 327.18 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.67 341.3  70053.
13:55:50 0.89  76.45 327.15 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.82 341.8  66233.
13:57:11 0.89  76.45 327.14 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 26.20 340.0  63641.
13:58:32 0.89  76.45 327.12 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.40 342.7  65385.
13:59:45 0.89  76.45 327.11 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.65 344.5  55240.
14:01:06 0.89  76.45 327.10 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.67 340.9  72882.
14:02:27 0.89  76.45 327.09 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.98 335.0  80435.
14:03:48 0.89  76.45 327.08 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 25.35 335.8  84281.
14:05:09 0.89  76.45 327.07 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 25.51 332.9  82696.
14:06:30 0.89  76.45 327.05 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.20 340.0  73620.
14:07:51 0.89  76.45 327.04 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 25.31 340.1  70768.
14:09:12 0.89  76.45 327.03 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 29.86 339.0  76573.
14:29:35 0.89  76.45 326.84 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 69.28 492.6 217049.
14:30:56 0.89  76.45 326.82 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 66.27 475.1 221821.
14:32:17 0.89  76.45 326.81 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 67.39 474.9 203474.
14:33:38 0.89  76.45 326.80 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 80.71 484.0 175124.
14:35:00 0.89  76.45 326.79 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 67.51 479.9 317894.
14:36:21 0.89  76.45 326.78 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 74.61 456.3 333490.
14:37:42 0.89  76.45 326.77 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 68.43 461.8 370808.
14:39:03 0.89  76.45 326.75 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 67.63 460.2 345142.
14:40:24 0.89  76.45 326.74 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 67.88 463.9 366420.
14:41:45 0.89  76.45 326.73 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 80.29 459.0 378614.
14:43:06 0.89  76.45 326.71 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 82.93 451.3 463074.
14:44:27 0.89  76.45 326.70 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 81.96 448.6 422037.
14:45:48 0.89  76.45 326.69 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 82.01 460.6 397114.
14:47:09 0.89  76.45 326.67 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 79.36 452.5 434046.
14:48:30 0.89  76.45 326.66 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 73.86 456.2 410378.
14:49:51 0.89  76.45 326.65 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 81.31 459.9 353702.
14:51:12 0.89  76.45 326.64 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 82.49 464.0 392618.
14:52:33 0.89  76.45 326.63 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 77.53 470.9 300187.
14:53:54 0.89  76.45 326.62 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 87.29 476.8 372618.
14:55:15 0.89  76.45 326.60 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 76.56 460.4 349472.
14:56:36 0.89  76.45 326.59 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 77.09 451.7 311284.
14:57:57 0.89  76.45 326.58 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 87.97 444.9 348907.
14:59:18 0.89  76.45 326.56 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 81.09 470.5 347601.
15:00:39 0.89  76.45 326.55 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 61.58 443.8 250765.
15:02:00 0.89  76.45 326.54 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 70.51 471.4 230147.
15:03:21 0.89  76.45 326.52 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 73.61 463.9 283870.
15:04:42 0.89  76.45 326.51 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 70.38 461.1 288268.
15:06:03 0.89  76.45 326.50 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 74.72 461.3 190220.
15:07:24 0.89  76.45 326.49 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 67.69 455.5 233515.
15:08:45 0.89  76.45 326.48 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 70.69 465.0 256700.
15:10:06 0.89  76.45 326.47 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 71.48 465.5 223829.
15:11:27 0.89  76.45 326.45 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 67.48 471.4 273933.
15:12:48 0.89  76.45 326.44 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 57.30 461.9 270564.
15:14:09 0.89  76.45 326.43 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 53.78 474.8 260143.
15:15:30 0.89  76.45 326.41 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 54.45 478.5 292296.
15:16:51 0.89  76.44 326.40 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 56.77 475.9 281544.
15:18:12 0.89  76.44 326.39 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 56.93 480.0 292829.
15:19:33 0.89  76.44 326.37 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 56.05 473.3 299472.
15:20:54 0.89  76.44 326.36 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 57.34 470.6 331966.
15:22:15 0.89  76.44 326.35 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 59.58 469.0 293888.
15:23:36 0.89  76.44 326.34 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 61.04 466.6 272039.
15:24:57 0.89  76.44 326.33 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 57.84 467.3 330089.
15:26:18 0.89  76.44 326.32 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 52.62 452.2 316224.
15:27:39 0.89  76.44 326.30 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 54.87 454.5 339909.
15:29:00 0.89  76.44 326.29 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 52.71 461.5 354839.
15:30:21 0.89  76.44 326.28 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 51.78 460.3 300018.
15:31:42 0.89  76.44 326.26 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 57.79 452.3 297179.
15:33:03 0.89  76.44 326.25 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 60.96 451.6 333149.
15:34:24 0.89  76.44 326.24 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 56.21 449.0 304260.
15:35:45 0.89  76.44 326.22 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 54.72 458.4 293443.
15:37:06 0.89  76.44 326.21 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 52.80 456.4 303916.
15:38:27 0.89  76.44 326.20 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 54.61 474.8 387772.
15:39:48 0.89  76.44 326.19 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 51.12 475.7 359042.
15:41:09 0.89  76.44 326.18 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 51.04 471.0 311920.
15:42:30 0.89  76.44 326.17 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 47.65 461.9 363171.
15:43:51 0.89  76.44 326.15 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 52.33 455.7 331830.
15:45:12 0.89  76.44 326.14 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 54.34 455.3 357288.
15:46:33 0.89  76.44 326.13 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 50.82 451.1 214908.
15:47:54 0.89  76.44 326.11 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 54.12 446.8 245392.
15:49:15 0.89  76.44 326.10 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 52.06 453.4 277126.
15:50:36 0.89  76.44 326.09 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 50.79 454.7 255715.
15:51:57 0.89  76.44 326.07 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 55.06 454.9 305829.
15:53:18 0.89  76.44 326.06 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 59.15 444.1 303893.
15:54:39 0.89  76.44 326.05 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 57.41 464.0 256716.
15:56:00 0.89  76.44 326.04 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 58.99 454.6 258363.
15:57:21 0.89  76.44 326.03 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 52.88 461.4 267374.
15:58:42 0.89  76.44 326.02 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 51.72 459.1 263219.
16:00:03 0.89  76.44 326.00 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 54.81 455.0 286940.
16:01:24 0.89  76.44 325.99 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 52.55 453.3 261615.
16:02:45 0.89  76.44 325.98 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 56.17 459.6 272273.
16:04:06 0.89  76.44 325.96 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 47.17 454.3 242917.
16:05:27 0.89  76.44 325.95 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 49.39 457.4 266305.
16:06:48 0.89  76.44 325.94 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 50.43 456.1 273111.
16:08:09 0.89  76.44 325.93 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 52.53 455.4 327175.
16:09:30 0.89  76.44 325.91 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 49.73 473.2 290610.
16:10:51 0.89  76.44 325.90 -3.35 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 57.85 456.0 280462.
16:12:12 0.89  76.44 325.89 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 55.59 447.8 294820.
16:13:33 0.89  76.44 325.88 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 55.13 444.6 369054.
16:14:54 0.89  76.44 325.87 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 59.79 466.8 273290.
16:16:15 0.89  76.44 325.85 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 58.60 449.2 322686.
16:17:36 0.89  76.44 325.84 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 57.10 451.4 288067.
16:18:57 0.89  76.44 325.83 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 54.97 459.6 291500.
16:20:18 0.89  76.44 325.81 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 56.38 456.7 259097.
16:21:39 0.89  76.44 325.80 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 54.03 458.3 213294.
