1981/095   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
18:35:39 0.93 261.38 247.34 -2.63 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.28 384.2  39865.
18:38:21 0.93 261.38 247.32 -2.63 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.79 380.6  37464.
18:41:03 0.93 261.38 247.29 -2.63 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.08 383.4  38039.
18:43:45 0.93 261.38 247.27 -2.63 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.88 381.7  35467.
18:46:27 0.93 261.38 247.24 -2.63 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.33 383.1  38364.
18:49:09 0.93 261.38 247.22 -2.63 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.62 383.5  36828.
18:51:51 0.93 261.38 247.19 -2.63 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.11 380.3  41493.
18:54:33 0.93 261.38 247.17 -2.63 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.69 383.5  40804.
18:57:15 0.93 261.38 247.14 -2.63 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.78 385.1  40047.
18:59:57 0.93 261.38 247.12 -2.63 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.63 383.4  37214.
19:02:39 0.93 261.38 247.09 -2.63 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.20 385.7  42623.
19:05:21 0.93 261.38 247.07 -2.63 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.14 384.9  38387.
19:08:03 0.93 261.38 247.04 -2.63 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.65 388.6  40356.
19:10:45 0.93 261.38 247.02 -2.63 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.21 384.5  43864.
19:13:27 0.93 261.38 246.99 -2.63 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.80 389.1  42785.
19:16:09 0.93 261.38 246.97 -2.63 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.17 386.4  39556.
19:18:51 0.93 261.38 246.94 -2.63 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.07 388.3  44358.
19:21:33 0.93 261.38 246.92 -2.63 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.87 385.5  43451.
19:24:15 0.93 261.38 246.89 -2.63 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.53 382.7  38910.
19:26:57 0.93 261.38 246.87 -2.63 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.76 379.3  45280.
19:29:39 0.93 261.38 246.84 -2.63 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.35 378.3  54698.
19:32:21 0.93 261.38 246.82 -2.63 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.06 383.6  42285.
19:35:03 0.93 261.37 246.79 -2.63 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.44 378.2  52122.
19:37:45 0.93 261.37 246.76 -2.63 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.79 382.3  48035.
19:40:27 0.93 261.37 246.74 -2.63 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.40 385.0  53151.
19:43:09 0.93 261.37 246.72 -2.63 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.51 377.6  51696.
19:45:51 0.93 261.37 246.69 -2.63 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.60 368.4  40820.
19:48:33 0.93 261.37 246.67 -2.63 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.75 377.6  40118.
19:51:15 0.93 261.37 246.64 -2.63 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.62 379.0  45066.
19:53:57 0.93 261.37 246.61 -2.63 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.48 376.4  41860.
19:56:39 0.93 261.37 246.59 -2.63 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.65 374.6  31033.
19:59:21 0.93 261.37 246.57 -2.63 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.42 377.2  39940.
20:02:03 0.93 261.37 246.54 -2.63 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.79 377.7  46161.
20:04:45 0.93 261.37 246.52 -2.63 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.17 378.3  40658.
20:07:27 0.93 261.37 246.49 -2.64 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.46 377.1  51150.
20:10:09 0.93 261.37 246.46 -2.64 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.95 379.0  35259.
20:12:51 0.93 261.37 246.44 -2.64 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.99 383.0  47853.
20:15:33 0.93 261.37 246.42 -2.64 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.55 376.1  41184.
20:18:15 0.93 261.37 246.39 -2.64 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.06 379.1  51891.
20:20:57 0.93 261.37 246.36 -2.64 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.21 373.9  42834.
20:23:39 0.93 261.37 246.34 -2.64 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.96 371.7  34479.
20:26:21 0.93 261.37 246.31 -2.64 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.40 374.9  42935.
20:29:03 0.93 261.37 246.29 -2.64 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.02 375.8  53187.
20:31:45 0.93 261.37 246.27 -2.64 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.38 376.9  41999.
20:34:27 0.93 261.37 246.24 -2.64 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 13.98 385.5  45738.
20:37:09 0.93 261.37 246.21 -2.64 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.73 378.6  38484.
20:39:51 0.93 261.37 246.19 -2.64 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.83 376.8  53229.
20:42:33 0.93 261.37 246.16 -2.64 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.88 375.6  40008.
20:45:15 0.93 261.36 246.14 -2.64 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.00 376.9  50436.
20:47:57 0.93 261.36 246.11 -2.64 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.20 379.6  40287.
20:50:39 0.93 261.36 246.09 -2.64 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.50 383.3  51059.
20:53:21 0.93 261.36 246.06 -2.64 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.51 378.9  41441.
20:56:03 0.93 261.36 246.04 -2.64 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.00 379.7  52161.
20:58:45 0.93 261.36 246.01 -2.64 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.72 381.7  46433.
21:01:27 0.93 261.36 245.99 -2.64 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.59 388.3  44624.
21:04:09 0.93 261.36 245.96 -2.64 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.20 378.3  49513.
21:06:51 0.93 261.36 245.94 -2.64 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.59 384.7  49217.
21:09:33 0.93 261.36 245.91 -2.64 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.96 398.2  42327.
21:12:15 0.93 261.36 245.88 -2.64 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.20 384.0  51355.
21:14:57 0.93 261.36 245.86 -2.64 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.84 384.7  44465.
21:17:39 0.93 261.36 245.84 -2.64 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.31 384.9  45537.
21:20:21 0.93 261.36 245.81 -2.64 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.17 394.2  52151.
21:23:03 0.93 261.36 245.79 -2.64 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.56 383.6  46427.
21:25:45 0.93 261.36 245.76 -2.64 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.50 382.9  43123.
21:28:27 0.93 261.36 245.73 -2.64 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.24 385.8  57426.
21:31:09 0.93 261.36 245.71 -2.64 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.99 381.6  45949.
21:33:51 0.93 261.36 245.69 -2.64 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.57 391.3  41103.
21:36:33 0.93 261.36 245.66 -2.64 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.87 393.4  45488.
21:39:15 0.93 261.36 245.63 -2.64 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.76 387.6  48889.
21:41:57 0.93 261.36 245.61 -2.64 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 13.75 381.9  35964.
21:44:39 0.93 261.36 245.58 -2.64 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.00 393.4  44283.
21:47:21 0.93 261.36 245.56 -2.64 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.70 405.4  57368.
21:50:03 0.93 261.36 245.54 -2.64 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.40 393.8  48555.
21:52:45 0.93 261.36 245.51 -2.64 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.34 404.6  52690.
21:55:27 0.93 261.36 245.48 -2.64 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.22 391.2  54967.
21:58:09 0.93 261.35 245.46 -2.64 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.18 395.1  61627.
22:00:51 0.93 261.35 245.43 -2.64 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.74 398.6  74257.
22:03:33 0.93 261.35 245.41 -2.64 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.75 387.6  71326.
22:06:15 0.93 261.35 245.39 -2.64 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.05 376.4  81991.
22:08:57 0.93 261.35 245.36 -2.64 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.08 390.8  68624.
22:11:39 0.93 261.35 245.33 -2.64 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.08 397.5  51829.
22:14:21 0.93 261.35 245.31 -2.64 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.14 396.1  57865.
22:17:03 0.93 261.35 245.28 -2.64 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.46 389.3  56260.
22:19:45 0.93 261.35 245.26 -2.64 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.28 388.8  72320.
22:22:27 0.93 261.35 245.23 -2.64 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.18 392.6  57641.
22:25:09 0.93 261.35 245.21 -2.64 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.00 401.1  56182.
22:27:51 0.93 261.35 245.18 -2.64 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.73 388.7  62942.
22:30:33 0.93 261.35 245.16 -2.64 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.96 395.3  60317.
22:33:15 0.93 261.35 245.13 -2.64 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.75 394.6  55604.
22:35:57 0.93 261.35 245.11 -2.64 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.57 411.6  49783.
22:38:39 0.93 261.35 245.08 -2.64 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.08 397.4  54246.
22:41:21 0.93 261.35 245.06 -2.64 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.76 402.5  57962.
22:44:03 0.93 261.35 245.03 -2.65 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.03 389.5  61298.
22:46:45 0.93 261.35 245.01 -2.65 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.89 398.0  61467.
22:49:27 0.93 261.35 244.98 -2.65 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.15 393.0  55575.
22:52:09 0.93 261.35 244.96 -2.65 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.28 384.0  84882.
22:54:51 0.93 261.35 244.93 -2.65 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.66 385.6  63468.
22:57:33 0.93 261.35 244.91 -2.65 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.08 389.5  68133.
23:00:15 0.93 261.35 244.88 -2.65 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.79 386.3  62832.
23:02:57 0.93 261.35 244.86 -2.65 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.18 384.1  78837.
23:05:39 0.93 261.35 244.83 -2.65 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.22 385.4  63550.
23:08:21 0.93 261.35 244.81 -2.65 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.86 377.8  97489.
23:11:03 0.93 261.34 244.78 -2.65 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.83 430.1  63442.
23:13:45 0.93 261.34 244.75 -2.65 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.79 370.1  98253.
23:16:27 0.93 261.34 244.73 -2.65 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.70 382.4  68598.
23:19:09 0.93 261.34 244.71 -2.65 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.55 379.7  92230.
23:21:51 0.93 261.34 244.68 -2.65 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.55 410.3  50397.
23:24:33 0.93 261.34 244.66 -2.65 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.21 407.6  54548.
23:27:15 0.93 261.34 244.63 -2.65 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.46 406.1  59154.
23:29:57 0.93 261.34 244.60 -2.65 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.55 415.0  45703.
23:32:39 0.93 261.34 244.58 -2.65 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.81 414.0  52684.
23:35:21 0.93 261.34 244.56 -2.65 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.35 399.2  58112.
23:38:03 0.93 261.34 244.53 -2.65 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.22 388.3  58901.
23:40:45 0.93 261.34 244.51 -2.65 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.29 402.2  59902.
23:43:27 0.93 261.34 244.48 -2.65 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.80 417.8  58898.
23:53:37 0.93 261.34 244.39 -2.65 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.81 390.1  64605.
23:54:15 0.93 261.34 244.38 -2.65 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.65 390.3  59622.
23:56:57 0.93 261.34 244.35 -2.65 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.67 389.7  67344.
23:59:39 0.93 261.34 244.33 -2.65 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.03 398.1  47827.
