1977/325   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 3:12:25 0.64 319.47 357.80  6.10 1662 115.87   280.1  39098. -2.11 -0.66  -1.30 -12.14 -19.62 0.24 0.31 0.22  1.33 274.5  51378.116.45 280.1  39141.
 3:13:06 0.64 319.47 357.80  6.10 1662 118.84   279.8  38679. -1.99 -0.81  -1.54 -12.08 -19.65 0.28 0.23 0.22  1.39 270.2  61526.113.71 281.3  40573.
 3:13:46 0.64 319.47 357.79  6.10 1662 116.55   279.8  40622. -2.17 -0.79  -1.19 -11.69 -19.87 0.29 0.23 0.16  1.30 274.9  56302.118.02 280.3  38608.
 3:14:27 0.64 319.47 357.79  6.10 1662 120.81   279.5  40170. -2.06 -0.40  -1.35 -11.69 -19.44 0.37 0.19 0.33  1.39 272.8  48350.118.39 281.0  40028.
 3:15:07 0.64 319.47 357.78  6.10 1662 121.85   279.8  39621. -2.27 -0.72  -2.04 -11.60 -19.11 0.29 0.18 0.20  1.49 272.5  38475.120.92 280.3  38894.
 3:15:48 0.64 319.47 357.77  6.10 1662 122.80   279.2  39492. -2.30 -0.41  -1.79 -11.40 -19.26 0.49 0.22 0.25  1.41 271.9  50585.119.78 281.3  38504.
 3:16:28 0.64 319.47 357.77  6.10 1662 123.29   279.5  40729. -2.05 -0.45  -1.26 -11.34 -19.38 0.30 0.22 0.18  1.46 272.2  41125.124.14 279.4  39855.
 3:17:09 0.64 319.47 357.76  6.10 1662 123.83   279.0  40174. -2.14 -0.42  -1.69 -11.88 -18.49 0.58 0.66 0.66  1.25 274.5  32576.121.09 280.7  40031.
 3:17:49 0.64 319.47 357.76  6.10 1662 127.66   280.5  39719. -2.44 -0.06  -2.20 -13.01 -16.12 2.71 1.17 2.29  1.54 274.5  52872.126.38 281.0  40541.
 3:18:30 0.64 319.47 357.75  6.10 1662 131.50   275.9  42506. -2.40  1.48  -5.23 -13.71 -14.43 0.30 0.50 0.80  1.48 268.7  66528.137.22 276.6  46736.
 3:19:10 0.64 319.47 357.75  6.10 1662 136.20   274.1  45550. -2.68  1.41  -5.92 -13.83 -14.06 0.24 0.37 0.40 -1.00  -1.0     -1.133.49 275.5  41765.
 3:19:51 0.64 319.47 357.74  6.10 1662 137.42   274.9  43643. -2.37  1.61  -5.96 -13.70 -14.34 0.40 0.27 0.36  1.54 267.7  51754.139.41 275.6  47674.
 3:20:31 0.64 319.48 357.73  6.10 1662 133.47   274.9  46008. -2.67  1.22  -6.53 -13.51 -14.68 0.34 0.42 0.35 -1.00  -1.0     -1.131.62 276.3  42064.
 3:21:12 0.64 319.48 357.73  6.10 1662 134.15   275.2  41804. -2.26  1.44  -6.44 -13.23 -14.73 0.43 0.27 0.24  1.56 266.7  62825.137.14 276.0  46648.
 3:21:52 0.64 319.48 357.72  6.10 1662 141.52   274.6  46131. -2.49  1.20  -4.52 -13.26 -15.47 0.97 0.25 0.38 -1.00  -1.0     -1.139.57 275.8  43159.
 3:22:33 0.64 319.48 357.72  6.10 1662 138.95   274.9  41639. -2.32  1.43  -4.87 -13.09 -15.54 0.28 0.22 0.26  1.50 268.2  60109.139.04 275.3  46368.
 3:23:13 0.64 319.48 357.71  6.10 1662 130.52   275.1  45225. -2.53  0.61  -5.00 -13.17 -16.12 0.56 0.26 0.36 -1.00  -1.0     -1.127.96 276.6  41249.
 3:23:54 0.64 319.48 357.71  6.10 1662 129.28   275.1  42516. -2.66  0.62  -5.08 -12.91 -16.58 0.30 0.32 0.33  1.44 267.4  57693.131.37 276.4  45748.
 3:24:34 0.64 319.48 357.70  6.10 1662 133.91   274.4  45625. -2.61  0.49  -4.98 -12.38 -16.48 0.29 0.22 0.23 -1.00  -1.0     -1.132.64 275.9  42415.
 3:25:15 0.64 319.48 357.69  6.10 1662 129.88   274.3  42379. -2.36  0.57  -4.53 -12.49 -16.53 0.33 0.56 0.41  1.41 270.3  48493.132.19 274.9  47262.
 3:25:55 0.64 319.48 357.69  6.10 1662 134.85   275.5  46667. -2.55  0.19  -4.29 -11.87 -16.58 0.43 0.50 0.41 -1.00  -1.0     -1.128.30 276.7  43052.
 3:26:36 0.64 319.48 357.68  6.10 1662 130.21   275.1  42396. -2.14  0.82  -4.87 -13.21 -15.66 0.55 0.31 0.71  1.27 270.0  47479.131.66 275.9  45680.
 3:27:16 0.64 319.48 357.68  6.10 1662 139.71   274.9  46781. -2.16  1.32  -5.51 -13.44 -14.44 0.25 0.25 0.41 -1.00  -1.0     -1.135.87 276.2  42769.
 3:27:57 0.64 319.48 357.67  6.10 1662 143.43   274.4  41912. -2.57  1.57  -5.70 -13.28 -14.12 0.24 0.23 0.29  1.63 266.8  66334.141.99 275.7  47317.
 3:28:37 0.64 319.48 357.66  6.10 1662 143.07   273.9  48162. -2.42  1.39  -5.72 -12.57 -14.10 0.66 0.44 0.35 -1.00  -1.0     -1.138.64 275.8  42626.
 3:29:18 0.64 319.48 357.66  6.10 1662 139.87   273.0  44163. -2.14  1.39  -6.74 -12.47 -13.93 0.44 0.32 0.63  1.24 266.8  66282.144.85 274.3  47736.
 3:29:58 0.64 319.48 357.65  6.10 1662 138.78   273.1  49048. -2.14  1.03  -5.80 -11.89 -15.84 0.95 0.59 1.02 -1.00  -1.0     -1.134.86 274.2  43880.
 3:30:39 0.64 319.48 357.65  6.10 1662 133.64   273.6  39150. -1.43  1.47  -5.83 -12.64 -16.49 0.42 0.56 0.57  1.59 267.7  62253.131.19 274.4  41093.
 3:31:19 0.64 319.48 357.64  6.10 1662 133.42   273.7  41674. -1.75  1.73  -7.19 -12.15 -16.10 1.44 0.81 0.58  1.57 263.8  73467.128.78 274.2  36548.
 3:32:00 0.64 319.48 357.64  6.10 1662 138.17   270.4  39310. -1.85  1.79  -7.73 -11.91 -15.88 0.61 0.34 0.43  1.49 262.9  39657.135.57 270.6  37263.
 3:32:40 0.64 319.48 357.63  6.10 1662 137.42   273.0  42578. -1.66  2.15  -5.95 -13.21 -14.35 0.88 1.22 1.78 -1.00  -1.0     -1.131.64 273.9  38374.
 3:33:21 0.64 319.48 357.62  6.10 1662 133.65   271.1  41239. -2.50  1.49  -6.53 -13.11 -13.31 0.28 0.19 0.56  1.35 262.6  37383.136.13 272.4  45725.
 3:34:01 0.64 319.48 357.62  6.10 1662 149.66   271.6  44985. -1.94  1.77  -7.19 -12.56 -14.28 0.30 0.32 0.58 -1.00  -1.0     -1.143.45 272.6  41431.
 3:34:42 0.64 319.48 357.61  6.10 1662 138.31   272.4  39576. -1.23  2.25  -7.25 -12.84 -14.31 0.45 0.29 0.35  1.53 266.3  52027.135.18 271.9  37237.
 3:35:22 0.64 319.48 357.61  6.10 1662 143.68   273.4  42555. -1.39  2.27  -6.63 -13.35 -14.26 0.36 0.27 0.23 -1.00  -1.0     -1.139.16 274.1  41103.
 3:36:03 0.64 319.48 357.60  6.10 1662 135.33   272.1  38780. -1.01  2.13  -6.65 -12.35 -13.67 0.82 1.78 1.03  1.35 266.1  59395.135.99 271.2  38715.
 3:36:43 0.64 319.48 357.60  6.10 1662 143.96   270.3  46667. -1.92  1.03  -7.71  -9.88 -14.74 0.38 0.57 0.45 -1.00  -1.0     -1.146.05 269.8  49146.
 3:37:24 0.64 319.48 357.59  6.10 1662 145.23   270.9  41532. -2.02  1.46  -6.60 -12.20 -12.67 0.49 0.80 0.62  1.48 267.4  67555.147.76 271.4  46862.
 3:38:04 0.64 319.48 357.58  6.10 1662 146.85   272.7  47090. -3.01  1.73  -5.36 -13.60 -11.61 0.54 0.64 0.45 -1.00  -1.0     -1.142.49 273.9  41834.
 3:38:45 0.64 319.48 357.58  6.10 1662 145.06   273.1  43672. -2.91  1.87  -6.18 -12.34 -12.67 0.46 0.50 0.49  1.55 267.2  70998.149.11 274.6  47879.
 3:39:25 0.64 319.48 357.57  6.10 1662 148.45   272.6  49776. -2.52  1.42  -6.99  -8.88 -14.69 1.30 2.17 1.78 -1.00  -1.0     -1.144.21 273.9  44124.
 3:40:06 0.64 319.48 357.57  6.10 1662 157.86   269.7  51218. -1.84  1.70  -6.28  -9.87 -14.09 2.02 2.61 2.35  1.43 264.9  55367.156.51 271.3  51589.
 3:42:07 0.64 319.49 357.55  6.10 1662 147.65   268.5  48412.  0.00  0.00 -10.39  -9.08 -13.16 0.38 0.48 0.44 -1.00  -1.0     -1.143.66 267.0  46164.
 3:42:48 0.64 319.49 357.54  6.10 1662 143.79   265.9  45719. -1.70  1.50 -10.41  -9.15 -12.90 0.36 0.57 0.78 -1.00  -1.0     -1.138.71 266.6  41808.
 3:43:28 0.64 319.49 357.54  6.10 1662 141.05   266.3  42360. -1.65  2.14 -11.06  -9.52 -12.49 0.55 0.64 0.52 -1.00  -1.0     -1.145.25 266.5  47184.
 3:44:09 0.64 319.49 357.53  6.10 1662 143.40   264.8  46359. -1.04  1.95 -12.33  -8.21 -12.40 0.32 0.95 0.72 -1.00  -1.0     -1.140.47 264.7  41194.
 3:44:49 0.64 319.49 357.53  6.10 1662 141.52   265.2  41291. -1.38  2.28 -12.59  -9.89 -10.99 0.24 0.25 0.47 -1.00  -1.0     -1.144.03 265.2  45322.
 3:45:30 0.64 319.49 357.52  6.10 1662 146.87   264.2  45592. -1.54  2.55 -12.31 -10.60 -10.23 0.38 0.32 0.45 -1.00  -1.0     -1.138.63 264.9  41229.
 3:46:10 0.64 319.49 357.51  6.10 1662 140.65   265.7  41765. -1.72  2.55 -10.61 -11.85  -9.71 0.69 1.45 0.97 -1.00  -1.0     -1.143.50 266.3  45716.
 3:46:51 0.64 319.49 357.51  6.10 1662 149.52   264.9  47161. -1.64  2.16 -11.66 -10.30 -10.20 0.30 0.31 0.35 -1.00  -1.0     -1.144.37 265.9  41769.
 3:47:31 0.64 319.49 357.50  6.10 1662 142.62   265.2  42776. -1.56  2.35 -11.70 -10.62 -10.47 0.26 0.35 0.43 -1.00  -1.0     -1.150.05 265.0  48116.
 3:48:12 0.64 319.49 357.50  6.10 1662 144.94   265.3  46411. -1.52  2.37 -12.19 -10.43 -10.29 0.41 0.44 0.37 -1.00  -1.0     -1.142.10 265.2  41782.
 3:48:52 0.64 319.49 357.49  6.10 1662 137.79   263.7  41947. -1.19  2.57 -13.26  -9.63  -9.81 0.26 0.42 0.34 -1.00  -1.0     -1.140.45 264.5  44981.
 3:49:33 0.64 319.49 357.48  6.10 1662 146.85   263.0  46326. -1.33  2.80 -12.96 -10.93  -8.45 0.50 0.66 0.56 -1.00  -1.0     -1.141.04 262.8  43679.
 3:50:13 0.64 319.49 357.48  6.10 1662 146.01   261.0  46528. -1.61  3.30 -13.40 -10.34  -8.09 0.53 0.66 0.69 -1.00  -1.0     -1.146.23 263.1  47791.
 3:50:54 0.64 319.49 357.47  6.10 1662 147.07   262.4  47772. -1.77  3.25 -12.73 -10.74  -7.55 0.38 0.41 0.61 -1.00  -1.0     -1.146.04 262.0  47272.
 3:51:34 0.64 319.49 357.47  6.10 1662 146.52   260.6  47408. -1.70  3.11 -12.99 -10.18  -8.14 0.45 0.74 0.30 -1.00  -1.0     -1.147.57 262.3  47941.
 3:52:15 0.64 319.49 357.46  6.10 1662 152.01   263.4  45800. -1.59  3.11 -12.55 -10.68  -8.75 0.35 0.62 0.42 -1.00  -1.0     -1.145.22 263.9  39833.
 3:52:55 0.64 319.49 357.45  6.10 1662 148.41   260.3  44530. -0.78  3.24 -13.78  -8.72  -8.71 0.44 0.46 0.45 -1.00  -1.0     -1.150.71 261.4  45787.
 3:53:36 0.64 319.49 357.45  6.10 1662 148.85   261.0  47492. -1.01  2.65 -12.82  -9.11 -10.00 1.03 0.51 1.06 -1.00  -1.0     -1.146.62 260.5  44783.
 3:54:16 0.64 319.49 357.44  6.10 1662 147.03   263.5  42919. -1.52  2.51 -12.81  -9.97  -9.39 0.45 0.66 0.30 -1.00  -1.0     -1.149.95 264.1  47791.
 3:54:57 0.64 319.49 357.44  6.10 1662 153.71   262.5  48951. -1.46  2.74 -13.38  -9.12  -9.59 0.77 0.66 0.91 -1.00  -1.0     -1.149.30 262.3  47522.
 3:55:36 0.64 319.49 357.43  6.10 1662 146.35   259.6  46570.  0.00  0.00 -15.11  -8.47  -7.99 0.40 0.52 0.88 -1.00  -1.0     -1.147.21 260.6  47938.
 3:56:39 0.64 319.49 357.42  6.10 1662 150.51   260.0  48126. -0.48  3.15 -15.01  -8.34  -5.11 0.34 1.09 0.30 -1.00  -1.0     -1.149.36 259.2  47502.
 3:57:20 0.64 319.49 357.41  6.10 1662 148.76   259.2  47655. -0.53  3.16 -14.80  -8.49  -5.36 0.31 0.46 0.41 -1.00  -1.0     -1.149.47 259.9  48152.
 3:58:00 0.64 319.49 357.41  6.10 1662 148.24   260.4  46583. -0.56  3.02 -14.37  -9.72  -5.12 0.86 1.43 0.45 -1.00  -1.0     -1.146.33 259.5  45664.
 3:58:18 0.64 319.49 357.41  6.10 1662 142.86   261.1  43942. -1.79  3.12 -14.53  -9.98  -4.81 0.75 0.70 0.61 -1.00  -1.0     -1.140.86 263.0  45059.
 4:16:30 0.64 319.50 357.25  6.09 1662 151.10   257.7  53271.  0.48  4.67 -14.81  -7.90  -6.83 0.20 0.15 0.38 -1.00  -1.0     -1.149.29 256.8  49438.
 4:17:10 0.64 319.50 357.24  6.09 1662 148.10   258.6  48012.  1.28  5.21 -15.44  -6.48  -5.58 0.49 1.06 0.86 -1.00  -1.0     -1.150.16 256.0  48116.
 4:17:51 0.64 319.50 357.24  6.09 1662 145.58   255.9  45163.  1.66  5.31 -15.82  -6.43  -4.04 0.41 0.42 0.98 -1.00  -1.0     -1.149.28 255.5  46654.
 4:18:31 0.64 319.50 357.23  6.09 1662 157.68   255.9  49185.  0.76  4.99 -14.69  -6.64  -4.79 0.35 0.42 0.67 -1.00  -1.0     -1.156.50 254.4  49451.
 4:19:12 0.64 319.50 357.22  6.09 1662 155.98   255.2  48334.  0.99  4.60 -14.50  -6.79  -5.91 0.21 0.34 0.41 -1.00  -1.0     -1.153.61 255.2  48370.
 4:19:53 0.64 319.50 357.22  6.09 1662 156.93   257.6  49390.  0.79  4.72 -14.51  -6.94  -5.69 0.18 0.30 0.36 -1.00  -1.0     -1.153.84 255.0  47850.
 4:20:33 0.64 319.50 357.21  6.09 1662 155.83   257.3  52781.  0.87  4.67 -14.51  -6.65  -5.89 0.10 0.31 0.22 -1.00  -1.0     -1.156.32 256.6  48704.
 4:21:14 0.64 319.50 357.21  6.09 1662 156.90   257.9  49211.  1.11  4.72 -14.75  -6.15  -5.54 0.33 0.37 0.62 -1.00  -1.0     -1.162.14 257.9  53106.
 4:21:54 0.64 319.50 357.20  6.09 1662 150.85   257.4  52063.  1.07  5.32 -16.77  -5.91  -5.61 0.88 0.69 1.12 -1.00  -1.0     -1.151.48 256.2  47889.
 4:22:35 0.64 319.50 357.19  6.09 1662 144.62   256.9  48945.  1.37  5.69 -15.51  -6.09 -10.00 2.04 0.46 2.57 -1.00  -1.0     -1.144.36 254.2  48123.
 4:23:15 0.64 319.50 357.19  6.09 1662 151.26   260.0  48327.  0.92  3.01 -15.66  -7.26 -12.17 1.23 0.61 0.63 -1.00  -1.0     -1.155.69 257.5  49130.
 4:23:56 0.64 319.50 357.18  6.09 1662 141.44   258.4  44244.  1.05  3.51 -16.51  -7.45 -12.53 0.49 0.40 0.70 -1.00  -1.0     -1.137.72 257.0  38991.
 4:24:36 0.64 319.50 357.18  6.09 1662 141.55   258.9  49354.  0.88  4.05 -17.53  -6.91 -11.43 0.49 0.59 0.57 -1.00  -1.0     -1.142.85 257.7  47795.
 4:25:17 0.64 319.50 357.17  6.09 1662 138.34   258.7  48558.  1.51  4.08 -18.55  -6.66  -9.25 0.95 0.31 2.22 -1.00  -1.0     -1.140.86 258.4  49185.
 4:25:57 0.64 319.50 357.16  6.09 1662 133.20   258.6  44868.  1.41  4.85 -19.63  -6.39  -7.07 0.28 0.36 0.60  0.98 253.0  42282.134.05 256.7  45709.
 4:26:38 0.64 319.50 357.16  6.09 1662 137.94   256.9  42272.  1.44  4.58 -19.47  -6.33  -7.64 0.20 0.25 0.27 -1.00  -1.0     -1.134.03 255.4  38533.
 4:27:18 0.64 319.51 357.15  6.09 1662 132.58   256.2  37799.  1.37  4.81 -19.54  -5.70  -8.00 0.28 0.51 0.39 -1.00  -1.0     -1.139.01 254.3  42103.
 4:27:59 0.64 319.51 357.15  6.09 1662 146.42   258.8  47034.  1.89  4.57 -19.37  -4.72  -8.32 0.18 0.34 0.23 -1.00  -1.0     -1.140.61 257.0  41454.
 4:28:39 0.64 319.51 357.14  6.09 1662 143.83   259.9  47460.  1.81  4.78 -19.46  -4.01  -7.92 0.16 0.28 0.26 -1.00  -1.0     -1.142.03 257.8  46635.
 4:29:20 0.64 319.51 357.14  6.09 1662 147.05   259.0  48282.  1.95  4.76 -19.70  -3.86  -7.69 0.19 0.28 0.21 -1.00  -1.0     -1.141.57 258.1  41658.
 4:30:00 0.64 319.51 357.13  6.09 1662 137.36   258.1  52044.  1.69  4.83 -20.08  -4.06  -7.64 0.37 0.81 0.26  0.92 251.7  26741.136.20 257.0  47073.
 4:30:40 0.64 319.51 357.12  6.09 1662 145.65   257.5  47408.  0.00  0.00 -19.86  -2.91  -7.76 0.15 0.25 0.26 -1.00  -1.0     -1.143.29 256.7  42431.
 4:31:39 0.64 319.51 357.12  6.09 1662 146.07   260.2  47246.  2.17  4.74 -20.04  -2.89  -3.48 0.18 0.25 0.18 -1.00  -1.0     -1.147.07 257.2  48142.
 4:32:19 0.64 319.51 357.11  6.09 1662 149.45   258.9  47928.  2.45  4.70 -20.16  -2.23  -3.49 0.13 0.34 0.35 -1.00  -1.0     -1.144.83 257.0  43091.
 4:32:42 0.64 319.51 357.11  6.09 1662 148.50   260.1  48665.  2.29  4.90 -20.21  -2.28  -3.35 0.18 0.31 0.32 -1.00  -1.0     -1.149.42 256.8  47700.
 4:33:23 0.64 319.51 357.10  6.09 1662 144.25   258.7  47886.  2.53  4.58 -20.30  -1.71  -2.93 0.15 0.26 0.26 -1.00  -1.0     -1.150.52 255.3  48152.
 4:34:03 0.64 319.51 357.09  6.09 1662 150.81   258.7  52274.  2.64  4.83 -20.68  -0.89  -4.82 0.17 0.42 1.39 -1.00  -1.0     -1.148.11 256.9  47080.
 4:34:44 0.64 319.51 357.09  6.09 1662 147.20   260.3  47207.  3.19  4.85 -21.42  -2.34  -6.14 0.25 0.43 0.27 -1.00  -1.0     -1.141.44 256.1  49136.
 4:35:24 0.64 319.51 357.08  6.09 1662 132.53   260.1  48162.  2.89  5.01 -21.71  -2.54  -6.30 0.17 0.39 0.18 -1.00  -1.0     -1.132.11 257.7  47993.
 4:36:05 0.64 319.51 357.08  6.09 1662 137.06   260.1  48811.  2.94  4.96 -21.54  -2.12  -5.93 0.14 0.18 0.29 -1.00  -1.0     -1.137.36 259.3  49136.
 4:36:45 0.64 319.51 357.07  6.09 1662 134.23   261.6  47674.  2.88  5.20 -21.73  -1.74  -5.21 0.29 0.50 0.41 -1.00  -1.0     -1.133.72 258.5  47723.
 4:37:26 0.64 319.51 357.06  6.09 1662 138.51   260.3  47739.  2.80  5.42 -21.37  -1.58  -5.01 0.22 0.16 0.51 -1.00  -1.0     -1.134.82 258.6  42431.
 4:38:06 0.64 319.51 357.06  6.09 1662 139.21   261.0  46229.  2.74  5.11 -21.36  -1.18  -5.46 0.24 0.20 0.28 -1.00  -1.0     -1.143.24 258.0  48227.
 4:38:47 0.64 319.51 357.05  6.09 1662 135.51   261.5  45992.  3.05  4.91 -21.60  -1.13  -5.42 0.20 0.16 0.17 -1.00  -1.0     -1.134.03 259.4  40502.
 4:39:27 0.64 319.51 357.05  6.09 1662 137.05   262.0  45738.  2.99  5.01 -21.39  -1.04  -5.29 0.11 0.12 0.29 -1.00  -1.0     -1.136.73 258.5  48496.
 4:40:08 0.64 319.51 357.04  6.09 1662 135.74   261.3  47947.  3.05  5.04 -21.79  -0.86  -4.86 0.19 0.11 0.37 -1.00  -1.0     -1.131.76 259.3  42259.
 4:40:48 0.64 319.51 357.04  6.09 1662 134.07   262.5  46232.  3.02  5.08 -21.84  -0.80  -4.85 0.14 0.33 0.20 -1.00  -1.0     -1.134.58 259.3  46859.
 4:41:29 0.64 319.51 357.03  6.09 1662 134.56   261.0  47606.  3.14  4.83 -21.70  -0.26  -4.82 0.16 0.20 0.19 -1.00  -1.0     -1.134.48 258.6  42068.
 4:42:09 0.64 319.51 357.02  6.09 1662 138.28   261.7  47583.  3.22  4.91 -21.68  -0.16  -4.67 0.17 0.21 0.15 -1.00  -1.0     -1.138.66 258.3  48607.
 4:42:50 0.64 319.51 357.02  6.09 1662 138.26   260.9  47769.  3.17  4.97 -21.65   0.21  -4.61 0.20 0.20 0.15 -1.00  -1.0     -1.134.61 258.7  42210.
 4:43:30 0.64 319.51 357.01  6.09 1662 136.71   262.4  47590.  3.06  4.96 -21.64   0.39  -4.45 0.16 0.19 0.20 -1.00  -1.0     -1.138.98 258.9  47424.
 4:44:11 0.64 319.51 357.01  6.09 1662 135.08   261.2  48763.  3.13  4.93 -21.63   0.47  -4.36 0.15 0.17 0.19 -1.00  -1.0     -1.135.84 258.6  43006.
 4:44:51 0.64 319.51 357.00  6.09 1662 138.52   262.2  48418.  3.09  4.84 -21.57   0.30  -4.50 0.13 0.19 0.25 -1.00  -1.0     -1.136.68 258.8  48402.
 4:45:32 0.64 319.51 356.99  6.09 1662 134.61   261.6  46823.  3.34  4.68 -21.54   0.16  -4.32 0.15 0.27 0.17 -1.00  -1.0     -1.136.55 260.2  46843.
 4:46:12 0.64 319.51 356.99  6.09 1662 134.88   262.4  46326.  3.38  4.76 -21.49   0.63  -4.27 0.21 0.82 0.43 -1.00  -1.0     -1.136.02 258.6  46349.
 4:46:53 0.64 319.51 356.98  6.09 1662 134.18   261.5  44644.  4.06  4.21 -20.63   3.70  -5.89 0.40 0.72 0.41 -1.00  -1.0     -1.133.07 258.4  38874.
 4:47:33 0.64 319.51 356.98  6.09 1662 136.43   260.4  48067.  3.47  4.80 -20.36   3.87  -5.90 0.21 0.44 0.38 -1.00  -1.0     -1.139.51 257.3  48919.
 4:48:14 0.64 319.51 356.97  6.09 1662 142.87   259.2  47843.  3.31  4.87 -20.43   3.43  -5.25 0.19 0.33 0.19 -1.00  -1.0     -1.142.31 255.2  48542.
 4:48:54 0.64 319.51 356.97  6.09 1662 140.86   260.5  48028.  3.23  4.99 -20.37   3.39  -5.19 0.20 0.38 0.26 -1.00  -1.0     -1.143.68 256.7  47304.
 4:49:35 0.64 319.52 356.96  6.09 1662 144.00   259.5  49562.  3.22  4.88 -20.21   3.35  -4.94 0.17 0.14 0.17 -1.00  -1.0     -1.143.50 256.1  47577.
 4:50:15 0.64 319.52 356.95  6.09 1662 141.80   260.7  49390.  3.29  4.84 -20.16   3.40  -4.73 0.21 0.11 0.20 -1.00  -1.0     -1.140.99 257.6  49481.
 4:50:56 0.64 319.52 356.95  6.09 1662 140.17   259.9  49273.  3.37  4.86 -20.17   3.82  -4.60 0.17 0.27 0.18 -1.00  -1.0     -1.141.81 257.2  53658.
 4:51:36 0.64 319.52 356.94  6.09 1662 142.30   261.2  49568.  3.33  4.89 -19.95   4.22  -4.56 0.15 0.23 0.11 -1.00  -1.0     -1.142.32 257.7  48850.
 4:52:17 0.64 319.52 356.94  6.09 1662 141.22   260.1  49627.  3.49  4.91 -19.82   4.62  -4.56 0.14 0.27 0.34 -1.00  -1.0     -1.141.28 257.2  43078.
 4:52:57 0.64 319.52 356.93  6.09 1662 143.74   261.4  48545.  3.48  4.91 -19.68   4.86  -4.36 0.11 0.15 0.20 -1.00  -1.0     -1.145.25 257.8  49055.
 4:53:38 0.64 319.52 356.92  6.09 1662 139.87   260.2  47502.  3.57  4.77 -19.49   5.54  -4.01 0.22 0.38 0.22 -1.00  -1.0     -1.142.53 259.2  48626.
 4:54:18 0.64 319.52 356.92  6.09 1662 142.56   261.5  47502.  3.46  4.83 -19.33   5.82  -3.92 0.19 0.24 0.26 -1.00  -1.0     -1.143.81 257.6  48246.
 4:54:59 0.64 319.52 356.91  6.09 1662 144.21   259.6  47791.  3.30  5.23 -18.98   6.41  -3.90 0.17 0.24 0.28 -1.00  -1.0     -1.145.69 258.3  50351.
 4:55:39 0.64 319.52 356.91  6.09 1662 142.43   261.3  48152.  3.60  5.20 -18.94   6.27  -4.90 0.19 0.40 0.59 -1.00  -1.0     -1.146.53 257.3  48691.
 4:56:20 0.64 319.52 356.90  6.09 1662 142.30   260.1  47112.  3.57  4.84 -18.98   5.98  -4.75 0.24 0.32 0.51 -1.00  -1.0     -1.138.78 257.5  42828.
 4:57:00 0.64 319.52 356.90  6.09 1662 141.14   260.6  47418.  3.57  4.87 -19.04   5.66  -4.29 0.16 0.25 0.23 -1.00  -1.0     -1.140.29 257.1  46661.
 4:57:41 0.64 319.52 356.89  6.09 1662 139.09   259.6  45904.  3.74  4.70 -18.70   6.53  -5.49 0.23 0.26 0.37 -1.00  -1.0     -1.135.12 256.3  40551.
 4:58:21 0.64 319.52 356.88  6.09 1662 140.60   261.0  47421.  3.86  5.04 -18.51   6.60  -5.07 0.16 0.22 0.28 -1.00  -1.0     -1.142.85 257.3  48659.
 4:59:02 0.64 319.52 356.88  6.09 1662 140.34   259.7  49003.  3.81  4.94 -18.44   6.61  -4.86 0.19 0.22 0.32 -1.00  -1.0     -1.139.54 256.8  42500.
 4:59:42 0.64 319.52 356.87  6.09 1662 142.76   260.9  47730.  3.80  4.86 -18.45   6.10  -4.80 0.21 0.36 0.33 -1.00  -1.0     -1.141.85 257.4  45839.
 5:00:23 0.64 319.52 356.87  6.09 1662 145.84   260.0  48724.  3.89  4.88 -18.50   6.53  -3.96 0.22 0.30 0.46 -1.00  -1.0     -1.143.33 256.3  46407.
 5:01:03 0.64 319.52 356.86  6.09 1662 141.43   262.1  48370.  3.85  4.86 -19.20   5.23  -5.22 0.27 0.53 0.46 -1.00  -1.0     -1.142.41 257.9  48483.
 5:01:44 0.64 319.52 356.85  6.09 1662 140.46   261.4  44501.  3.66  4.68 -18.53   5.86  -4.60 0.34 1.46 0.99 -1.00  -1.0     -1.135.85 258.8  40031.
 5:02:24 0.64 319.52 356.85  6.09 1662 136.63   260.7  39849.  4.44  5.08 -17.24   7.74  -2.46 0.73 0.61 0.84  1.62 253.3  52365.142.31 257.5  44085.
 5:03:05 0.64 319.52 356.84  6.09 1662 139.93   259.8  46164.  4.09  4.68 -18.11   5.38  -4.83 0.22 0.46 0.30 -1.00  -1.0     -1.139.09 256.6  40879.
 5:03:45 0.64 319.52 356.84  6.09 1662 145.27   258.2  51634.  4.13  4.77 -18.20   4.59  -4.64 0.21 0.31 0.29 -1.00  -1.0     -1.147.58 255.6  48116.
 5:04:26 0.64 319.52 356.83  6.09 1662 144.59   258.1  47379.  4.28  4.85 -18.09   5.15  -4.32 0.18 0.17 0.18 -1.00  -1.0     -1.145.65 254.1  45638.
 5:05:06 0.64 319.52 356.83  6.09 1662 142.27   258.2  41385.  4.24  4.75 -18.00   5.63  -3.68 0.22 0.39 0.65 -1.00  -1.0     -1.146.33 255.6  46635.
 5:05:47 0.64 319.52 356.82  6.09 1662 142.69   261.4  44754.  4.09  4.83 -18.15   5.74  -3.71 0.20 0.19 0.28 -1.00  -1.0     -1.141.16 257.9  40060.
