 1:35:03 0.32  56.15 120.62  2.66 1667  31.72   414.0 110889.-10.09 -3.52 -40.56 -22.63 -17.10 1.23 2.60 2.63 -1.00  -1.0     -1. 27.33 424.1 145697.
 1:35:44 0.32  56.15 120.61  2.66 1667  47.34   423.9 169511. -9.59 -5.78 -39.70 -23.77 -17.92 0.91 3.96 2.86 -1.00  -1.0     -1. 38.65 433.6 192526.
 1:36:24 0.32  56.15 120.61  2.66 1667  43.27   427.9 190561.-12.42 -0.91 -38.11 -31.04  -6.60 1.97 2.47 3.87 -1.00  -1.0     -1. 35.84 437.6 183561.
 1:37:05 0.32  56.15 120.61  2.66 1667  41.81   417.7 156673.-11.39 -3.62 -41.43 -23.44  -9.78 3.79 6.80 5.01 -1.00  -1.0     -1. 34.56 430.2 185471.
 1:37:45 0.32  56.15 120.60  2.66 1667  44.42   429.3 194602.-11.81 -3.14 -40.70 -24.83 -12.50 2.65 3.49 5.54 -1.00  -1.0     -1. 35.60 438.2 186721.
 1:38:26 0.32  56.16 120.60  2.66 1667  37.99   426.1 145027.  0.00 -6.36 -35.81 -25.46 -18.47 7.47 8.30 5.97 -1.00  -1.0     -1. 30.61 422.0 142965.
 1:39:06 0.32  56.16 120.60  2.66 1667  42.94   540.6 227785. -8.72  0.00 -16.75 -39.37  10.4010.21 4.0017.76  1.07 559.0 536645. 35.31 546.9 243540.
 1:39:47 0.32  56.16 120.59  2.66 1667  40.91   478.0 199605.-16.16  5.68 -28.84 -39.77   4.09 3.94 2.84 6.00 -1.00  -1.0     -1. 31.95 491.1 205010.
 1:40:27 0.32  56.17 120.59  2.66 1667  46.88   467.2 218959.-15.81  0.72 -28.15 -40.25  -5.63 4.90 2.44 4.44  1.27 483.7 488750. 39.70 483.9 240279.
 1:41:08 0.32  56.17 120.59  2.66 1667  43.41   455.4 234298.-15.91 -1.25 -31.70 -37.52 -11.64 1.38 1.10 2.35 -1.00  -1.0     -1. 34.50 471.0 234165.
 1:41:48 0.32  56.17 120.58  2.66 1667  46.98   475.2 294145.-15.09 -3.43 -27.51 -39.64 -13.71 1.28 1.58 2.92 -1.00  -1.0     -1. 37.64 489.9 274764.
 1:42:29 0.32  56.17 120.58  2.66 1667  43.14   484.3 216955.-15.82 -4.52 -24.33 -40.87 -15.80 2.28 1.07 2.44  1.13 499.0 502913. 34.16 498.9 218059.
 1:43:09 0.32  56.18 120.58  2.66 1667  42.46   477.4 208467.-16.03 -1.93 -21.03 -42.96  -8.12 7.66 3.14 7.42  1.01 518.6 479239. 32.27 496.6 217224.
 1:43:50 0.32  56.18 120.57  2.66 1667  18.21   481.8  47181.-16.94  0.60 -26.97 -34.15 -11.6213.37 9.9712.34 -1.00  -1.0     -1. 14.73 489.6  49792.
 1:44:30 0.32  56.18 120.57  2.66 1667  46.95   457.6 246834.-15.02 -2.66 -34.52 -33.96 -12.53 1.48 2.18 2.64 -1.00  -1.0     -1. 37.02 471.9 212953.
 1:45:11 0.32  56.19 120.56  2.66 1667  38.02   453.1 178850.-15.18 -3.04 -33.06 -34.10 -14.47 3.92 2.05 3.52 -1.00  -1.0     -1. 29.54 468.1 146518.
 1:45:51 0.32  56.19 120.56  2.66 1667  54.52   446.1 245713.-14.80  0.99 -33.84 -33.74 -12.55 2.56 3.09 5.20 -1.00  -1.0     -1. 43.62 456.1 245629.
 1:46:32 0.32  56.19 120.56  2.66 1667  41.79   468.0 193835.  0.00  0.00 -34.79 -32.20 -15.25 1.43 2.37 2.43 -1.00  -1.0     -1. 35.02 465.9 223370.
 1:47:12 0.32  56.19 120.55  2.67 1667  46.82   454.1 227454.-13.61 -4.85 -32.36 -35.20 -11.43 2.48 3.47 6.08 -1.00  -1.0     -1. 37.13 466.1 214369.
 1:47:53 0.32  56.19 120.55  2.67 1667  43.23   445.2 206046.-15.25 -1.22 -32.55 -35.99 -10.63 3.71 3.64 1.77  1.02 502.3 468324. 35.09 457.0 204286.
 1:48:33 0.32  56.20 120.55  2.67 1667  44.53   474.6 221214.-16.54  0.07 -35.08 -30.33 -11.74 7.3510.31 3.80 -1.00  -1.0     -1. 33.43 492.9 211601.
 1:49:14 0.32  56.20 120.55  2.67 1667  50.95   429.4 227259.-14.94 -2.77 -41.47 -21.37 -15.35 1.32 4.41 3.79  1.01 501.4 467375. 42.51 441.5 221188.
 1:49:54 0.32  56.20 120.54  2.67 1667  47.27   420.8 184834.-11.47 -2.05 -43.16 -21.14 -11.89 1.52 3.67 2.70 -1.00  -1.0     -1. 36.16 431.3 170258.
 1:50:35 0.32  56.21 120.53  2.67 1667  44.09   404.7 112439.-10.24 -1.60 -43.37 -21.80  -8.75 2.85 4.74 2.02 -1.00  -1.0     -1. 36.92 415.2 129812.
 1:51:15 0.32  56.21 120.53  2.67 1667  48.54   416.8 196944.-10.84 -0.16 -43.63 -23.01  -5.66 0.97 1.55 1.87 -1.00  -1.0     -1. 38.09 427.2 176820.
 1:51:56 0.32  56.21 120.53  2.67 1667  58.51   426.7 279972.-13.44 -2.00 -41.10 -25.56  -8.90 2.43 3.15 2.42 -1.00  -1.0     -1. 43.96 440.9 272159.
 1:52:36 0.32  56.21 120.53  2.67 1667  46.25   424.8 186026.-11.70 -2.11 -39.61 -28.00  -8.13 2.33 3.87 2.60 -1.00  -1.0     -1. 37.80 433.7 183733.
 1:53:17 0.32  56.22 120.52  2.67 1667  50.10   454.1 256378.-15.42 -0.12 -33.26 -35.77  -3.53 1.40 1.55 2.99  1.00 506.1 444818. 40.13 469.1 257349.
 1:53:57 0.32  56.22 120.52  2.67 1667  41.14   475.8 183207.-15.76 -4.89 -31.74 -35.76  -6.33 3.54 2.52 5.32 -1.00  -1.0     -1. 29.05 488.4 148490.
 1:54:38 0.32  56.22 120.52  2.67 1667  41.86   445.3 204110.-16.31  2.39 -36.13 -33.68  -2.62 1.72 1.59 3.56  0.98 516.7 693858. 32.65 458.6 191646.
 1:55:18 0.32  56.23 120.51  2.67 1667  49.00   452.6 258285.-14.68 -2.35 -32.79 -34.51 -12.53 3.87 1.97 4.55 -1.00  -1.0     -1. 39.74 470.3 279007.
 1:55:59 0.32  56.23 120.51  2.67 1667  41.02   462.7 226177.-14.84 -5.66 -32.66 -33.26 -16.58 3.71 3.04 3.18 -1.00  -1.0     -1. 32.61 478.2 198318.
 1:56:39 0.32  56.23 120.50  2.67 1667  40.23   436.0 183739.-13.93  2.20 -35.33 -32.09 -14.90 1.82 1.82 0.97  0.97 513.9 486021. 34.03 452.0 205793.
 1:57:20 0.32  56.23 120.50  2.67 1667  39.16   443.8 184045.-14.42 -4.10 -34.19 -27.57 -21.40 2.21 4.84 6.54 -1.00  -1.0     -1. 31.45 455.5 174822.
 1:58:00 0.32  56.24 120.50  2.67 1667  44.51   449.7 215561.-13.62 -5.05 -33.93 -27.75 -21.83 1.23 3.90 5.00 -1.00  -1.0     -1. 34.07 462.4 194670.
 1:58:41 0.32  56.24 120.49  2.67 1667  41.71   442.5 184607.-13.94 -5.90 -33.65 -26.59 -23.32 2.64 4.43 2.21 -1.00  -1.0     -1. 33.97 454.4 185230.
 1:59:21 0.32  56.24 120.49  2.67 1667  43.66   455.0 229611.-12.96  0.39 -24.86 -38.52 -15.00 3.85 3.63 2.81 -1.00  -1.0     -1. 39.46 468.8 275820.
 2:00:02 0.32  56.25 120.49  2.67 1667  37.16   497.1 161247.-17.03 -0.72 -21.94 -41.57 -11.83 3.35 1.81 1.24 -1.00  -1.0     -1. 28.64 509.5 157969.
 2:00:42 0.32  56.25 120.48  2.67 1667  45.19   476.1 209857.-15.76 -1.95 -24.97 -40.17 -11.65 2.55 1.55 1.25 -1.00  -1.0     -1. 36.26 494.6 212267.
 2:01:23 0.32  56.25 120.48  2.67 1667  36.82   412.9  96996.  0.00-10.75 -37.63 -22.00 -17.57 4.8711.55 2.44 -1.00  -1.0     -1. 30.46 409.6  79584.
 2:02:03 0.32  56.25 120.48  2.67 1667  45.99   458.4 251161.  0.00 -3.27 -36.74 -29.62 -12.98 1.32 0.75 2.73  1.00 505.4 394350. 38.10 457.7 239580.
 2:02:44 0.32  56.25 120.47  2.67 1667  41.77   437.2 202333.-14.03 -3.19 -38.44 -20.69 -21.29 0.97 4.01 3.89 -1.00  -1.0     -1. 33.58 450.4 178197.
 2:03:24 0.32  56.26 120.47  2.67 1667  40.97   429.1 171921. -9.30 -7.80 -38.09 -16.00 -25.56 1.61 3.39 0.91 -1.00  -1.0     -1. 34.12 434.2 166129.
 2:04:05 0.32  56.26 120.47  2.67 1667  46.28   438.2 240522.-12.40 -0.11 -35.37 -26.31 -18.48 1.38 4.22 3.34  1.25 500.6 496572. 36.41 450.6 216669.
 2:04:45 0.32  56.26 120.46  2.67 1667  44.45   448.1 238742.-11.62 -7.14 -34.49 -28.86 -14.44 2.66 4.73 5.66 -1.00  -1.0     -1. 36.50 457.6 239311.
 2:05:26 0.32  56.27 120.46  2.68 1667  67.21   469.0 508663.-14.86  0.00 -22.76 -37.62  -0.5212.13 9.0011.27 44.87 367.9 221103. 51.04 482.6 473541.
 2:06:06 0.32  56.27 120.46  2.68 1667  46.82   531.0 276843.-16.77  5.40  -6.02 -45.65  12.77 5.45 0.55 3.55 -1.00  -1.0     -1. 38.16 544.6 284172.
 2:06:47 0.32  56.27 120.45  2.68 1667  41.14   485.9 205936.-18.06  0.92 -11.59 -43.52   3.2614.51 2.1310.18  1.09 504.4 525341. 32.53 503.6 189804.
 2:07:27 0.32  56.27 120.45  2.68 1667  41.92   484.8 264119.-17.07  3.92 -22.26 -40.97  -4.73 4.96 7.57 7.91  1.08 520.6 545039. 31.53 503.8 233993.
 2:08:08 0.32  56.28 120.45  2.68 1667  38.79   419.7 154659.  0.00  0.00 -41.38  -5.84 -25.77 0.89 2.76 1.74 -1.00  -1.0     -1. 32.34 417.0 153941.
 2:08:48 0.32  56.28 120.44  2.68 1667  41.87   399.6 150014. -6.12 -0.17 -45.00 -13.86 -11.98 0.97 6.88 5.96 -1.00  -1.0     -1. 34.10 404.7 142503.
 2:09:29 0.32  56.28 120.44  2.68 1667  43.46   410.0 177440.-11.51  1.65 -43.50 -22.96  -1.96 2.40 3.90 2.62 -1.00  -1.0     -1. 35.44 420.3 174696.
 2:10:09 0.32  56.29 120.44  2.68 1667  37.94   435.8 181183.-14.58  1.34 -37.18 -31.50   2.35 1.68 2.63 6.75 -1.00  -1.0     -1. 31.38 451.4 203113.
 2:10:50 0.32  56.29 120.43  2.68 1667  41.39   433.6 218215.-14.59  2.66 -39.16 -26.91  -8.62 1.54 3.2710.14 -1.00  -1.0     -1. 32.77 448.7 197204.
 2:11:30 0.32  56.29 120.43  2.68 1667  -1.00    -1.0     -1. -1.00 -1.00 -36.60 -26.37 -19.92 1.90 1.73 2.39 -1.00  -1.0     -1. 35.52 454.9 229465.
 2:12:11 0.32  56.29 120.43  2.68 1667  44.93   438.5 239756.-12.63 -7.24 -37.74 -26.01 -18.66 0.76 1.22 1.45  0.86 523.3 629694. 34.52 452.0 209431.
 2:12:51 0.32  56.29 120.42  2.68 1667  40.40   459.3 199796.-14.52  0.37 -32.19 -29.42 -22.34 1.68 5.67 4.35  1.10 503.0 668104. 32.19 472.3 195807.
 2:13:32 0.32  56.30 120.42  2.68 1667  42.19   432.7 245333.-15.24 -2.03 -34.72 -32.00 -12.14 2.88 1.08 8.13 -1.00  -1.0     -1. 34.90 455.2 262849.
 2:14:12 0.32  56.30 120.42  2.68 1667  41.23   466.0 208736.-13.39 -7.47 -25.73 -29.53 -29.60 4.14 2.71 4.98  1.31 509.4 736231. 35.76 478.5 236410.
 2:14:53 0.32  56.30 120.41  2.68 1667  34.36   475.5 175589.-14.63 -7.31 -27.07 -34.72 -22.69 2.19 1.85 4.21 -1.00  -1.0     -1. 28.49 487.4 182099.
 2:15:33 0.32  56.31 120.41  2.68 1667  43.81   464.2 213479.-14.29 -0.60 -30.25 -34.09 -18.85 1.33 1.30 2.06  0.99 488.4 407032. 35.94 478.5 244102.
 2:16:14 0.32  56.31 120.40  2.68 1667  38.12   452.7 252772.-15.55 -3.53 -28.96 -33.86 -17.16 4.16 4.29 5.96 -1.00  -1.0     -1. 34.02 467.0 250843.
 2:16:54 0.32  56.31 120.40  2.68 1667  36.51   531.1 166948.-17.19 -3.80  -4.00 -45.64 -16.25 2.40 0.71 2.38 -1.00  -1.0     -1. 30.10 551.0 186280.
 2:17:35 0.32  56.32 120.40  2.68 1667  37.45   517.5 186202.-16.79 -3.86  -4.71 -44.53 -19.19 4.03 1.47 3.08 -1.00  -1.0     -1. 29.54 533.1 174582.
 2:18:15 0.32  56.32 120.39  2.68 1667  42.08   563.9 195122.-14.79 -4.96   2.11 -41.31 -25.28 4.86 2.02 2.77  1.25 556.6 618455. 32.20 574.5 185065.
 2:18:56 0.32  56.32 120.39  2.68 1667  -1.00    -1.0     -1. -1.00 -1.00  -4.78 -45.57 -15.80 4.62 2.10 4.58 -1.00  -1.0     -1. 35.67 548.9 264025.
 2:19:36 0.32  56.28 120.34  2.56 1667  -1.00    -1.0     -1. -1.00 -1.00 -38.47 -28.85   2.80 3.77 2.40 3.76 -1.00  -1.0     -1. -1.00  -1.0     -1.
 2:20:16 0.32  56.33 120.39  2.68 1667  35.43   486.1 191756.-17.13  0.00 -19.40 -39.90 -19.05 4.40 1.69 2.13  1.20 516.2 801096. 28.71 502.0 162423.
 2:20:57 0.32  56.33 120.38  2.68 1667  44.87   446.9 225206.-15.48  1.02 -33.85 -34.46  -3.62 4.91 1.82 4.32  0.85 512.2 491011. 35.57 460.7 198039.
 2:21:37 0.32  56.33 120.38  2.68 1667  41.98   475.6 237693.  0.00  0.00 -33.23 -35.34  -6.54 1.17 0.89 1.80 -1.00  -1.0     -1. 34.58 472.9 231839.
 2:22:18 0.32  56.29 120.33  2.56 1667  -1.00    -1.0     -1. -1.00 -1.00 -31.24 -36.08  -8.67 2.02 2.10 2.78 -1.00  -1.0     -1. -1.00  -1.0     -1.
 2:22:58 0.32  56.34 120.37  2.68 1667  45.26   467.6 245427.-15.98 -2.76   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 35.42 483.6 225693.
 2:23:39 0.32  56.34 120.37  2.69 1667  41.20   505.7 212446.-16.87  0.00 -12.50 -43.31  13.22 4.78 3.37 7.81 -1.00  -1.0     -1. 33.15 521.1 176245.
 2:24:19 0.32  56.34 120.36  2.69 1667  37.86   504.6 206228.-17.13  4.51 -18.33 -44.38   7.24 1.34 0.99 4.26 -1.00  -1.0     -1. 32.30 520.5 208246.
 2:25:00 0.32  56.35 120.36  2.69 1667  42.13   499.6 236955.-16.78 -0.02 -23.74 -41.40  -3.64 6.85 3.93 6.03 -1.00  -1.0     -1. 32.89 517.7 194787.
 2:25:41 0.32  56.35 120.36  2.69 1667  37.80   469.4 143147.-15.84  8.45 -31.46 -37.93   3.93 2.65 1.30 6.59  0.84 506.9 392635. 30.27 482.4 177821.
 2:26:21 0.32  56.35 120.35  2.69 1667  40.75   446.1 180436.-14.22  0.00 -36.03 -34.60  -1.92 1.96 1.92 2.09 -1.00  -1.0     -1. 32.26 460.3 188476.
 2:27:02 0.32  56.36 120.35  2.69 1667  39.65   458.1 176099.-15.53 -0.82 -34.46 -35.52  -4.33 2.12 3.89 4.12  0.98 496.9 519740. 31.51 470.8 153629.
 2:27:42 0.32  56.36 120.34  2.69 1667  41.99   405.5 142165. -8.85 -2.23 -45.46 -16.37 -12.08 0.98 3.30 2.62 -1.00  -1.0     -1. 33.76 415.9 158609.
 2:28:23 0.32  56.36 120.34  2.69 1667  36.80   420.4 131218.-11.31  0.78 -43.82 -22.58  -5.31 1.70 2.80 5.18 -1.00  -1.0     -1. 30.62 426.9 113651.
 2:29:03 0.32  56.36 120.34  2.69 1667  42.85   399.7 100423. -5.73 -2.23 -46.29  -7.92 -16.16 1.35 7.83 4.22 -1.00  -1.0     -1. 36.60 404.4 119793.
 2:29:44 0.32  56.36 120.33  2.69 1667  41.65   402.1 122431. -1.16 -4.87 -46.17  -4.24 -19.44 0.92 5.13 1.21 -1.00  -1.0     -1. 32.68 401.4 106189.
 2:30:24 0.32  56.37 120.33  2.69 1667  44.12   429.1 207330. -0.11 -8.64 -40.53  -8.58 -27.25 2.32 9.53 1.80  1.22 496.2 484124. 37.32 427.8 179438.
 2:31:05 0.32  56.37 120.33  2.69 1667  25.51   457.8 115691.  0.00 -2.31 -33.85 -25.08 -26.24 4.18 2.62 4.07 -1.00  -1.0     -1. 22.05 458.8 117614.
 2:31:45 0.32  56.37 120.32  2.69 1667  40.96   427.9 196857.-10.34 -4.59 -40.50 -22.24 -19.28 3.19 2.89 3.61 -1.00  -1.0     -1. 35.20 437.8 190314.
 2:32:26 0.32  56.38 120.32  2.69 1667  41.69   411.0 146931. -8.60 -3.67 -45.75 -13.94 -16.78 0.94 3.21 1.53 -1.00  -1.0     -1. 34.59 418.1 142156.
 2:33:06 0.32  56.38 120.32  2.69 1667  42.61   399.7 102723. -1.74 -5.16 -45.00  -0.83 -21.50 2.98 5.49 5.49 -1.00  -1.0     -1. 34.67 401.6 118699.
 2:33:47 0.32  56.38 120.31  2.69 1667  46.77   443.9 232164. -2.82 -6.44 -39.05   1.22 -31.00 3.80 3.09 5.79 -1.00  -1.0     -1. 38.35 445.7 203461.
 2:34:27 0.32  56.38 120.31  2.69 1667  37.88   413.3 140083. -2.43 -4.18 -42.19   0.45 -27.40 1.24 3.19 1.87 -1.00  -1.0     -1. 30.89 414.1 118858.
 2:35:08 0.32  56.39 120.31  2.69 1667  38.34   413.3 143777. -5.77 -3.32 -43.63  -3.87 -25.16 0.53 1.36 0.65  1.33 417.1 278614. 31.57 416.1 138589.
 2:35:48 0.32  56.39 120.30  2.69 1667  34.02   406.7 101160. -2.40 -3.71 -43.22   5.17 -24.99 0.75 4.97 1.53  1.29 434.2 293648. 28.08 409.6 100813.
 2:36:29 0.32  56.39 120.30  2.69 1667  36.83   398.2 106904. -2.11 -1.78 -45.87  -1.41 -20.34 0.57 2.51 1.27 -1.00  -1.0     -1. 30.92 397.9  99812.
 2:37:09 0.32  56.40 120.30  2.69 1667  42.24   385.4  92756. -5.00  2.97 -46.14  -0.34 -17.87 1.30 4.15 3.84  2.09 414.7 473820. 34.52 388.2  90843.
 2:37:50 0.32  56.40 120.29  2.69 1667  39.68   400.0 109333.  0.98 -6.21 -45.38  -1.19 -19.43 0.53 4.58 1.32 -1.00  -1.0     -1. 31.83 396.5  99624.
 2:38:30 0.32  56.40 120.29  2.69 1667  37.94   387.4  85805. -3.17  2.34 -47.83  -5.17  -9.07 0.87 5.27 6.56  1.61 423.0 330615. 31.22 387.2  83024.
 2:39:11 0.32  56.40 120.29  2.69 1667  33.09   397.8 116119. -2.81 -6.96 -43.79   1.16 -23.68 1.90 3.01 3.19  1.52 414.2 322559. 26.27 400.0 101771.
 2:39:51 0.32  56.40 120.28  2.69 1667  39.29   463.8 226606.  3.04 -6.43 -32.08  11.05 -35.80 3.82 2.94 3.48 -1.00  -1.0     -1. 32.28 460.7 212118.
 2:40:32 0.32  56.41 120.28  2.69 1667  38.83   444.0 197233. -2.93 -7.68 -34.53   6.15 -35.09 1.87 4.84 2.37 -1.00  -1.0     -1. 31.11 445.7 173455.
 2:41:12 0.32  56.41 120.28  2.69 1667  35.06   409.3 100757.  4.71 -2.19 -40.06  20.91 -14.97 1.74 9.8212.03 -1.00  -1.0     -1. 30.27 402.0 111351.
 2:41:53 0.32  56.41 120.27  2.69 1667  35.32   440.5 146067. 12.02  0.66 -35.52  31.63 -15.17 1.51 1.46 5.58  1.68 429.8 319427. 27.44 423.4 131397.
 2:42:33 0.32  56.42 120.27  2.70 1667  34.68   439.6 142234. 10.17 -6.05 -35.28  29.77 -18.01 2.37 1.49 4.30 -1.00  -1.0     -1. 28.08 427.8 147785.
 2:43:14 0.32  56.42 120.27  2.70 1667  40.69   436.4 162975. 11.21  0.23 -37.85  26.51 -17.97 1.91 2.99 1.47 -1.00  -1.0     -1. 32.69 420.0 159204.
 2:43:54 0.32  56.42 120.26  2.70 1667  35.61   430.8 123149. 10.27 -4.85 -36.72  24.30 -22.00 1.87 3.15 4.64 -1.00  -1.0     -1. 27.96 416.1 106231.
 2:44:35 0.32  56.42 120.26  2.70 1667  34.15   409.4 114313.  4.62 -7.23 -40.69  15.51 -23.52 1.28 1.77 2.16  1.64 421.7 311787. 28.00 402.6  99289.
 2:45:15 0.32  56.43 120.26  2.70 1667  35.02   408.3  94595.  6.20 -0.13 -41.69  18.60 -18.60 1.07 2.41 2.16  1.39 442.5 248455. 29.95 400.8 118803.
 2:45:56 0.32  56.43 120.25  2.70 1667  36.50   412.7 122269.  6.76 -6.11 -36.58  25.08 -21.33 2.98 4.49 1.73 -1.00  -1.0     -1. 29.30 403.5 109567.
 2:46:36 0.32  56.43 120.25  2.70 1667  34.24   432.0 140512.  9.91 -4.96 -36.64  24.32 -22.30 2.41 4.05 1.37 -1.00  -1.0     -1. 26.91 419.5 122603.
 2:47:17 0.32  56.44 120.24  2.70 1667  36.73   414.9 113995.  7.81 -5.33 -38.49  22.57 -20.85 2.22 1.03 4.17 -1.00  -1.0     -1. 29.10 403.3 105952.
 2:47:57 0.32  56.44 120.24  2.70 1667  37.21   426.7 145229.  5.21 -8.69 -37.35  20.91 -24.10 1.40 2.94 4.85 -1.00  -1.0     -1. 30.58 421.7 150894.
 2:48:38 0.32  56.44 120.24  2.70 1667  35.79   414.7 114154.  9.05  0.01 -41.03  17.81 -20.03 0.93 4.78 2.35 -1.00  -1.0     -1. 28.89 402.9 103038.
 2:49:18 0.32  56.44 120.23  2.70 1667  42.84   415.9 138482.  7.79 -4.47 -40.24  19.84 -19.92 1.55 2.70 1.46 -1.00  -1.0     -1. 33.09 404.9 127625.
 2:49:59 0.32  56.44 120.23  2.70 1667  35.68   413.5 115216.  6.18 -7.15 -41.65  15.52 -20.75 1.29 1.92 1.44  1.51 446.1 462178. 28.38 404.2 103753.
 2:50:39 0.32  56.45 120.23  2.70 1667  37.04   400.4  96872.  3.53 -1.08 -44.02  13.32 -14.47 1.44 4.03 2.01 -1.00  -1.0     -1. 30.27 394.0  88069.
 2:51:20 0.32  56.45 120.23  2.70 1667  33.39   447.7 201918.  0.00 -5.47 -33.70 -22.61 -19.26 6.5915.77 2.96 -1.00  -1.0     -1. 29.89 451.2 244407.
 2:52:00 0.32  56.46 120.22  2.70 1667  39.50   459.0 202288.-14.26 -5.43 -28.05 -33.06 -20.32 2.22 1.83 1.01  0.77 523.2 462321. 33.06 471.2 208164.
 2:52:41 0.32  56.46 120.21  2.70 1667  36.78   445.0 177856.-14.02 -5.50 -31.72 -28.90 -21.23 1.98 1.93 1.26 -1.00  -1.0     -1. 29.81 457.2 175209.
 2:53:21 0.32  56.46 120.21  2.70 1667  37.04   437.9 180955.-13.16 -5.69 -33.46 -28.63 -19.37 1.79 2.15 0.95 -1.00  -1.0     -1. 31.45 455.8 192708.
 2:54:02 0.32  56.46 120.21  2.70 1667  39.94   427.0 170018.-12.87 -5.93 -35.26 -26.34 -20.22 2.97 2.95 1.49 -1.00  -1.0     -1. 29.69 438.9 147574.
 2:54:42 0.32  56.46 120.21  2.70 1667  37.34   465.2 172081.-13.23 -8.53 -30.34 -27.01 -25.85 3.31 2.61 1.50  1.05 487.4 424353. 29.46 476.1 168891.
 2:55:23 0.32  56.47 120.20  2.70 1667  41.62   447.3 190058.-12.18 -2.66 -29.83 -23.91 -28.45 4.92 1.89 4.79 -1.00  -1.0     -1. 32.46 457.4 187673.
 2:56:03 0.32  56.47 120.20  2.70 1667  29.31   446.2 138599.-11.78 -4.16 -30.42 -24.13 -28.60 2.40 1.53 2.20  0.94 503.3 621417. 22.84 458.7 162969.
 2:56:44 0.32  56.47 120.19  2.70 1667  39.94   442.3 210286.-13.19 -2.01 -30.50 -24.70 -28.54 1.68 2.34 3.87 -1.00  -1.0     -1. 31.74 454.8 183684.
 2:57:24 0.32  56.48 120.19  2.70 1667  35.67   450.1 186835.-10.31 -5.18 -32.36 -20.13 -29.73 2.28 1.47 2.89 -1.00  -1.0     -1. 29.74 462.6 185308.
 2:58:05 0.32  56.48 120.19  2.70 1667  36.28   538.6 165044. -8.32 -7.77 -15.26 -19.07 -39.8710.46 1.95 4.88 -1.00  -1.0     -1. 30.71 544.3 162046.
 2:58:45 0.32  56.48 120.18  2.70 1667  38.86   475.7 194787. -8.56 -7.63 -24.29 -14.80 -38.43 4.26 2.80 1.90  1.02 494.4 425327. 31.22 484.9 164609.
 2:59:26 0.32  56.48 120.18  2.70 1667  35.64   414.2 138063. -8.18 -3.52 -39.25 -14.87 -22.65 3.17 3.87 3.56 -1.00  -1.0     -1. 31.30 418.2 140895.
 3:00:06 0.32  56.49 120.18  2.71 1667  33.64   410.7 138141. -5.30 -3.47 -40.15 -12.17 -23.52 1.01 5.65 2.83 -1.00  -1.0     -1. 28.17 420.0 149968.
 3:00:47 0.32  56.49 120.17  2.71 1667  36.95   423.4 156371. -0.94 -5.40 -38.04  -9.98 -25.41 2.4310.55 7.08 -1.00  -1.0     -1. 31.61 421.4 156358.
 3:01:27 0.32  56.49 120.17  2.71 1667  34.95   431.1 123091.  0.00  0.00 -37.52 -30.93  -1.09 1.90 2.24 2.39 -1.00  -1.0     -1. 30.87 431.3 154630.
 3:02:08 0.32  56.50 120.17  2.71 1667  38.89   422.1 156969.-14.59  4.72 -38.35 -29.00  -1.60 2.09 3.37 3.55 -1.00  -1.0     -1. 29.62 434.7 133687.
 3:02:48 0.32  56.50 120.16  2.71 1667  43.87   403.5 163037.-11.43  0.85 -39.79 -24.60  -1.31 3.85 7.80 5.05 -1.00  -1.0     -1. 36.85 415.8 197662.
 3:03:29 0.32  56.50 120.16  2.71 1667  39.37   439.5 192150.-15.90  2.82 -37.26 -29.13  -3.42 1.96 4.04 5.27 -1.00  -1.0     -1. 31.28 453.1 184785.
 3:04:09 0.32  56.50 120.16  2.71 1667  42.05   412.2 187858.-13.04  2.47 -39.54 -22.94  -6.07 2.30 6.0110.13 -1.00  -1.0     -1. 32.78 424.8 184782.
 3:04:50 0.32  56.50 120.15  2.71 1667  29.67   432.5 111347.-15.26  6.41 -36.56 -29.36   7.85 1.41 1.77 6.60  0.67 521.3 586958. 23.17 445.8  90135.
 3:05:30 0.32  56.51 120.15  2.71 1667  32.69   421.7 126076.-13.01  9.68 -36.96 -28.21  10.66 1.90 3.14 2.90 -1.00  -1.0     -1. 27.47 434.8 147496.
 3:06:11 0.32  56.51 120.15  2.71 1667  34.69   420.8 139567.-13.28  7.42   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 27.48 431.0 119043.
 3:06:51 0.32  56.51 120.14  2.71 1667  39.01   432.8 162615.-14.70  1.97 -36.12 -29.68  -0.97 3.86 3.37 7.62 -1.00  -1.0     -1. 30.41 445.6 146161.
 3:07:32 0.32  56.52 120.14  2.71 1667  38.85   439.5 177161.-15.72  5.03 -33.51 -33.45   9.33 1.62 1.50 2.47 -1.00  -1.0     -1. 29.83 454.0 172522.
 3:08:12 0.32  56.52 120.14  2.71 1667  37.69   465.0 195421.-15.51  9.90 -29.89 -34.21  16.15 1.56 1.82 2.40 -1.00  -1.0     -1. 30.39 479.2 187400.
 3:08:53 0.32  56.52 120.13  2.71 1667  37.01   489.6 231134.-13.98 14.30 -33.26 -27.98  16.66 6.42 3.69 6.30  1.14 518.5 708008. 27.02 504.2 222425.
 3:09:33 0.32  56.52 120.13  2.71 1667  37.33   417.2 184408.-14.15  6.64 -39.87 -23.58   8.24 1.92 3.04 4.24 -1.00  -1.0     -1. 30.71 430.9 165983.
