1975/013   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
13:25:35 0.89 350.67 111.67 -3.35 1623   4.55   645.6 203451. -4.71  2.02   7.99  -0.02  -1.92 0.21 0.49 0.38  0.14 700.9 713517.  4.15 654.4 250255.
13:26:16 0.89 350.67 111.66 -3.35 1623   4.42   652.4 227035. -5.00  2.38   7.80   0.28  -1.96 0.19 0.30 0.32  0.16 687.9 725576.  4.61 648.9 205228.
13:26:56 0.89 350.67 111.66 -3.35 1623   4.41   647.3 159831. -3.33  1.53   7.71  -1.50  -1.95 0.27 1.15 0.77  0.16 722.71093561.  4.40 644.6 146512.
13:27:37 0.89 350.67 111.65 -3.35 1623   4.12   646.2 147048. -3.00  2.16   7.79  -2.37  -1.64 0.22 0.34 0.34  0.16 710.21054059.  4.22 643.3 121681.
13:28:17 0.89 350.67 111.65 -3.35 1623   4.24   640.9 101466. -3.16  1.99   7.91  -2.03  -1.60 0.21 0.34 0.35  0.15 729.71286077.  4.21 644.5 149627.
13:28:58 0.89 350.67 111.64 -3.35 1623   4.18   642.7 135393. -4.09  2.00   8.08  -1.21  -1.73 0.19 0.31 0.26  0.16 693.2 652602.  4.22 637.9 116555.
13:29:38 0.89 350.67 111.63 -3.35 1623   4.54   650.0 172740. -2.06  1.55   7.52  -3.05  -1.64 0.33 0.59 0.54  0.15 701.1 921003.  4.23 647.7 147776.
13:30:19 0.89 350.67 111.63 -3.35 1623   4.35   649.9 143468. -1.90  2.15   7.77  -2.70  -1.41 0.31 0.61 0.22  0.11 686.3 601874.  4.39 651.6 183320.
13:30:59 0.89 350.67 111.62 -3.35 1623   4.38   636.5 113024. -3.49  1.14   8.10  -1.98  -1.11 0.20 0.29 0.31  0.12 710.9 728902.  4.06 643.7 140106.
13:31:40 0.89 350.67 111.62 -3.35 1623   4.39   652.4 146213. -1.73  0.26   7.45  -3.33  -1.41 0.50 0.88 0.65  0.13 748.31195432.  4.46 651.2 205108.
13:32:20 0.89 350.67 111.61 -3.35 1623   4.33   648.2 192520. -2.64  1.90   7.32  -3.32  -1.78 0.25 0.53 0.37  0.17 702.8 772977.  4.12 648.7 148058.
13:33:01 0.89 350.67 111.60 -3.35 1623   3.99   650.7 150140. -1.75  1.27   7.20  -3.73  -1.22 0.29 0.48 0.51  0.15 693.9 644702.  4.06 654.6 214710.
13:33:41 0.89 350.67 111.60 -3.35 1623   4.49   662.5 190801. -1.37  1.15   6.23  -5.44   0.20 0.30 0.47 0.54  0.19 710.0 710399.  4.46 659.1 149816.
13:34:22 0.89 350.67 111.59 -3.35 1623   4.46   665.3 231186. -0.47  0.80   6.03  -5.68   0.19 0.38 0.59 0.44  0.15 711.5 998550.  4.30 666.0 186955.
13:35:02 0.89 350.67 111.58 -3.35 1623   4.61   663.1 173961. -1.11  1.10   6.08  -5.61  -0.36 0.28 0.46 0.43  0.16 728.6 812894.  4.43 665.7 230978.
13:35:43 0.89 350.67 111.58 -3.35 1623   4.34   658.3 229367. -1.43  0.81   6.75  -4.76  -0.23 0.41 0.51 0.37  0.18 709.51129528.  4.20 656.6 207888.
13:36:23 0.89 350.67 111.57 -3.35 1623   4.92   652.0 190447. -2.25  1.39   7.32  -3.81  -0.15 0.28 0.43 0.41  0.13 706.3 829319.  4.63 655.8 227165.
13:37:04 0.89 350.67 111.56 -3.35 1623   4.50   659.7 236182. -1.70  0.56   7.24  -4.02  -0.29 0.22 0.40 0.33  0.15 720.3 718299.  4.69 653.5 205575.
13:37:44 0.89 350.67 111.56 -3.35 1623   4.33   662.4 175365. -0.98  0.84   6.43  -5.16  -0.15 0.39 0.57 0.62  0.18 701.4 737842.  4.34 663.6 236176.
13:38:25 0.89 350.67 111.55 -3.35 1623   4.57   665.2 231810. -1.68  2.98   6.54  -4.32  -1.76 0.42 0.90 1.65  0.21 718.11110193.  4.53 660.7 210549.
13:39:05 0.89 350.67 111.55 -3.35 1623   4.05   672.2 186436. -1.64  3.59   5.92  -4.24  -3.64 0.54 0.55 0.81  0.15 709.1 754682.  4.16 670.3 239398.
13:39:46 0.89 350.67 111.54 -3.35 1623   4.00   655.8 155487. -1.86  1.90   6.67  -4.33  -1.48 0.41 0.91 0.92  0.17 692.2 634099.  4.58 658.8 171220.
13:40:26 0.89 350.67 111.53 -3.35 1623   4.43   666.7 251301. -2.57  3.24   6.70  -4.06  -2.02 0.39 0.93 0.88  0.14 734.81069652.  4.62 664.2 247247.
13:41:07 0.89 350.67 111.53 -3.35 1623   4.96   653.2 215912. -2.79  1.98   7.31  -3.30  -1.28 0.30 0.51 0.69  0.18 682.7 944704.  4.90 650.9 200008.
13:41:47 0.89 350.67 111.52 -3.35 1623   4.65   650.6 170872. -2.67  1.51   7.56  -3.07  -0.75 0.23 0.44 0.41  0.19 703.7 894184.  4.54 656.1 234802.
13:42:28 0.89 350.67 111.51 -3.35 1623   4.81   650.6 210276. -3.61  1.49   7.84  -2.50  -0.30 0.24 0.72 0.63  0.19 698.11144081.  4.41 651.2 182362.
13:43:08 0.89 350.66 111.51 -3.35 1623   4.57   649.3 181780. -3.77  2.06   8.13  -1.46  -0.95 0.24 0.41 0.48 -1.00  -1.0     -1.  4.44 650.3 152138.
13:43:49 0.89 350.66 111.50 -3.35 1623   4.41   648.6 148991. -5.46  2.15   8.26   0.02  -0.81 0.21 0.47 0.63 -1.00  -1.0     -1.  4.74 650.0 195762.
13:44:29 0.89 350.66 111.50 -3.35 1623   4.05   654.6 171067. -1.96  1.21   7.51  -3.10  -1.15 0.24 0.43 0.32  0.16 702.9 922250.  4.17 659.6 247854.
13:45:10 0.89 350.66 111.49 -3.35 1623   4.62   654.8 204172. -3.01  1.77   8.13  -1.57  -0.91 0.23 0.42 0.58  0.15 684.0 840753.  4.83 653.3 192663.
13:45:50 0.89 350.66 111.48 -3.35 1623   4.54   648.6 159155. -4.53  1.54   8.27   0.35  -0.82 0.20 0.59 0.63  0.11 707.0 634099.  4.18 647.2 143007.
13:46:31 0.89 350.66 111.48 -3.35 1623   4.79   656.0 231332. -2.63  0.66   7.31  -2.56  -1.03 0.76 1.68 1.07 -1.00  -1.0     -1.  4.64 653.7 205465.
13:47:11 0.89 350.66 111.47 -3.35 1623   4.10   677.1 170115. -0.38  2.35   6.04  -4.73  -1.48 1.37 1.63 1.04  0.15 705.9 813934.  4.24 682.0 189658.
13:47:52 0.89 350.66 111.47 -3.35 1623   4.95   680.0 244596.  0.43  1.87   5.69  -5.52  -1.02 1.28 1.41 0.79  0.17 707.51201669.  4.58 681.2 203068.
13:48:32 0.89 350.66 111.46 -3.35 1623   4.48   681.1 242829. -0.47  1.57   5.44  -6.15  -1.10 0.67 0.62 0.55  0.16 705.0 791273.  4.34 677.3 252236.
13:49:13 0.89 350.66 111.45 -3.35 1623   4.60   661.1 244596. -2.05  1.87   6.63  -4.10  -2.08 0.77 1.27 1.01  0.15 718.11051149.  4.71 654.9 206517.
13:49:53 0.89 350.66 111.45 -3.35 1623   4.37   653.7 196996. -2.21  1.87   7.32  -3.51  -1.64 0.24 0.45 0.49  0.16 710.6 718299.  4.41 660.9 241555.
13:50:34 0.89 350.66 111.44 -3.35 1623   4.18   657.1 229211. -1.66  1.42   7.22  -4.21  -1.36 0.27 0.33 0.36  0.17 707.1 894184.  4.25 655.1 211289.
13:51:14 0.89 350.66 111.43 -3.35 1623   4.52   652.5 169284. -2.65  2.27   7.31  -3.82  -1.95 0.24 0.34 0.35  0.16 711.3 803747.  4.36 649.9 151427.
13:51:55 0.89 350.66 111.43 -3.35 1623   4.12   647.2 145680. -3.05  2.41   7.79  -2.69  -1.93 0.16 0.31 0.26  0.15 687.1 538880.  4.22 644.9 123555.
13:52:35 0.89 350.66 111.42 -3.35 1623   4.65   650.3 167188. -3.66  2.52   7.98  -2.17  -1.54 0.23 0.79 0.62  0.14 704.5 736594.  4.59 654.5 232473.
13:53:16 0.89 350.66 111.42 -3.35 1623   4.20   648.5 153672. -2.57  1.74   7.78  -3.16  -0.80 0.27 0.57 0.35  0.15 711.31026617.  4.39 650.7 190685.
13:53:56 0.89 350.66 111.41 -3.35 1623   4.52   651.7 177704. -3.20  2.07   7.94  -2.56  -1.01 0.25 0.48 0.46  0.15 708.2 606448.  4.38 648.3 153340.
13:54:37 0.89 350.66 111.40 -3.35 1623   4.71   659.0 224053. -2.78  2.67   7.49  -3.40  -1.27 0.22 0.47 0.52  0.14 723.5 729942.  4.76 653.8 194118.
13:55:17 0.89 350.66 111.40 -3.35 1623   4.42   668.2 177496. -1.30  2.04   6.95  -3.92  -1.76 0.78 1.55 0.87  0.17 707.0 673808.  4.02 672.1 222974.
13:55:58 0.89 350.66 111.39 -3.35 1623   4.33   666.9 198650. -1.10  2.32   6.34  -5.60  -1.94 0.30 0.42 0.26  0.15 721.2 776304.  3.93 665.2 173442.
13:56:38 0.89 350.66 111.38 -3.35 1623   4.13   670.5 162527. -0.76  2.26   6.25  -5.78  -2.02 0.25 0.21 0.22  0.14 716.1 681501.  4.27 669.7 219596.
13:57:19 0.89 350.66 111.38 -3.35 1623   4.18   664.0 199117. -1.10  2.10   6.41  -5.31  -2.61 0.33 0.66 0.35  0.13 714.01080463.  3.96 667.1 183161.
13:57:59 0.89 350.66 111.37 -3.35 1623   4.27   670.5 172818. -1.45  3.13   5.91  -5.37  -3.19 0.33 0.37 0.39  0.13 709.7 725576.  4.22 671.4 232070.
13:58:40 0.89 350.66 111.36 -3.35 1623   3.98   657.2 151667. -1.71  2.58   6.53  -4.88  -2.74 0.53 0.64 0.64  0.16 713.2 918300.  4.12 657.8 189983.
13:59:20 0.89 350.66 111.36 -3.35 1623   3.94   663.1 177808. -1.75  2.50   6.62  -4.86  -2.54 0.38 0.64 0.55  0.12 734.11083373.  4.03 658.5 163082.
14:00:01 0.89 350.66 111.35 -3.35 1623   4.11   654.9 143436. -1.88  2.65   6.89  -4.69  -2.14 0.25 0.42 0.33  0.21 708.61244913.  4.24 657.6 188664.
14:00:41 0.89 350.66 111.35 -3.35 1623   4.13   653.7 166431. -1.99  2.19   7.30  -4.28  -1.72 0.27 0.45 0.28  0.10 711.1 659879.  4.16 651.5 150514.
14:01:22 0.89 350.66 111.34 -3.35 1623   4.12   654.0 145115. -2.11  2.05   7.42  -4.27  -1.66 0.21 0.45 0.24  0.08 726.5 816221.  3.98 656.0 163037.
14:02:02 0.89 350.66 111.33 -3.35 1623   4.00   653.7 168325. -1.57  1.86   7.37  -4.10  -1.64 0.37 0.60 1.04  0.13 705.9 630981.  4.09 650.9 159707.
14:02:43 0.89 350.66 111.33 -3.35 1623   4.39   653.0 149877. -1.75  2.43   7.42  -3.86  -0.73 0.20 0.41 0.49  0.17 717.71227865.  4.42 657.0 175436.
14:03:23 0.89 350.66 111.32 -3.35 1623   4.06   653.8 203084. -1.76 -0.17   7.45  -3.71   0.71 0.33 0.81 1.26  0.18 721.41078176.  3.74 650.3 150391.
14:04:04 0.89 350.66 111.31 -3.35 1623   4.20   646.6 149088. -2.20  0.94   7.40  -3.98  -0.23 0.25 0.43 0.60  0.14 692.3 607280.  4.16 643.6 128421.
14:04:44 0.89 350.66 111.31 -3.35 1623   4.53   655.6 169183. -1.52  1.51   7.43  -3.95  -0.11 0.34 0.54 0.44  0.13 702.5 682332.  4.46 651.9 155042.
14:05:25 0.89 350.66 111.30 -3.35 1623   4.09   649.5 152028. -1.56  1.18   7.56  -4.21  -0.22 0.23 0.31 0.27  0.10 695.3 606656.  4.20 644.1 131533.
14:06:05 0.89 350.66 111.30 -3.35 1623   4.31   648.8 178058. -2.01  1.28   7.50  -4.12  -0.80 0.28 0.32 0.44  0.14 706.3 605825.  3.70 650.3 136159.
14:06:46 0.89 350.66 111.29 -3.35 1623   4.26   647.4 134236. -2.03  0.92   7.47  -4.02  -0.88 0.36 0.50 0.44  0.15 705.8 921003.  4.37 642.8 121349.
14:07:26 0.89 350.66 111.28 -3.35 1623   4.41   647.2 148139. -1.73  0.58   7.46  -4.24  -0.39 0.25 0.42 0.66  0.14 683.9 838882.  4.19 646.2 131423.
14:07:48 0.89 350.66 111.28 -3.35 1623  -1.00    -1.0     -1. -1.00 -1.00   7.44  -4.39  -0.19 0.24 0.36 0.42 -1.00  -1.0     -1. -1.00  -1.0     -1.
14:08:07 0.89 350.66 111.28 -3.35 1623   4.44   645.5 135734. -1.79  0.56   7.58  -4.16  -0.26 0.25 0.35 0.37  0.09 694.0 666948.  4.30 643.1 113953.
14:08:47 0.89 350.66 111.27 -3.35 1623   4.37   641.7 118052.  0.00  0.00   7.65  -4.04   0.39 0.22 0.34 0.29 -1.00  -1.0     -1. -1.00  -1.0     -1.
14:09:28 0.89 350.66 111.27 -3.35 1623   4.13   645.7 134964. -1.47  0.86   7.74  -4.37   0.28 0.17 0.29 0.20  0.10 677.5 480044.  4.01 641.5 111432.
14:10:08 0.89 350.66 111.26 -3.35 1623   4.05   645.1  95459. -1.58  1.20   8.01  -4.11   0.58 0.20 0.22 0.15  0.14 678.11123914.  4.10 646.1 130802.
14:10:49 0.89 350.66 111.25 -3.35 1623   3.99   649.3 129094. -0.78  1.18   7.56  -4.61  -0.53 0.25 0.32 0.32  0.10 688.0 642415.  3.97 645.6 120411.
14:11:29 0.89 350.66 111.25 -3.35 1623   4.11   646.6  97775. -1.29  1.61   7.70  -4.41  -0.65 0.24 0.35 0.43  0.16 677.81047615.  4.04 645.6 130718.
14:12:10 0.89 350.66 111.24 -3.35 1623   3.83   648.0 138816. -1.42 -0.04   7.75  -4.33   0.95 0.21 0.41 0.64  0.12 689.9 572352.  3.82 642.7 113098.
14:12:50 0.89 350.66 111.23 -3.35 1623   4.02   652.4 135185. -0.84  1.82   7.42  -5.12  -0.52 0.30 0.38 0.52  0.13 694.5 952812.  3.94 650.8 131446.
14:13:31 0.89 350.66 111.23 -3.35 1623   3.91   629.4 218862.  0.00  1.24   6.72  -5.13  -1.11 0.38 0.53 0.36  0.14 668.5 771730.  4.37 634.9 238953.
14:14:11 0.89 350.66 111.22 -3.35 1623   4.54   640.9 237953.  0.00  0.00   6.11  -5.34  -1.42 0.42 0.51 0.52  0.18 693.41019964.  4.50 636.2 216958.
14:14:52 0.89 350.66 111.21 -3.35 1623   4.78   644.9 190100.  0.00  2.44   5.88  -5.61  -1.81 0.26 0.29 0.19  0.13 713.0 769859.  4.78 641.6 223315.
14:15:32 0.89 350.66 111.21 -3.35 1623   5.01   647.4 206352.  0.04  2.31   5.57  -5.53  -2.23 0.24 0.39 0.30  0.13 684.11024122.  4.68 646.8 173669.
14:16:13 0.89 350.66 111.20 -3.35 1623   4.75   645.3 168878.  0.00  2.55   5.72  -5.55  -2.43 0.27 0.35 0.27  0.14 698.0 924745.  4.82 645.4 201882.
14:16:53 0.89 350.66 111.20 -3.35 1623   4.69   639.0 206430. -0.27  2.40   6.43  -5.25  -2.10 0.35 0.41 0.35  0.15 668.8 892936.  4.58 631.7 194635.
14:17:34 0.89 350.66 111.19 -3.35 1623   4.66   637.9 187582. -0.38  2.03   6.82  -4.91  -1.74 0.21 0.39 0.28  0.13 699.5 957594.  4.49 634.1 168614.
14:18:14 0.89 350.66 111.18 -3.35 1623   4.52   640.9 182576. -0.53  2.08   6.89  -5.23  -1.72 0.18 0.25 0.25  0.11 698.7 858425.  4.15 641.6 164489.
14:18:54 0.89 350.66 111.18 -3.35 1623   4.41   643.3 169813.  0.00  0.00   6.83  -5.39  -1.80 0.21 0.21 0.29 -1.00  -1.0     -1. -1.00  -1.0     -1.
14:23:41 0.89 350.66 111.13 -3.35 1623   4.18   638.4 219001. -0.02  2.74   6.63  -4.77  -2.88 0.31 0.27 0.30  0.18 685.31037220.  3.83 633.5 215607.
14:24:22 0.89 350.66 111.13 -3.35 1623   3.71   640.0 282125. -0.16  2.79   6.46  -4.45  -3.54 0.42 0.38 0.52  0.17 676.7 629525.  3.89 639.8 248377.
14:25:03 0.89 350.66 111.12 -3.35 1623   3.92   637.0 235117.  0.51  3.19   6.06  -4.18  -3.83 0.46 0.57 0.42  0.17 665.5 608319.  3.98 631.3 226421.
14:25:43 0.89 350.66 111.12 -3.35 1623   4.70   631.5 216055.  0.00  2.79   5.26  -4.97  -3.73 0.41 0.41 0.47  0.16 678.3 600211.  4.14 629.2 188196.
14:26:24 0.89 350.66 111.11 -3.35 1623   4.45   635.2 228214.  0.83  2.79   5.73  -4.70  -3.66 0.38 0.39 0.56  0.12 701.9 687114.  4.21 630.0 201840.
14:27:04 0.89 350.66 111.10 -3.35 1623   4.50   632.5 215555.  0.00  3.48   5.18  -4.96  -4.20 0.27 0.36 0.44  0.16 679.9 690440.  4.35 637.7 241747.
14:27:45 0.89 350.66 111.10 -3.35 1623   4.26   636.9 211926.  0.60  3.99   4.85  -4.96  -4.73 0.55 0.34 0.49  0.19 679.31040130.  4.20 637.0 189021.
14:28:25 0.89 350.66 111.09 -3.35 1623   4.26   649.6 180004.  0.00  3.49   3.82  -5.77  -4.57 0.49 0.52 0.45  0.17 677.8 620378.  4.14 648.8 193290.
14:29:06 0.89 350.66 111.08 -3.35 1623   4.67   645.4 220840.  0.00  0.00   3.61  -5.34  -5.14 0.28 0.44 0.37  0.18 673.1 911232.  4.31 647.2 185753.
14:29:46 0.89 350.66 111.08 -3.35 1623   4.17   643.4 170187.  0.00  0.00   4.08  -4.57  -5.58 0.31 0.77 0.70  0.17 675.1 678590.  4.02 636.3 174179.
14:30:27 0.89 350.66 111.07 -3.35 1623   4.43   653.0 216003.  0.00  4.83   4.70  -4.16  -5.55 0.74 0.50 0.72  0.16 674.5 938051.  4.26 651.7 194456.
14:31:07 0.89 350.66 111.06 -3.35 1623   4.34   635.1 205182.  0.00  3.12   5.43  -4.63  -4.65 0.40 0.43 0.40  0.16 678.0 657592.  4.33 637.3 230809.
14:31:48 0.89 350.66 111.06 -3.35 1623   4.56   641.2 222591.  1.36  3.61   4.73  -5.60  -4.60 0.51 0.71 0.73  0.11 699.1 462580.  4.43 640.7 216737.
14:32:28 0.89 350.66 111.05 -3.35 1623   4.41   648.0 184922.  0.00  1.23   3.89  -7.36  -2.25 0.38 0.71 0.74  0.16 683.8 496884.  4.70 648.2 220395.
14:33:09 0.89 350.66 111.05 -3.35 1623   4.47   649.0 210058.  3.33  1.92   3.74  -7.49  -2.26 0.32 0.34 0.37  0.19 679.0 937427.  4.35 644.0 208778.
14:33:49 0.89 350.66 111.04 -3.35 1623   4.35   650.1 176697.  0.00  1.37   3.31  -7.78  -1.66 0.39 0.31 0.28  0.14 689.5 622457.  4.36 652.6 216474.
14:34:30 0.89 350.66 111.03 -3.35 1623   4.32   657.2 218108.  3.44  1.41   3.52  -7.83  -1.34 0.42 0.33 0.24  0.17 679.2 674224.  4.19 652.4 176908.
14:35:10 0.89 350.66 111.03 -3.35 1623   4.55   640.3 205939.  0.00  1.76   4.28  -7.25  -1.66 0.43 0.34 0.27  0.17 683.0 574016.  4.41 639.4 217182.
14:35:51 0.89 350.66 111.02 -3.35 1623   4.05   653.2 191669.  0.00  2.32   3.51  -7.62  -1.55 0.46 0.46 0.70  0.15 687.8 970899.  3.99 648.3 160064.
14:36:31 0.89 350.66 111.01 -3.35 1623   4.14   650.6 181582.  0.00  1.07   3.16  -7.82  -1.60 0.32 0.33 0.24  0.15 683.1 582332.  4.24 649.9 229367.
14:37:12 0.89 350.66 111.01 -3.35 1623   4.04   652.8 222406.  0.00  0.92   2.68  -8.30  -1.02 0.26 0.36 0.52  0.21 674.7 803539.  4.46 651.3 186556.
14:37:52 0.89 350.66 111.00 -3.35 1623   4.11   654.9 169631.  0.00  2.06   2.75  -8.04  -1.84 0.34 0.48 0.66  0.13 677.5 635970.  4.32 651.1 200969.
14:38:33 0.89 350.66 111.00 -3.35 1623   4.34   661.5 212839.  0.00  0.43   2.18  -7.70  -1.76 0.49 1.01 1.55  0.16 684.11127656.  4.27 656.9 179009.
14:39:13 0.89 350.66 110.99 -3.35 1623   4.42   652.2 176534.  0.00  2.55   1.76  -6.96  -3.60 1.18 0.79 0.76  0.10 683.1 409981.  4.25 652.2 207947.
14:39:54 0.89 350.66 110.98 -3.35 1623   4.63   661.8 205043.  0.00  2.68   1.84  -7.41  -3.11 1.13 0.69 0.45  0.17 663.5 672353.  4.48 662.9 167049.
14:40:34 0.89 350.66 110.98 -3.35 1623   4.42   653.3 173143.  0.00  2.26   1.33  -7.62  -2.92 0.74 0.48 0.27  0.21 675.8 605617.  4.12 653.0 202096.
14:41:15 0.89 350.66 110.97 -3.35 1623   4.46   653.2 213817.  0.00  2.34   1.98  -7.61  -2.71 0.68 0.56 0.49  0.17 672.5 930359.  4.36 651.8 184944.
14:41:55 0.89 350.66 110.96 -3.35 1623   4.78   646.3 181082.  0.00  2.48   1.80  -7.71  -2.31 0.85 0.56 0.30  0.19 670.41022667.  4.48 646.3 224965.
14:42:35 0.89 350.66 110.96 -3.35 1623  -1.00    -1.0     -1. -1.00 -1.00   1.97  -7.82  -1.94 0.49 0.38 0.41 -1.00  -1.0     -1. -1.00  -1.0     -1.
14:43:16 0.89 350.66 110.95 -3.35 1623   4.79   654.9 179113.  0.00  2.29   1.77  -7.91  -1.59 0.64 0.39 0.24  0.16 676.3 717883.  4.54 654.7 212410.
14:43:57 0.89 350.66 110.95 -3.35 1623   4.38   664.6 198650.  0.00  1.21   1.04  -7.98  -1.05 1.13 0.78 0.75  0.17 674.51021627.  4.52 668.3 214658.
14:44:37 0.89 350.66 110.94 -3.35 1623   4.66   655.3 172630.  0.00  1.80   1.16  -7.78  -1.68 0.91 0.69 0.86  0.21 653.01158270.  4.25 657.3 203581.
14:45:18 0.89 350.66 110.93 -3.35 1623   4.56   662.0 222893.  3.67  2.26   1.45  -7.64  -2.56 0.80 0.58 0.62  0.18 680.3 705825.  4.51 660.9 206212.
14:45:58 0.89 350.66 110.93 -3.35 1623   5.20   666.7 256342.  0.00  2.45   1.91  -7.09  -2.94 1.40 1.12 1.24  0.18 680.5 716012.  5.18 664.9 245583.
14:46:39 0.89 350.66 110.92 -3.35 1623   4.27   657.0 225385.  3.34  1.67   1.77  -7.65  -2.06 0.47 0.78 0.49  0.17 679.91020380.  4.43 652.8 186406.
14:47:19 0.89 350.66 110.92 -3.35 1623   4.63   646.3 233847.  0.00  3.24   2.89  -6.88  -3.30 0.65 0.62 0.62  0.12 686.3 519338.  4.75 649.7 238807.
14:48:00 0.89 350.66 110.91 -3.35 1623   4.61   655.4 219664.  0.68  3.15   2.99  -6.43  -4.11 0.75 0.77 0.67  0.20 666.1 627654.  4.45 650.7 182778.
14:48:40 0.89 350.66 110.90 -3.35 1623   4.12   657.2 231407.  0.00  2.76   3.03  -6.38  -4.55 0.34 0.70 0.74  0.15 695.31050525.  4.00 652.3 217484.
14:49:21 0.89 350.66 110.90 -3.35 1623   4.03   660.1 212027.  1.22  2.20   2.16  -7.37  -3.08 0.83 0.94 0.79  0.16 686.6 940130.  3.62 658.8 185484.
14:50:01 0.89 350.66 110.89 -3.35 1623   4.55   643.2 233184.  0.00  2.54   3.20  -6.87  -3.31 0.70 0.81 0.59  0.13 685.8 590856.  4.74 644.5 254081.
14:50:42 0.89 350.66 110.88 -3.35 1623   4.43   664.1 249741.  2.81  2.43   2.55  -6.83  -3.58 0.83 1.02 1.14  0.20 676.6 975473.  4.55 662.9 247247.
14:51:22 0.89 350.66 110.88 -3.35 1623   4.58   659.1 231729.  0.00  2.52   1.13  -7.63  -1.99 0.42 0.43 0.32  0.19 676.2 703122.  4.63 654.3 229429.
14:52:03 0.89 350.66 110.87 -3.35 1623   4.12   646.3 230290.  1.65  2.55   2.20  -7.20  -2.25 2.06 0.60 0.47  0.22 678.2 806241.  4.21 641.0 226798.
14:52:43 0.89 350.66 110.86 -3.35 1623   4.06   646.5 143481. -0.25  2.01   7.36  -4.25  -3.24 0.60 0.47 0.43  0.13 682.8 852188.  3.84 640.7 140821.
14:53:24 0.89 350.66 110.86 -3.35 1623   4.35   646.1 161530. -0.43  2.03   7.98  -3.57  -3.26 0.48 0.68 0.34  0.17 689.4 991482.  3.91 646.6 139372.
14:54:04 0.89 350.66 110.85 -3.35 1623   4.01   642.6 134041. -1.54  1.73   8.58  -2.71  -2.89 0.26 0.43 0.30  0.15 684.2 659047.  4.05 639.1 123932.
14:54:45 0.89 350.66 110.85 -3.35 1623   4.05   654.1 202928. -0.23  1.76   7.44  -4.32  -3.36 0.48 0.56 0.28  0.15 705.5 781501.  3.70 653.8 164135.
14:55:25 0.89 350.66 110.84 -3.35 1623   3.84   649.5 138251. -0.65  1.60   7.60  -4.05  -3.59 0.25 0.31 0.23  0.18 709.81133270.  4.02 649.0 185247.
14:56:06 0.89 350.66 110.83 -3.35 1623   3.93   653.1 160695. -1.26  2.23   7.72  -3.57  -3.86 0.25 0.30 0.35  0.14 695.9 653642.  3.65 651.8 149497.
14:56:46 0.89 350.66 110.83 -3.35 1623   3.89   646.5 138781. -1.80  1.89   8.22  -2.72  -3.25 0.65 0.88 0.74  0.16 685.6 704578.  3.84 642.8 125481.
14:57:27 0.89 350.66 110.82 -3.35 1623   4.00   647.7 188014. -1.79  2.02   8.23  -2.44  -3.45 0.19 0.28 0.30  0.13 696.4 800628.  3.66 646.0 163089.
14:58:07 0.89 350.66 110.81 -3.36 1623   3.97   647.4 220639. -2.51  1.48   8.20  -1.35  -3.40 0.40 0.76 0.65  0.16 682.8 634931.  4.60 643.7 214177.
14:58:48 0.89 350.66 110.81 -3.36 1623   4.43   646.4 210029. -3.70  2.03   8.51   0.27  -2.86 0.25 0.43 0.81  0.12 698.4 835140.  4.35 651.0 249495.
14:59:28 0.89 350.66 110.80 -3.36 1623   4.05   645.3 147763. -1.90  1.96   7.94  -2.12  -3.53 0.23 0.42 0.41  0.13 688.4 721834.  4.17 647.7 206043.
15:00:09 0.89 350.66 110.80 -3.36 1623   4.10   647.1 202506. -2.64  2.36   8.05  -1.26  -3.93 0.27 0.70 0.60  0.17 689.01070068.  3.91 650.5 245034.
15:00:49 0.89 350.66 110.79 -3.36 1623   4.14   649.6 226700. -1.98  2.41   8.17  -1.71  -3.61 0.21 0.51 0.34  0.17 683.3 500419.  3.97 639.1 132050.
15:01:30 0.89 350.66 110.78 -3.36 1623   4.33   640.7 195664. -2.42  1.90   8.25  -1.62  -3.37 0.20 0.26 0.31  0.16 684.1 814765.  3.74 641.3 168085.
15:02:10 0.89 350.66 110.78 -3.36 1623   3.98   649.0 225589. -2.48  2.21   8.10  -1.55  -3.39 0.20 0.41 0.50  0.12 688.3 596053.  4.06 645.7 199943.
15:02:51 0.89 350.66 110.77 -3.36 1623   4.17   643.1 183554. -2.11  2.01   8.33  -2.18  -3.07 0.22 0.33 0.47  0.13 703.3 630981.  4.01 644.8 170427.
15:03:31 0.89 350.66 110.77 -3.36 1623   3.76   643.0 158067. -1.76  1.75   8.07  -2.52  -3.32 0.27 0.47 0.41  0.16 694.21120796.  3.92 638.0 139479.
15:04:12 0.89 350.66 110.76 -3.36 1623   4.04   646.5 196525. -1.97  2.03   8.11  -2.79  -3.36 0.23 0.36 0.32  0.11 696.3 695430.  3.61 646.5 159866.
15:04:52 0.89 350.66 110.75 -3.36 1623   4.04   646.5 151365. -1.60  1.76   8.12  -3.19  -3.08 0.19 0.26 0.22  0.13 689.5 621417.  4.03 648.9 189375.
15:05:33 0.89 350.66 110.75 -3.36 1623   4.18   647.6 195538.  0.00  0.00   7.94  -3.72  -2.84 0.22 0.24 0.34  0.10 708.1 556760.  3.82 646.2 160740.
