1980/243   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
12:44:29 0.98  99.61  81.83 -0.13 1698  -1.00    -1.0     -1. -1.00 -1.00  -0.27   0.44   0.48 0.14 0.08 0.16 -1.00  -1.0     -1.  5.29 299.8  30549.
12:49:53 0.98  99.61  81.77 -0.13 1698  -1.00    -1.0     -1. -1.00 -1.00   0.52   1.04   1.65 0.25 0.12 0.19 -1.00  -1.0     -1.  4.84 307.6  24308.
12:55:17 0.98  99.61  81.73 -0.13 1698  -1.00    -1.0     -1. -1.00 -1.00   0.56   0.44   1.62 0.15 0.08 0.17 -1.00  -1.0     -1.  4.75 306.3  20504.
13:00:41 0.98  99.61  81.67 -0.13 1698  -1.00    -1.0     -1. -1.00 -1.00   0.76   0.16   1.40 0.07 0.16 0.16 -1.00  -1.0     -1.  4.16 309.9  15599.
13:06:05 0.98  99.61  81.62 -0.13 1698  -1.00    -1.0     -1. -1.00 -1.00   0.70   0.06   1.46 0.12 0.04 0.04 -1.00  -1.0     -1.  3.91 306.0  20751.
13:11:29 0.98  99.61  81.57 -0.13 1698  -1.00    -1.0     -1. -1.00 -1.00   1.08   0.24   1.48 0.16 0.08 0.00 -1.00  -1.0     -1.  4.81 307.8  23243.
13:16:53 0.98  99.61  81.52 -0.13 1698  -1.00    -1.0     -1. -1.00 -1.00   0.66   0.48   1.32 0.00 0.00 0.20 -1.00  -1.0     -1.  4.59 307.0  11613.
13:22:17 0.98  99.61  81.47 -0.13 1698  -1.00    -1.0     -1. -1.00 -1.00   1.01   0.28   1.09 0.21 0.13 0.00 -1.00  -1.0     -1.  4.60 302.8  20053.
13:27:41 0.98  99.61  81.42 -0.13 1698  -1.00    -1.0     -1. -1.00 -1.00   0.67   0.47   1.17 0.00 0.00 0.16 -1.00  -1.0     -1.  4.01 305.2  15794.
13:33:05 0.98  99.61  81.37 -0.13 1698  -1.00    -1.0     -1. -1.00 -1.00   0.80   0.27   1.33 0.10 0.25 0.20 -1.00  -1.0     -1.  4.06 304.4  17087.
13:38:29 0.98  99.60  81.32 -0.13 1698  -1.00    -1.0     -1. -1.00 -1.00   0.14   0.71   1.46 0.16 0.08 0.16 -1.00  -1.0     -1.  4.32 305.5  18110.
13:43:53 0.98  99.60  81.27 -0.13 1698  -1.00    -1.0     -1. -1.00 -1.00   0.16   0.72   1.68 0.17 0.09 0.17 -1.00  -1.0     -1.  3.92 304.4  14871.
13:47:27 0.98  99.60  81.24 -0.13 1698  -1.00    -1.0     -1. -1.00 -1.00   0.34   0.71   1.62 0.16 0.23 0.20 -1.00  -1.0     -1. -1.00  -1.0     -1.
13:48:03 0.98  99.60  81.23 -0.13 1698  -1.00    -1.0     -1. -1.00 -1.00   0.14   0.51   1.38 0.10 0.20 0.00 -1.00  -1.0     -1. -1.00  -1.0     -1.
13:58:51 0.98  99.60  81.13 -0.13 1698  -1.00    -1.0     -1. -1.00 -1.00  -0.04   1.06   1.38 0.00 0.00 0.00 -1.00  -1.0     -1.  4.69 304.4  16177.
14:09:39 0.98  99.60  81.03 -0.13 1698  -1.00    -1.0     -1. -1.00 -1.00   0.67   0.01   0.69 0.20 0.05 0.01 -1.00  -1.0     -1.  4.25 301.3  16918.
14:20:27 0.98  99.60  80.92 -0.14 1698  -1.00    -1.0     -1. -1.00 -1.00   0.87   0.56   1.09 0.20 0.10 0.00 -1.00  -1.0     -1.  4.22 304.8  18269.
14:27:05 0.98  99.60  80.86 -0.14 1698  -1.00    -1.0     -1. -1.00 -1.00   1.20   1.16   1.36 0.05 0.00 0.19 -1.00  -1.0     -1.  4.11 303.1  23132.
14:37:53 0.98  99.59  80.76 -0.14 1698  -1.00    -1.0     -1. -1.00 -1.00   1.24   0.13   1.10 0.09 0.19 0.00 -1.00  -1.0     -1.  4.21 299.8  16375.
14:48:41 0.98  99.59  80.66 -0.14 1698  -1.00    -1.0     -1. -1.00 -1.00   0.88   0.05   0.70 0.00 0.00 0.00 -1.00  -1.0     -1.  4.19 299.4  22739.
14:59:29 0.98  99.59  80.56 -0.14 1698  -1.00    -1.0     -1. -1.00 -1.00   1.03   0.15   1.10 0.15 0.10 0.00 -1.00  -1.0     -1.  4.94 298.4  34346.
15:10:15 0.98  99.59  80.46 -0.14 1698  -1.00    -1.0     -1. -1.00 -1.00   1.58  -0.05   0.71 0.20 0.10 0.01 -1.00  -1.0     -1.  3.96 306.2  25601.
15:21:03 0.98  99.59  80.36 -0.14 1698  -1.00    -1.0     -1. -1.00 -1.00   0.40   0.26  -0.61 0.00 0.00 0.00 -1.00  -1.0     -1.  3.86 300.3  18750.
15:31:51 0.98  99.58  80.26 -0.14 1698  -1.00    -1.0     -1. -1.00 -1.00   0.76  -1.85  -0.91 0.15 0.10 0.41 -1.00  -1.0     -1. -1.00  -1.0     -1.
15:42:39 0.98  99.58  80.16 -0.14 1698  -1.00    -1.0     -1. -1.00 -1.00   2.01   2.65  -1.68 0.00 0.00 0.00 -1.00  -1.0     -1.  4.14 278.6  16713.
18:46:17 0.98  99.55  78.44 -0.15 1698  -1.00    -1.0     -1. -1.00 -1.00   2.43   1.90  -2.05 0.00 0.00 0.00 -1.00  -1.0     -1.  4.71 283.5  15089.
18:57:05 0.98  99.54  78.33 -0.15 1698  -1.00    -1.0     -1. -1.00 -1.00   2.30   2.17  -2.05 0.09 0.19 0.00 -1.00  -1.0     -1.  4.36 278.3  14033.
19:07:53 0.98  99.54  78.23 -0.15 1698  -1.00    -1.0     -1. -1.00 -1.00   3.02   1.43  -1.41 0.08 0.19 0.19 -1.00  -1.0     -1.  4.69 275.5  17652.
19:18:41 0.98  99.54  78.13 -0.15 1698  -1.00    -1.0     -1. -1.00 -1.00   2.95   1.27  -1.28 0.17 0.05 0.19 -1.00  -1.0     -1.  4.79 275.7  16223.
19:29:29 0.98  99.54  78.03 -0.15 1698  -1.00    -1.0     -1. -1.00 -1.00   2.75   1.33  -1.18 0.21 0.12 0.05 -1.00  -1.0     -1.  5.10 274.2  24126.
19:40:17 0.98  99.46  77.86 -0.42 1699  -1.00    -1.0     -1. -1.00 -1.00   3.02   1.29  -1.14 0.00 0.00 0.00 -1.00  -1.0     -1. -1.00  -1.0     -1.
19:44:38 0.98  99.54  77.89 -0.15 1698  -1.00    -1.0     -1. -1.00 -1.00   3.42   1.49  -0.94 0.01 0.00 0.20 -1.00  -1.0     -1.  4.49 275.5  20079.
19:51:05 0.98  99.46  77.75 -0.42 1699  -1.00    -1.0     -1. -1.00 -1.00   3.12   1.49  -1.13 0.22 0.16 0.00 -1.00  -1.0     -1. -1.00  -1.0     -1.
20:01:53 0.98  99.53  77.73 -0.16 1698  -1.00    -1.0     -1. -1.00 -1.00   3.22   0.99  -1.53 0.00 0.00 0.00 -1.00  -1.0     -1.  4.76 273.9  15632.
20:12:39 0.98  99.46  77.55 -0.42 1699  -1.00    -1.0     -1. -1.00 -1.00   3.22   0.99  -1.13 0.00 0.00 0.00 -1.00  -1.0     -1. -1.00  -1.0     -1.
20:27:50 0.98  99.53  77.48 -0.16 1698  -1.00    -1.0     -1. -1.00 -1.00   0.31  -0.81   0.68 0.00 0.00 0.00 -1.00  -1.0     -1.  4.69 274.1  17201.
21:11:02 0.98  99.52  77.08 -0.16 1698  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.99 275.6  19143.
21:54:14 0.98  99.51  76.68 -0.16 1698  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.63 272.6  13078.
22:37:27 0.98  99.50  76.27 -0.17 1698  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.71 269.6  15472.
23:20:39 0.98  99.50  75.87 -0.17 1698  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.72 272.4  23142.
