1981/079   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 6:30:05 0.98 265.47 109.23 -1.15 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.11 533.8 122555.
 6:32:47 0.98 265.47 109.20 -1.15 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.04 532.9 160016.
 6:35:29 0.98 265.47 109.18 -1.15 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.60 542.8 158612.
 6:38:11 0.98 265.47 109.15 -1.15 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.75 544.5 123419.
 6:40:53 0.98 265.47 109.13 -1.15 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.45 531.6 143416.
 6:43:35 0.98 265.47 109.10 -1.15 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.39 519.4 137949.
 6:46:17 0.98 265.47 109.08 -1.15 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.70 513.4 160591.
 6:48:59 0.98 265.47 109.05 -1.15 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.38 519.2 190736.
 6:51:41 0.98 265.47 109.03 -1.15 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.99 511.7 212615.
 6:54:23 0.98 265.47 109.00 -1.15 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.21 518.1 274540.
 6:57:05 0.98 265.47 108.98 -1.15 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.72 542.3 179737.
 6:59:47 0.98 265.47 108.95 -1.15 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.96 495.6 199627.
 7:02:29 0.98 265.47 108.93 -1.15 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.04 506.4 172344.
 7:05:11 0.98 265.47 108.90 -1.15 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.14 511.8  97493.
 7:07:53 0.98 265.47 108.88 -1.15 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.87 511.6 145372.
 7:10:35 0.98 265.47 108.85 -1.15 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.01 513.1 117117.
 7:13:17 0.98 265.47 108.83 -1.15 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.20 504.6 127515.
 7:15:59 0.98 265.47 108.80 -1.15 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.82 515.4 101102.
 7:18:41 0.98 265.46 108.77 -1.15 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.52 518.9  87445.
 7:21:23 0.98 265.46 108.75 -1.15 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.92 508.5 105058.
 7:24:05 0.98 265.46 108.73 -1.15 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.34 483.3 178480.
 7:26:47 0.98 265.46 108.70 -1.15 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.05 488.6 156832.
 7:29:29 0.98 265.46 108.67 -1.15 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.62 485.0  93328.
 7:32:11 0.98 265.46 108.65 -1.15 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.15 487.1 158879.
 7:34:53 0.98 265.46 108.62 -1.15 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.79 479.6 191899.
 7:37:35 0.98 265.46 108.60 -1.15 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.65 487.2 159314.
 7:40:17 0.98 265.46 108.57 -1.15 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.29 484.6 177207.
 7:42:59 0.98 265.46 108.55 -1.15 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.02 497.8 158314.
 7:45:41 0.98 265.46 108.52 -1.15 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.64 498.2 163878.
 7:48:23 0.98 265.46 108.50 -1.15 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.34 483.9 219671.
 7:51:05 0.98 265.46 108.47 -1.15 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.52 486.1 231206.
 7:53:47 0.98 265.46 108.45 -1.15 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.23 478.6 158677.
 7:56:29 0.98 265.46 108.42 -1.15 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.90 476.5 153779.
 7:59:11 0.98 265.46 108.39 -1.15 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.92 464.9 120813.
 8:01:53 0.98 265.46 108.37 -1.15 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.75 457.9  82199.
 8:04:35 0.98 265.46 108.35 -1.15 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.86 461.2  93276.
 8:07:17 0.98 265.46 108.32 -1.15 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.07 454.0 112004.
 8:09:59 0.98 265.45 108.29 -1.15 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.46 500.0  95420.
 8:12:41 0.98 265.45 108.27 -1.15 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.72 488.7 120112.
 8:15:23 0.98 265.45 108.24 -1.15 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.03 489.3 154867.
 8:18:05 0.98 265.45 108.22 -1.15 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.70 456.1  99218.
 8:20:47 0.98 265.45 108.19 -1.15 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.33 464.2 104740.
 8:23:29 0.98 265.45 108.17 -1.15 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.85 495.4  97561.
 8:26:11 0.98 265.45 108.14 -1.15 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.65 497.6  97298.
 8:28:53 0.98 265.45 108.12 -1.15 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.44 489.7  69052.
 8:31:35 0.98 265.45 108.09 -1.16 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.22 480.2  86636.
 8:34:17 0.98 265.45 108.07 -1.16 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.46 491.9 102736.
 8:36:59 0.98 265.45 108.04 -1.16 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.15 493.8  73142.
 8:39:41 0.98 265.45 108.02 -1.16 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.08 497.2 102635.
 8:42:23 0.98 265.45 107.99 -1.16 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.09 502.5  97025.
 8:45:05 0.98 265.45 107.97 -1.16 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.88 495.0  71541.
 8:47:47 0.98 265.45 107.94 -1.16 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.43 493.6 105244.
 8:50:29 0.98 265.45 107.92 -1.16 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.59 490.5  88715.
 8:53:11 0.98 265.45 107.89 -1.16 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.56 489.5  93507.
 8:55:53 0.98 265.45 107.86 -1.16 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.85 486.2  85828.
 8:58:35 0.98 265.45 107.84 -1.16 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.21 495.8 106322.
 9:01:17 0.98 265.44 107.82 -1.16 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.58 487.9 128827.
 9:03:59 0.98 265.44 107.79 -1.16 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.95 476.8  98149.
 9:06:41 0.98 265.44 107.76 -1.16 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.08 496.1  76485.
 9:09:23 0.98 265.44 107.74 -1.16 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.76 462.6 115661.
 9:12:05 0.98 265.44 107.71 -1.16 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.81 449.8 100407.
 9:14:47 0.98 265.44 107.69 -1.16 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.70 452.6  46209.
 9:17:29 0.98 265.44 107.66 -1.16 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.55 463.3 103970.
 9:20:11 0.98 265.44 107.64 -1.16 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.61 464.1  79899.
 9:22:53 0.98 265.44 107.61 -1.16 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.46 451.5  88959.
 9:25:35 0.98 265.44 107.59 -1.16 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.32 461.0  52580.
 9:28:17 0.98 265.44 107.56 -1.16 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.24 466.7  60395.
 9:30:59 0.98 265.44 107.54 -1.16 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  3.71 459.1  59122.
 9:33:41 0.98 265.44 107.51 -1.16 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  3.55 459.2  35558.
 9:36:23 0.98 265.44 107.48 -1.16 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.04 455.2  82660.
 9:39:05 0.98 265.44 107.46 -1.16 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.28 455.1  66379.
 9:41:47 0.98 265.44 107.44 -1.16 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.81 463.3  57680.
 9:44:29 0.98 265.44 107.41 -1.16 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.83 456.7  66304.
 9:47:11 0.98 265.44 107.38 -1.16 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.43 459.7  57280.
 9:49:53 0.98 265.44 107.36 -1.16 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.89 464.2  65417.
 9:52:35 0.98 265.43 107.33 -1.16 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.61 474.5  97002.
 9:55:17 0.98 265.43 107.31 -1.16 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.89 480.1  65577.
 9:57:59 0.98 265.43 107.29 -1.16 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.72 474.8  76686.
10:00:41 0.98 265.43 107.26 -1.16 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.37 485.4 103392.
10:03:23 0.98 265.43 107.23 -1.16 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.54 480.2  80286.
10:06:05 0.98 265.43 107.21 -1.16 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.74 471.3  61048.
10:08:47 0.98 265.43 107.18 -1.16 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.58 465.0  50481.
10:11:29 0.98 265.43 107.16 -1.16 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.41 482.0  86445.
10:14:11 0.98 265.43 107.13 -1.16 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.02 475.1  59362.
10:16:53 0.98 265.43 107.11 -1.16 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.53 469.2  76729.
10:19:35 0.98 265.43 107.08 -1.16 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.00 464.6 109408.
10:22:17 0.98 265.43 107.06 -1.16 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  3.85 474.4  42691.
10:24:59 0.98 265.43 107.03 -1.16 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.21 465.8  73854.
10:27:41 0.98 265.43 107.01 -1.16 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.08 473.5  41496.
10:30:23 0.98 265.43 106.98 -1.16 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  3.09 479.3  35710.
10:33:05 0.98 265.43 106.95 -1.16 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  3.43 469.8  32943.
10:35:47 0.98 265.43 106.93 -1.16 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.71 493.0 100280.
10:38:29 0.98 265.43 106.91 -1.16 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  3.20 476.6  55718.
10:41:11 0.98 265.42 106.88 -1.16 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  3.88 494.1 102447.
10:43:53 0.98 265.42 106.85 -1.16 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.90 490.1 168972.
10:46:35 0.98 265.42 106.83 -1.16 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.44 498.5  87783.
10:49:17 0.98 265.42 106.80 -1.16 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.78 509.9  46196.
10:51:59 0.98 265.42 106.78 -1.16 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.44 491.5 151271.
10:54:41 0.98 265.42 106.75 -1.16 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.79 497.6  93991.
10:57:23 0.98 265.42 106.73 -1.16 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.91 494.4 153454.
11:00:05 0.98 265.42 106.70 -1.16 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.98 501.8 123013.
11:02:47 0.98 265.42 106.68 -1.16 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.51 506.6 235416.
11:05:29 0.98 265.42 106.65 -1.16 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.62 511.9 169534.
11:08:11 0.98 265.42 106.63 -1.16 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  3.82 525.0  82089.
11:10:53 0.98 265.42 106.60 -1.16 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  3.87 515.3 137303.
11:13:35 0.98 265.42 106.57 -1.16 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.36 497.9 143913.
11:16:17 0.98 265.42 106.55 -1.17 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  3.62 509.0  78457.
11:18:59 0.98 265.42 106.53 -1.17 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  3.48 494.4 137767.
11:21:41 0.98 265.42 106.50 -1.17 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.13 482.2 116701.
11:24:23 0.98 265.42 106.47 -1.17 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.82 492.5 140008.
11:27:05 0.98 265.42 106.45 -1.17 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.70 481.7  94390.
11:29:47 0.98 265.42 106.42 -1.17 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.36 478.5 155838.
11:32:29 0.98 265.41 106.40 -1.17 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.18 472.2  84733.
11:35:11 0.98 265.41 106.38 -1.17 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.00 484.8 180319.
11:37:53 0.98 265.41 106.35 -1.17 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  3.98 482.8 108274.
11:40:35 0.98 265.41 106.32 -1.17 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.23 482.9 184688.
11:43:17 0.98 265.41 106.30 -1.17 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  3.42 466.4  65970.
11:45:59 0.98 265.41 106.27 -1.17 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.24 490.1 178951.
11:48:41 0.98 265.41 106.25 -1.17 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.56 475.8 158180.
11:51:23 0.98 265.41 106.22 -1.17 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  3.72 475.3 108479.
11:54:05 0.98 265.41 106.20 -1.17 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.37 477.4 111331.
11:56:47 0.98 265.41 106.17 -1.17 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.99 476.2 180871.
11:59:29 0.98 265.41 106.15 -1.17 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  3.95 480.0 121729.
12:02:11 0.98 265.41 106.12 -1.17 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.51 479.2 188398.
12:04:53 0.98 265.41 106.10 -1.17 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.01 479.8 102797.
12:07:35 0.98 265.41 106.07 -1.17 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.78 463.5 115028.
12:10:17 0.98 265.41 106.04 -1.17 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  3.92 467.8 161546.
12:12:59 0.98 265.41 106.02 -1.17 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.24 463.4  93906.
12:15:41 0.98 265.41 106.00 -1.17 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  3.53 464.7 154298.
12:18:23 0.98 265.41 105.97 -1.17 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.22 490.1 182882.
12:21:05 0.98 265.41 105.94 -1.17 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.05 469.6 129808.
12:23:47 0.98 265.40 105.92 -1.17 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.59 469.6 103811.
12:26:29 0.98 265.40 105.89 -1.17 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.69 476.0 122902.
12:29:11 0.98 265.40 105.87 -1.17 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.36 458.0  40352.
12:31:53 0.98 265.40 105.84 -1.17 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  3.55 469.6  66213.
12:34:35 0.98 265.40 105.82 -1.17 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  2.91 496.7  65749.
12:37:17 0.98 265.40 105.79 -1.17 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  2.93 500.6 103652.
12:39:59 0.98 265.40 105.77 -1.17 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  2.63 493.8  91590.
