1978/304   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
12:49:32 0.29 244.52  56.66  3.23 1674 139.04   306.6  74468.  8.90 -6.89   5.53 -34.96  14.41 0.72 0.26 0.32 -1.00  -1.0     -1.105.89 295.8  73470.
12:50:53 0.29 244.53  56.65  3.23 1674 132.61   316.9  69270.  9.34 -5.76   8.37 -34.38  14.49 4.45 0.93 1.30  2.75 321.3 149390.102.24 305.6  70738.
12:52:14 0.29 244.53  56.64  3.23 1674 131.90   309.1  66454.  9.52 -6.58   5.25 -30.66  22.63 2.61 0.96 1.65  2.58 313.1 131744. 97.36 298.6  62221.
12:53:35 0.29 244.54  56.64  3.24 1674 131.67   325.4  61500.  7.70 -8.66   5.71 -35.46  11.75 3.47 2.29 2.80  2.76 322.0 142672.100.16 316.1  61750.
12:54:56 0.29 244.54  56.63  3.24 1674 138.25   321.2  62705. 10.63 -3.54  18.43 -26.08  22.20 0.68 0.58 0.40  2.93 317.9 151625.106.20 309.6  71135.
12:56:17 0.29 244.55  56.63  3.24 1674 132.07   298.8  71557.  7.76 -8.36  20.33 -26.23  19.97 0.61 1.16 1.71 -1.00  -1.0     -1.101.27 292.5  78921.
12:57:38 0.29 244.56  56.62  3.24 1674 135.54   299.5  83917.  7.98 -7.79  20.28 -28.95  16.05 1.44 0.37 1.73 -1.00  -1.0     -1.103.64 289.4  83096.
12:58:59 0.29 244.56  56.61  3.24 1674 133.82   298.6  74455.  8.67 -6.43  17.24 -25.02  23.18 1.99 1.02 1.26 -1.00  -1.0     -1.102.01 291.1  83865.
13:00:20 0.29 244.57  56.61  3.24 1674 131.55   305.9  69543.  7.50 -9.35  16.79 -29.97  16.93 0.85 0.84 0.87 -1.00  -1.0     -1. 98.66 297.2  69410.
13:01:41 0.29 244.58  56.60  3.24 1674 127.85   302.7  60730.  8.77 -6.56  14.66 -33.44   9.19 0.46 0.49 1.44 -1.00  -1.0     -1.100.83 294.6  73938.
13:03:02 0.29 244.59  56.60  3.24 1674 139.00   305.3  76193.  9.43 -5.05  18.94 -28.68  17.49 1.12 1.02 1.88 -1.00  -1.0     -1.104.32 293.7  76556.
13:04:23 0.29 244.59  56.59  3.24 1674 136.56   296.6  71011.  8.32 -6.44  27.39 -24.76   9.39 2.25 3.34 4.28 -1.00  -1.0     -1. 99.71 287.3  62854.
13:05:44 0.29 244.60  56.58  3.24 1674 136.25   282.3 103873.  6.33 -5.14  27.38 -13.41  21.63 3.29 7.46 1.16 -1.00  -1.0     -1.104.84 274.7 103610.
13:07:05 0.29 244.60  56.58  3.24 1674 128.40   299.4  61201.  7.56 -8.06  22.04 -24.77  20.28 0.75 0.61 0.05 -1.00  -1.0     -1.102.84 293.0  77700.
13:08:26 0.29 244.61  56.57  3.24 1674 128.08   298.3  74935.  6.07 -9.65  18.99 -25.44  22.15 1.65 1.59 1.58 -1.00  -1.0     -1. 99.51 290.8  74250.
13:09:47 0.29 244.61  56.56  3.24 1674 150.25   290.9  90012.  8.75  0.00  23.55 -29.93  -5.28 1.21 1.21 3.17 -1.00  -1.0     -1.120.94 282.0 103476.
13:11:08 0.29 244.62  56.56  3.25 1674 135.21   287.8  81153.  0.00  0.00  19.29 -26.64  18.78 1.31 3.56 5.17 -1.00  -1.0     -1.104.20 287.2  80669.
13:11:34 0.29 244.62  56.56  3.25 1674  -1.00    -1.0     -1. -1.00 -1.00  18.31 -21.25  25.98 0.30 1.48 1.39 -1.00  -1.0     -1. -1.00  -1.0     -1.
13:12:55 0.29 244.63  56.55  3.25 1674  -1.00    -1.0     -1. -1.00 -1.00  19.63 -18.66  26.06 3.84 3.88 0.52 -1.00  -1.0     -1. -1.00  -1.0     -1.
13:15:37 0.29 244.64  56.54  3.25 1674  -1.00    -1.0     -1. -1.00 -1.00  22.86 -20.98  22.53 0.68 1.23 0.54 -1.00  -1.0     -1. -1.00  -1.0     -1.
13:15:47 0.29 244.63  56.52  3.25 1674 132.45   298.6  79376.  0.00  0.00  22.31 -22.02  22.00 0.88 1.31 0.75 -1.00  -1.0     -1.104.59 297.1  80952.
13:15:57 0.29 244.63  56.53  3.25 1674  -1.00    -1.0     -1. -1.00 -1.00  21.10 -23.92  21.10 0.95 1.72 1.23 -1.00  -1.0     -1. -1.00  -1.0     -1.
13:16:07 0.29 244.64  56.53  3.25 1674 134.97   304.9  76764.  7.48 -7.67  20.80 -24.28  20.94 0.85 1.40 1.07 -1.00  -1.0     -1.102.74 296.6  77849.
13:16:31 0.29 244.65  56.53  3.25 1674 141.65   292.2  88514.  5.09 -9.04  19.97 -24.02  21.77 1.27 0.76 0.77 -1.00  -1.0     -1.109.00 286.2  88160.
13:23:43 0.29 244.68  56.50  3.25 1674  -1.00    -1.0     -1. -1.00 -1.00  22.07  -7.03  30.26 0.82 2.27 1.11 -1.00  -1.0     -1. -1.00  -1.0     -1.
13:24:01 0.29 244.63  56.45  3.50 1674  -1.00    -1.0     -1. -1.00 -1.00  22.29  -8.16  29.78 0.86 3.16 1.50 -1.00  -1.0     -1. -1.00  -1.0     -1.
13:26:25 0.29 244.69  56.49  3.25 1674  -1.00    -1.0     -1. -1.00 -1.00  28.37  -4.22  24.12 4.21 5.91 3.91 -1.00  -1.0     -1. -1.00  -1.0     -1.
13:26:35 0.29 244.66  56.45  3.25 1674  -1.00    -1.0     -1. -1.00 -1.00  26.29  -1.02  25.98 4.19 7.37 3.79 -1.00  -1.0     -1. -1.00  -1.0     -1.
13:26:45 0.29 244.68  56.48  3.25 1674 138.45   288.5  75108.  1.82 -9.63  21.47   5.48  30.10 2.08 3.60 1.43 -1.00  -1.0     -1.109.54 287.7  91363.
13:27:21 0.29 244.70  56.49  3.26 1674 141.08   297.1  82303. -0.45-11.02  18.78   3.18  32.99 0.81 2.33 0.89 -1.00  -1.0     -1.110.83 297.7  82992.
13:30:03 0.29 244.71  56.48  3.26 1674 134.39   314.0  62055.  1.12-11.79   8.15  -1.71  37.28 1.28 1.58 0.38 -1.00  -1.0     -1.105.60 313.6  71411.
13:32:45 0.29 244.72  56.46  3.26 1674 136.43   298.2  74581. -1.49-10.17  15.78   1.68  34.61 2.38 1.16 0.98 -1.00  -1.0     -1.105.60 300.9  76059.
13:35:27 0.29 244.73  56.45  3.26 1674 126.73   304.7  60447.  0.39-11.15  11.99   0.86  36.07 2.17 1.96 0.71  3.12 302.4 127054. 98.67 304.7  59531.
13:38:09 0.29 244.75  56.44  3.26 1674 143.63   312.2  68354.  2.17-11.81   8.25  -6.68  36.13 0.60 4.43 1.18  2.99 311.8 128587.107.72 311.1  62227.
13:40:51 0.29 244.76  56.42  3.26 1674 135.73   302.0  81835.  4.39 -9.95  13.78 -10.48  32.92 2.36 1.72 0.73 -1.00  -1.0     -1.106.53 296.6  81634.
13:43:33 0.29 244.77  56.41  3.27 1674 154.46   300.9  90323.  5.19 -9.50  32.61  -7.48  20.25 0.60 2.50 1.89 -1.00  -1.0     -1.117.93 296.5  81497.
13:46:15 0.29 244.79  56.40  3.27 1674 146.91   287.2 101917.  4.15 -9.39  26.57  -8.92  28.01 1.45 0.77 1.36 -1.00  -1.0     -1.114.16 283.0 101648.
13:48:57 0.29 244.79  56.38  3.27 1674 160.70   285.3 101306. -4.76 -6.35  28.28  10.80  25.19 1.44 2.45 0.84 -1.00  -1.0     -1.124.34 291.1 101810.
13:51:39 0.29 244.81  56.38  3.27 1674 141.11   275.3 103126. -3.38 -4.63  30.52   9.86  19.62 1.60 4.70 1.57 -1.00  -1.0     -1.108.58 279.1 101573.
13:54:21 0.29 244.82  56.37  3.27 1674 192.16   286.2 111471. -5.26 -6.18  27.38  21.06  17.33 1.13 4.16 2.39  2.47 300.3 120986.144.23 292.4 114105.
13:57:03 0.29 244.84  56.35  3.27 1674 145.53   283.1 104172.  0.23 -8.57  33.72   4.10  21.55 0.55 1.01 0.68 -1.00  -1.0     -1.113.84 285.2 128265.
13:59:45 0.29 244.85  56.34  3.27 1674 154.50   288.6 100725. -2.70 -8.54  29.92  14.08  21.94 1.99 6.03 1.41 -1.00  -1.0     -1.116.10 292.5  91581.
14:02:27 0.29 244.86  56.33  3.28 1674 147.46   282.3 106663. -0.26 -8.57  33.26  -2.36  22.05 1.27 2.09 1.56 -1.00  -1.0     -1.118.07 285.7 129519.
14:02:47 0.29 244.86  56.32  3.28 1674 134.22   292.2  75793. -7.61 -2.66  30.75  -3.46  24.49 1.22 3.22 1.61 -1.00  -1.0     -1.103.33 300.5  75780.
14:05:09 0.29 244.87  56.32  3.28 1674 154.52   279.0 119693. -3.82 -2.76  37.97   7.29   8.72 0.53 5.82 3.28 -1.00  -1.0     -1.116.80 282.6 121814.
14:07:51 0.29 244.88  56.30  3.28 1674 157.30   272.4 143952.  2.66 -1.93  38.61  -5.59  -6.72 1.18 2.13 5.90 -1.00  -1.0     -1.123.53 272.1 177116.
14:10:33 0.29 244.90  56.29  3.28 1674 146.52   273.4 160129.  3.30 -2.80  39.96 -10.63   0.33 0.45 2.04 1.44 -1.00  -1.0     -1.116.07 272.5 201034.
14:13:15 0.29 244.91  56.28  3.28 1674 152.64   272.0 128847.  3.77 -1.36  40.09 -12.97   0.85 0.25 0.90 3.04 -1.00  -1.0     -1.119.35 270.7 166951.
14:15:57 0.29 244.92  56.26  3.28 1674 156.99   275.3 140808.  5.40 -1.46  39.83 -17.47  -0.30 0.34 0.44 0.60 -1.00  -1.0     -1.120.39 269.2 146950.
14:18:39 0.29 244.93  56.25  3.29 1674 149.24   273.7 124679.  5.45  0.96  38.65 -16.83  -8.95 0.22 0.23 0.30 -1.00  -1.0     -1.117.00 270.2 160373.
14:21:21 0.29 244.95  56.24  3.29 1674 151.25   275.0 122457.  2.02  2.04  40.77  -7.63 -12.53 0.22 1.91 0.91 -1.00  -1.0     -1.116.23 272.1 123994.
14:24:03 0.29 244.96  56.23  3.29 1674 148.97   268.7 122405.  0.90 -1.08  42.55  -2.59  -1.79 0.18 0.50 0.90 -1.00  -1.0     -1.116.95 271.9 149715.
14:26:45 0.29 244.97  56.22  3.29 1674 162.08   272.4 133538.  0.49 -4.22  40.72   0.21   9.18 0.47 2.18 1.52 -1.00  -1.0     -1.123.70 271.2 135675.
14:29:27 0.29 244.99  56.20  3.29 1674 145.06   270.2 110461. -2.04  0.10  39.94   9.19  -6.39 0.60 1.88 1.49 -1.00  -1.0     -1.113.30 272.0 109814.
14:32:09 0.29 245.00  56.19  3.29 1674 136.77   267.2  98474. -0.71 -2.34  30.69   5.08 -16.02 8.22 0.7813.74 -1.00  -1.0     -1.109.98 270.9 130221.
14:34:51 0.29 245.01  56.18  3.30 1674 151.56   273.2 171480.  1.91 -1.46  39.48  -5.93  -4.46 0.39 1.47 2.06 -1.00  -1.0     -1.118.69 272.1 181449.
14:37:33 0.29 245.02  56.17  3.30 1674 138.16   301.6  77849. -5.99  0.00  20.35  27.70  22.99 2.10 1.19 0.91  2.99 304.3 156680.109.82 308.1  77775.
14:40:15 0.29 245.04  56.16  3.30 1674 141.36   343.2  88901. -3.31 -7.47   1.13  13.84  26.3917.6813.83 4.64  2.88 349.9 163982.107.72 347.7  90976.
14:45:59 0.29 245.06  56.13  3.30 1674 135.10   307.7  77401.  7.31  1.88   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.107.00 298.0  78434.
15:29:11 0.29 245.26  55.94  3.33 1674 140.60   272.1  99497. -2.71 -2.38   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.109.72 277.7 121928.
16:12:23 0.29 245.46  55.74  3.35 1674 141.62   268.5 111867.  2.29 -1.54  28.97   1.41 -26.81 0.00 0.00 0.00 -1.00  -1.0     -1.106.86 267.0 105575.
16:55:36 0.29 245.67  55.55  3.38 1674 136.98   268.1  93741.  4.67 -5.17  32.12 -15.01  18.01 0.00 0.00 0.00 -1.00  -1.0     -1.104.10 262.2  93241.
17:38:48 0.29 245.87  55.35  3.41 1674 137.72   266.1 120008.  3.86 -4.01  34.57 -10.71  12.74 0.00 0.00 0.00 -1.00  -1.0     -1.106.11 262.1 122158.
18:22:00 0.29 246.07  55.16  3.43 1674 143.28   278.3  94342.  8.05 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.108.59 268.0  92981.
19:05:12 0.29 246.27  54.97  3.46 1674 108.18   314.2  54577. 11.52  3.10   0.00   0.00   0.00 0.00 0.00 0.00  2.01 312.9 138696. 83.77 299.8  54928.
19:48:24 0.29 246.47  54.77  3.48 1674 126.35   263.2  73542.  7.28 -7.67  36.45 -19.41  14.96 0.00 0.00 0.00 -1.00  -1.0     -1. 95.03 255.3  67980.
20:31:36 0.29 246.67  54.58  3.51 1674 112.74   261.2  60902.  9.81 -3.55  30.44 -29.00   5.80 0.00 0.00 0.00 11.39 251.4 106991. 86.69 249.2  60626.
21:14:48 0.29 246.87  54.39  3.53 1674 100.28   268.2  58294.  9.52  2.42   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 79.97 256.2  58115.
21:58:00 0.29 247.08  54.20  3.56 1674 101.57   249.6  66587.  6.73 -7.01   0.00   0.00   0.00 0.00 0.00 0.00  6.15 249.0 100299. 80.82 241.8  65599.
22:41:12 0.29 247.28  54.00  3.59 1674  92.69   282.0  49107. 11.22  2.28  19.57 -35.29 -16.41 0.00 0.00 0.00 -1.00  -1.0     -1. 71.80 267.9  48694.
23:24:24 0.29 247.48  53.81  3.61 1674  95.43   240.9  54418.  5.61 -1.70  41.51  -8.10 -10.48 0.00 0.00 0.00 12.01 233.2 107303. 73.19 233.9  54165.
