21:32:04 0.95 154.26 322.04 -5.74 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.61 720.8 783580.
21:32:45 0.95 154.26 322.04 -5.74 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.97 716.7 899797.
21:33:25 0.95 154.26 322.03 -5.74 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.98 770.3  64190.
21:34:26 0.95 154.26 322.02 -5.74 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.19 771.1  44543.
21:35:47 0.95 154.26 322.01 -5.74 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.90 795.3  60863.
21:37:08 0.95 154.26 322.00 -5.74 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.32 768.5  49792.
21:38:29 0.95 154.26 321.98 -5.74 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 11.32 802.0  54158.
21:39:50 0.95 154.26 321.97 -5.74 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 13.23 768.1 161695.
21:41:11 0.95 154.26 321.96 -5.74 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 10.93 748.5 325366.
21:42:32 0.95 154.26 321.95 -5.74 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.96 784.9  93296.
21:43:53 0.95 154.26 321.94 -5.74 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 10.02 801.6  48077.
21:45:14 0.95 154.26 321.92 -5.74 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.88 812.9  75052.
21:46:35 0.95 154.26 321.91 -5.74 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.52 800.7  43399.
21:47:56 0.95 154.26 321.90 -5.74 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.45 824.2  61799.
21:49:17 0.95 154.26 321.88 -5.74 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.88 808.7  76820.
21:50:38 0.95 154.26 321.87 -5.74 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.00 811.0  99481.
21:51:59 0.95 154.25 321.86 -5.74 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.14 798.6  50624.
21:53:20 0.95 154.25 321.84 -5.74 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.81 803.5 110707.
21:54:41 0.95 154.25 321.83 -5.74 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.05 799.7  54886.
21:56:02 0.95 154.25 321.82 -5.74 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.50 806.5 101352.
21:57:23 0.95 154.25 321.81 -5.74 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.49 802.3  56497.
21:58:44 0.95 154.25 321.80 -5.74 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.90 815.8  85447.
22:00:05 0.95 154.25 321.78 -5.74 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.04 809.4  96466.
22:20:17 0.95 154.25 321.59 -5.74 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.34 805.8 257798.
22:21:39 0.95 154.25 321.58 -5.74 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 13.23 770.6 317933.
22:23:00 0.95 154.25 321.57 -5.74 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.25 794.3 264970.
22:24:21 0.95 154.25 321.55 -5.74 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.07 779.2 341322.
22:25:42 0.95 154.25 321.54 -5.74 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.30 780.9 354316.
22:27:03 0.95 154.25 321.53 -5.74 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.47 783.0 320532.
22:28:24 0.95 154.25 321.52 -5.74 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.12 795.1 235604.
22:29:45 0.95 154.25 321.51 -5.74 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.19 771.0 340854.
22:31:06 0.95 154.25 321.49 -5.74 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.48 797.1 231810.
22:32:27 0.95 154.25 321.48 -5.74 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.96 767.1 279160.
22:33:48 0.95 154.25 321.47 -5.74 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.40 772.4 141633.
22:35:09 0.95 154.25 321.45 -5.74 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.05 797.9  67880.
22:36:30 0.95 154.25 321.44 -5.74 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 56.27 726.5 153015.
22:37:51 0.95 154.25 321.43 -5.74 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 42.02 733.6 166269.
22:39:12 0.95 154.25 321.42 -5.74 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 37.57 713.0 175625.
22:40:33 0.95 154.25 321.40 -5.74 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 41.77 728.5 174013.
22:41:54 0.95 154.25 321.39 -5.74 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 35.06 748.2 237527.
22:43:15 0.95 154.25 321.38 -5.74 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 40.09 751.3 150001.
22:44:36 0.95 154.25 321.37 -5.74 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.90 750.9 116373.
22:45:57 0.95 154.25 321.36 -5.74 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.33 762.8 177964.
22:47:18 0.95 154.25 321.34 -5.74 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.09 787.5 266218.
22:48:39 0.95 154.25 321.33 -5.74 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.30 789.5 295272.
22:50:00 0.95 154.25 321.32 -5.74 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.86 796.1 487009.
22:54:03 0.95 154.24 321.28 -5.74 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 11.71 811.4 179003.
22:55:24 0.95 154.24 321.27 -5.74 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.26 827.5  61851.
22:56:45 0.95 154.24 321.25 -5.74 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.76 788.4 281290.
22:58:06 0.95 154.24 321.24 -5.74 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.87 791.7 247559.
22:59:27 0.95 154.24 321.23 -5.74 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.08 807.3 209149.
23:00:48 0.95 154.24 321.22 -5.74 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 25.21 814.4 132901.
23:02:09 0.95 154.24 321.20 -5.75 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.45 793.0 323442.
23:03:30 0.95 154.24 321.19 -5.75 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 25.10 804.8 241114.
23:04:51 0.95 154.24 321.18 -5.75 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.59 799.2 199014.
23:06:12 0.95 154.24 321.16 -5.75 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 36.00 746.4 252652.
23:07:33 0.95 154.24 321.15 -5.75 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 41.88 745.5 246831.
23:08:54 0.95 154.24 321.14 -5.75 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 37.77 756.3 280459.
23:10:15 0.95 154.24 321.13 -5.75 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 37.23 739.5 298027.
23:12:16 0.95 154.24 321.11 -5.75 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 35.77 755.7 281342.
23:12:37 0.95 154.24 321.11 -5.75 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 32.54 754.8 231446.
23:13:17 0.95 154.24 321.10 -5.75 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 35.16 756.5 268505.
23:13:58 0.95 154.24 321.09 -5.75 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 32.27 749.3 212787.
23:14:38 0.95 154.24 321.09 -5.75 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 29.30 759.3 277912.
23:15:19 0.95 154.24 321.08 -5.75 1685  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 35.39 733.4 265958.
