1981/087   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 6:09:28 0.96 263.32   1.72 -1.86 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.20 350.5  38575.
 6:12:10 0.96 263.32   1.69 -1.86 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.94 351.1  35044.
 6:14:52 0.96 263.32   1.66 -1.86 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.77 349.7  34508.
 6:17:34 0.96 263.32   1.64 -1.86 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.57 348.1  45813.
 6:20:16 0.96 263.32   1.62 -1.86 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.52 346.9  41265.
 6:22:58 0.96 263.32   1.59 -1.86 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 29.71 346.7  20137.
 6:25:40 0.96 263.32   1.57 -1.86 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 28.58 347.9  29766.
 6:28:22 0.96 263.32   1.54 -1.86 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 28.48 348.0  22528.
 6:31:04 0.96 263.32   1.51 -1.86 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 25.42 346.3  18779.
 6:33:46 0.96 263.32   1.49 -1.86 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.49 344.3  19868.
 6:36:28 0.96 263.32   1.47 -1.86 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.33 345.9  18571.
 6:39:10 0.96 263.32   1.44 -1.86 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.79 346.0  22671.
 6:41:52 0.96 263.32   1.41 -1.86 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.46 344.9  22807.
 6:44:34 0.96 263.32   1.39 -1.86 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.39 345.9  22694.
 6:47:16 0.96 263.32   1.36 -1.86 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.05 343.7  17698.
 6:49:58 0.96 263.31   1.34 -1.86 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.92 346.2  19332.
 6:52:40 0.96 263.31   1.31 -1.86 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.12 344.2  21774.
 6:55:22 0.96 263.31   1.29 -1.86 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.35 346.6  20862.
 6:58:04 0.96 263.31   1.26 -1.86 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.18 343.5  23710.
 7:00:46 0.96 263.31   1.24 -1.86 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.05 345.8  20176.
 7:03:28 0.96 263.31   1.21 -1.86 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.31 345.8  19494.
 7:06:10 0.96 263.31   1.19 -1.86 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.59 346.8  22460.
 7:08:52 0.96 263.31   1.16 -1.86 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.75 344.1  17434.
 7:11:34 0.96 263.31   1.14 -1.86 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.14 342.8  19731.
 7:14:16 0.96 263.31   1.11 -1.86 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.54 344.6  18172.
 7:16:58 0.96 263.31   1.09 -1.86 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.08 343.3  19319.
 7:19:40 0.96 263.31   1.06 -1.86 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.10 343.9  17931.
 7:22:22 0.96 263.31   1.04 -1.86 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.66 344.8  18789.
 7:25:04 0.96 263.31   1.01 -1.86 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.07 345.1  17860.
 7:27:46 0.96 263.31   0.98 -1.86 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.62 344.8  19666.
 7:30:28 0.96 263.31   0.96 -1.86 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.57 340.5  14371.
 7:33:10 0.96 263.31   0.94 -1.86 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.11 339.6  12146.
 7:35:52 0.96 263.31   0.91 -1.86 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.35 338.9  14131.
 7:38:34 0.96 263.31   0.88 -1.86 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.44 339.5  15658.
 7:41:16 0.96 263.31   0.86 -1.86 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.72 339.1  11811.
 7:43:58 0.96 263.31   0.83 -1.86 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.35 340.3  15817.
 7:46:40 0.96 263.30   0.81 -1.86 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.06 338.3  14293.
 7:49:22 0.96 263.30   0.78 -1.86 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 13.48 340.8  14638.
 7:52:04 0.96 263.30   0.76 -1.86 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 13.69 340.8  14384.
 7:54:46 0.96 263.30   0.73 -1.86 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 12.05 341.5  14300.
 7:57:28 0.96 263.30   0.71 -1.86 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 11.53 341.7  17051.
 8:00:10 0.96 263.30   0.68 -1.86 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 10.64 336.0  10853.
 8:02:52 0.96 263.30   0.66 -1.86 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 10.16 338.9  13069.
 8:05:34 0.96 263.30   0.63 -1.86 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 10.63 338.4  11971.
 8:08:16 0.96 263.30   0.61 -1.86 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 11.10 341.2  22889.
 8:10:58 0.96 263.30   0.58 -1.86 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 11.68 338.8  11552.
 8:13:40 0.96 263.30   0.56 -1.86 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 10.28 341.4  17240.
 8:16:22 0.96 263.30   0.53 -1.86 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 12.32 340.7  15632.
 8:19:04 0.96 263.30   0.51 -1.86 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 10.53 340.9  12802.
 8:21:46 0.96 263.30   0.48 -1.86 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 10.17 339.5  12305.
 8:24:28 0.96 263.30   0.45 -1.86 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 10.87 339.6  12815.
 8:27:10 0.96 263.30   0.43 -1.86 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 10.66 339.5  11844.
 8:29:52 0.96 263.30   0.41 -1.86 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 10.52 339.5  12900.
 8:32:34 0.96 263.30   0.38 -1.87 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 10.95 335.4  14459.
 8:35:16 0.96 263.30   0.35 -1.87 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.47 339.8  15489.
 8:37:58 0.96 263.30   0.33 -1.87 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 10.21 338.3  11431.
 8:40:40 0.96 263.30   0.30 -1.87 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 11.10 335.9  16590.
 8:43:22 0.96 263.29   0.28 -1.87 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.64 338.2  10947.
 8:46:04 0.96 263.29   0.26 -1.87 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 10.32 337.7  12409.
 8:48:46 0.96 263.29   0.23 -1.87 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 10.11 339.5  12156.
 8:51:28 0.96 263.29   0.20 -1.87 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 10.56 337.9  12396.
 8:54:10 0.96 263.29   0.18 -1.87 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 11.37 340.1  10593.
 8:56:52 0.96 263.29   0.15 -1.87 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 10.59 337.9  12403.
 8:59:34 0.96 263.29   0.13 -1.87 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 11.06 340.8  10619.
 9:02:16 0.96 263.29   0.10 -1.87 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 10.76 337.8  14046.
 9:04:58 0.96 263.29   0.08 -1.87 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.95 339.0  11889.
 9:07:40 0.96 263.29   0.05 -1.87 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 10.01 339.1  13085.
 9:10:22 0.96 263.29   0.03 -1.87 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 11.57 337.9  11568.
 9:13:04 0.96 263.29   0.00 -1.87 1706  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 10.66 336.8  16168.
 9:15:46 0.96 263.29 359.98 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 10.97 339.7  11217.
 9:18:28 0.96 263.29 359.95 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 11.00 338.7  14904.
 9:21:10 0.96 263.29 359.93 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.95 340.1  11324.
 9:23:52 0.96 263.29 359.90 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 12.90 336.0  18273.
 9:26:34 0.96 263.29 359.88 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 12.27 336.0  15778.
 9:29:16 0.96 263.29 359.85 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.81 336.6  14767.
 9:31:58 0.96 263.29 359.83 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.29 336.4  21050.
 9:34:40 0.96 263.29 359.80 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.91 334.6  17045.
 9:37:22 0.96 263.29 359.77 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 11.87 336.7  10918.
 9:40:04 0.96 263.28 359.75 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 13.64 339.2  14670.
 9:42:46 0.96 263.28 359.73 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 12.85 340.8  11110.
 9:45:28 0.96 263.28 359.70 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 13.50 340.4  19345.
 9:48:10 0.96 263.28 359.67 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 13.09 342.4  18763.
 9:50:52 0.96 263.28 359.65 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 13.48 339.8  12334.
10:00:17 0.96 263.28 359.56 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 13.65 339.5  21940.
10:00:19 0.96 263.28 359.56 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.00 338.4  11136.
10:01:39 0.96 263.28 359.55 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.08 339.4  12341.
10:03:00 0.96 263.28 359.53 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.04 339.5  11724.
10:04:21 0.96 263.28 359.52 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.10 340.3  11847.
10:05:42 0.96 263.28 359.51 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 13.44 340.5  11236.
10:07:03 0.96 263.28 359.50 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.13 340.9  11746.
10:08:24 0.96 263.28 359.48 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 13.90 339.2  11613.
10:09:45 0.96 263.28 359.47 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.58 341.7  15511.
10:11:06 0.96 263.28 359.46 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.08 338.7  12045.
10:12:27 0.96 263.28 359.45 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.90 336.8  11363.
10:13:48 0.96 263.28 359.44 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.46 337.6  13039.
10:15:09 0.96 263.28 359.42 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.48 336.9  11438.
10:16:30 0.96 263.28 359.41 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.78 339.5  18341.
10:17:51 0.96 263.28 359.40 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.96 338.1  15066.
10:19:12 0.96 263.28 359.38 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.21 334.3  14423.
10:20:33 0.96 263.28 359.37 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.06 336.5  18627.
10:21:54 0.96 263.28 359.36 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.15 340.8  16447.
10:23:15 0.96 263.28 359.35 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 13.88 339.3  12403.
10:24:36 0.96 263.28 359.33 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 13.26 341.0  15466.
10:25:57 0.96 263.28 359.32 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 13.53 340.7  16278.
10:27:18 0.96 263.28 359.31 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 12.79 337.5  12373.
10:28:39 0.96 263.28 359.30 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 12.59 338.4  15430.
10:30:00 0.96 263.28 359.28 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 11.50 340.3  11603.
10:31:21 0.96 263.28 359.27 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 12.52 336.5  16031.
10:32:42 0.96 263.28 359.26 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 12.40 336.8  11711.
10:34:03 0.96 263.28 359.24 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 13.56 337.3  17740.
10:35:24 0.96 263.28 359.23 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 11.69 337.2  11750.
10:36:45 0.96 263.28 359.22 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 13.59 337.4  12227.
10:38:06 0.96 263.27 359.21 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.01 334.6  14261.
10:39:27 0.96 263.27 359.20 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.42 338.0  19286.
10:40:48 0.96 263.27 359.18 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 13.11 337.0  11743.
10:42:09 0.96 263.27 359.17 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.10 337.1  12075.
10:43:30 0.96 263.27 359.16 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.26 335.0  17064.
10:44:51 0.96 263.27 359.14 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.10 336.9  15671.
10:46:12 0.96 263.27 359.13 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.55 334.7  15852.
10:47:33 0.96 263.27 359.12 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.13 332.4  14004.
10:48:54 0.96 263.27 359.10 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.55 333.7  15632.
10:50:15 0.96 263.27 359.09 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.03 332.1  18006.
10:51:36 0.96 263.27 359.08 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.13 332.3  14404.
10:52:57 0.96 263.27 359.07 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.44 335.0  16931.
10:54:18 0.96 263.27 359.06 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.76 333.0  15898.
10:55:39 0.96 263.27 359.05 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.46 335.6  10850.
10:57:00 0.96 263.27 359.03 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 13.26 334.5  14387.
10:58:21 0.96 263.27 359.02 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 13.30 334.7  14407.
10:59:42 0.96 263.27 359.01 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 13.93 335.0  15791.
11:01:03 0.96 263.27 358.99 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 13.10 334.4  16070.
11:02:24 0.96 263.27 358.98 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 12.80 336.8  11386.
11:03:45 0.96 263.27 358.97 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.44 334.6  17272.
11:05:06 0.96 263.27 358.95 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.49 334.7  15307.
11:06:27 0.96 263.27 358.94 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.49 336.3  11253.
11:07:48 0.96 263.27 358.93 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.03 332.1  15271.
11:09:09 0.96 263.27 358.92 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 13.99 335.5  12828.
11:10:30 0.96 263.27 358.91 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 12.84 331.2   9664.
11:11:51 0.96 263.27 358.89 -1.87 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 13.42 334.7  13153.
